rank,word,similarity,note
51,terroir,0.00000000,"OpenAI #51, Not in our embeddings"
52,vintage,0.35469106,"OpenAI #52, Our rank #462"
53,reserve,0.27844277,"OpenAI #53, Our rank #4,130"
54,estate,0.31472208,"OpenAI #54, Our rank #1,376"
55,varietal,0.37739712,"OpenAI #55, Our rank #288"
56,blend,0.32603090,"OpenAI #56, Our rank #982"
57,dry,0.35136363,"OpenAI #57, Our rank #493"
58,sweet,0.32669684,"OpenAI #58, Our rank #964"
59,crisp,0.26877474,"OpenAI #59, Our rank #5,664"
60,smooth,0.30054452,"OpenAI #60, Our rank #2,054"
61,bold,0.27320534,"OpenAI #61, Our rank #4,953"
62,light,0.31047244,"OpenAI #62, Our rank #1,550"
63,fruity,0.32019073,"OpenAI #63, Our rank #1,160"
64,earthy,0.23640458,"OpenAI #64, Our rank #15,060"
65,spicy,0.24902614,"OpenAI #65, Our rank #10,466"
66,herbal,0.26673942,"OpenAI #66, Our rank #6,040"
67,woody,0.29695813,"OpenAI #67, Our rank #2,299"
68,floral,0.27428294,"OpenAI #68, Our rank #4,755"
69,complex,0.23051214,"OpenAI #69, Our rank #17,678"
70,balanced,0.22949653,"OpenAI #70, Our rank #18,150"
71,robust,0.22567957,"OpenAI #71, Our rank #20,053"
72,elegant,0.29755587,"OpenAI #72, Our rank #2,256"
73,aged,0.26355244,"OpenAI #73, Our rank #6,635"
74,fresh,0.35946034,"OpenAI #74, Our rank #418"
75,rich,0.31936883,"OpenAI #75, Our rank #1,189"
76,velvety,0.27587943,"OpenAI #76, Our rank #4,498"
77,lively,0.24282469,"OpenAI #77, Our rank #12,561"
78,intense,0.20456874,"OpenAI #78, Our rank #34,091"
79,delicate,0.22361403,"OpenAI #79, Our rank #21,157"
80,bubbly,0.30199483,"OpenAI #80, Our rank #1,959"
81,dryness,0.28096316,"OpenAI #81, Our rank #3,773"
82,sweetness,0.27603437,"OpenAI #82, Our rank #4,478"
83,astringency,0.28577823,"OpenAI #83, Our rank #3,220"
84,minerality,0.00000000,"OpenAI #84, Not in our embeddings"
85,fruitiness,0.37279906,"OpenAI #85, Our rank #313"
86,oakiness,0.00000000,"OpenAI #86, Not in our embeddings"
87,spiciness,0.23852383,"OpenAI #87, Our rank #14,191"
88,heat,0.30902399,"OpenAI #88, Our rank #1,604"
89,pepper,0.30441861,"OpenAI #89, Our rank #1,828"
90,fruit,0.40013494,"OpenAI #90, Our rank #184"
91,berry,0.40153572,"OpenAI #91, Our rank #178"
92,cluster,0.25290879,"OpenAI #92, Our rank #9,308"
93,seedless,0.31200805,"OpenAI #93, Our rank #1,478"
94,juicy,0.28297035,"OpenAI #94, Our rank #3,552"
95,purple,0.36611170,"OpenAI #95, Our rank #357"
96,orchard,0.32936192,"OpenAI #96, Our rank #898"
97,plantation,0.24452928,"OpenAI #97, Our rank #11,956"
98,farm,0.28724389,"OpenAI #98, Our rank #3,100"
99,field,0.26396446,"OpenAI #99, Our rank #6,547"
100,garden,0.27165931,"OpenAI #100, Our rank #5,213"
101,distillery,0.36768309,"OpenAI #101, Our rank #344"
102,brewery,0.38617942,"OpenAI #102, Our rank #238"
103,chateau,0.34909494,"OpenAI #103, Our rank #518"
104,tastingroom,0.00000000,"OpenAI #104, Not in our embeddings"
105,productionfacility,0.00000000,"OpenAI #105, Not in our embeddings"
106,crimson,0.28057935,"OpenAI #106, Our rank #3,831"
107,scarlet,0.26337915,"OpenAI #107, Our rank #6,669"
108,ruby,0.33537602,"OpenAI #108, Our rank #750"
109,burgundy,0.44453723,"OpenAI #109, Our rank #95"
110,maroon,0.24864285,"OpenAI #110, Our rank #10,578"
111,wine,1.00000000,"OpenAI #111, Our rank #1"
112,blood,0.39313505,"OpenAI #112, Our rank #210"
113,cherry,0.33560625,"OpenAI #113, Our rank #743"
114,ivory,0.28000918,"OpenAI #114, Our rank #3,912"
115,cream,0.29340720,"OpenAI #115, Our rank #2,560"
116,pearl,0.26660474,"OpenAI #116, Our rank #6,064"
117,snow,0.30140566,"OpenAI #117, Our rank #1,993"
118,vanilla,0.29233191,"OpenAI #118, Our rank #2,644"
119,pale,0.29769490,"OpenAI #119, Our rank #2,244"
120,alabaster,0.25653541,"OpenAI #120, Our rank #8,273"
121,chalky,0.22753445,"OpenAI #121, Our rank #19,093"
122,pink,0.33570902,"OpenAI #122, Our rank #739"
123,flower,0.36229007,"OpenAI #123, Our rank #390"
124,blush,0.29376101,"OpenAI #124, Our rank #2,521"
125,bloom,0.29297073,"OpenAI #125, Our rank #2,594"
126,rosy,0.25015678,"OpenAI #126, Our rank #10,123"
127,petal,0.23155433,"OpenAI #127, Our rank #17,182"
128,fizzy,0.31103513,"OpenAI #128, Our rank #1,530"
129,celebration,0.25822073,"OpenAI #129, Our rank #7,823"
130,toast,0.31602288,"OpenAI #130, Our rank #1,315"
131,festive,0.21704295,"OpenAI #131, Our rank #25,132"
132,flute,0.30025830,"OpenAI #132, Our rank #2,076"
133,party,0.32065754,"OpenAI #133, Our rank #1,148"
134,effervescent,0.23790689,"OpenAI #134, Our rank #14,443"
135,carbonated,0.26974885,"OpenAI #135, Our rank #5,497"
136,shimmering,0.21057273,"OpenAI #136, Our rank #29,483"
137,glittering,0.18067849,"OpenAI #137, Our rank #55,921"
138,twinkling,0.21624685,"OpenAI #138, Our rank #25,589"
139,glistening,0.21444336,"OpenAI #139, Our rank #26,783"
140,bordeaux,0.44544423,"OpenAI #140, Our rank #93"
141,plum,0.32687713,"OpenAI #141, Our rank #960"
142,oaky,0.00000000,"OpenAI #142, Not in our embeddings"
143,butter,0.31208116,"OpenAI #143, Our rank #1,472"
144,citrus,0.31437815,"OpenAI #144, Our rank #1,392"
145,tropical,0.16913211,"OpenAI #145, Our rank #67,816"
146,petitesirah,0.00000000,"OpenAI #146, Not in our embeddings"
147,hermitage,0.27844998,"OpenAI #147, Our rank #4,128"
148,grenachenoir,0.00000000,"OpenAI #148, Not in our embeddings"
149,garnacha,0.00000000,"OpenAI #149, Not in our embeddings"
150,primitivo,0.00000000,"OpenAI #150, Not in our embeddings"
151,crljenakkastelanski,0.00000000,"OpenAI #151, Not in our embeddings"
152,plavacmali,0.00000000,"OpenAI #152, Not in our embeddings"
153,alicantebouschet,0.00000000,"OpenAI #153, Not in our embeddings"
154,barbera,0.00000000,"OpenAI #154, Not in our embeddings"
155,sauvignonblanc,0.00000000,"OpenAI #155, Not in our embeddings"
156,pinotgris,0.00000000,"OpenAI #156, Not in our embeddings"
157,cheninblanc,0.00000000,"OpenAI #157, Not in our embeddings"
158,semillon,0.00000000,"OpenAI #158, Not in our embeddings"
159,cabernetsauvignon,0.00000000,"OpenAI #159, Not in our embeddings"
160,cabernetfranc,0.00000000,"OpenAI #160, Not in our embeddings"
161,carmenere,0.00000000,"OpenAI #161, Not in our embeddings"
162,rioja,0.42552316,"OpenAI #162, Our rank #115"
163,spanish,0.00000000,"OpenAI #163, Not in our embeddings"
164,tinto,0.00000000,"OpenAI #164, Not in our embeddings"
165,spain,0.00000000,"OpenAI #165, Not in our embeddings"
166,italian,0.00000000,"OpenAI #166, Not in our embeddings"
167,veneto,0.00000000,"OpenAI #167, Not in our embeddings"
168,glera,0.00000000,"OpenAI #168, Not in our embeddings"
169,italy,0.00000000,"OpenAI #169, Not in our embeddings"
170,doc,0.28086469,"OpenAI #170, Our rank #3,788"
171,portuguese,0.00000000,"OpenAI #171, Not in our embeddings"
172,fortified,0.25698228,"OpenAI #172, Our rank #8,146"
173,douro,0.00000000,"OpenAI #173, Not in our embeddings"
174,tawny,0.32743289,"OpenAI #174, Our rank #943"
175,andalusia,0.00000000,"OpenAI #175, Not in our embeddings"
176,fino,0.31531899,"OpenAI #176, Our rank #1,349"
177,oloroso,0.30227629,"OpenAI #177, Our rank #1,941"
178,manzanilla,0.00000000,"OpenAI #178, Not in our embeddings"
179,jerez,0.00000000,"OpenAI #179, Not in our embeddings"
180,muscat,0.41954342,"OpenAI #180, Our rank #130"
181,asti,0.00000000,"OpenAI #181, Not in our embeddings"
182,frizzante,0.00000000,"OpenAI #182, Not in our embeddings"
183,chianti,0.00000000,"OpenAI #183, Not in our embeddings"
184,brunello,0.00000000,"OpenAI #184, Not in our embeddings"
185,montepulciano,0.00000000,"OpenAI #185, Not in our embeddings"
186,morellino,0.00000000,"OpenAI #186, Not in our embeddings"
187,prugnolo,0.00000000,"OpenAI #187, Not in our embeddings"
188,sangiovesegrosso,0.00000000,"OpenAI #188, Not in our embeddings"
189,sangiovesepiccolo,0.00000000,"OpenAI #189, Not in our embeddings"
190,sangiovesediromagna,0.00000000,"OpenAI #190, Not in our embeddings"
191,traminer,0.00000000,"OpenAI #191, Not in our embeddings"
192,tramin,0.00000000,"OpenAI #192, Not in our embeddings"
193,gewurz,0.00000000,"OpenAI #193, Not in our embeddings"
194,gewurztraminerrenano,0.00000000,"OpenAI #194, Not in our embeddings"
195,gewurztraminerrosso,0.00000000,"OpenAI #195, Not in our embeddings"
196,gewurztraminergiallo,0.00000000,"OpenAI #196, Not in our embeddings"
197,condrieu,0.00000000,"OpenAI #197, Not in our embeddings"
198,viognierblanc,0.00000000,"OpenAI #198, Not in our embeddings"
199,viogniernoir,0.00000000,"OpenAI #199, Not in our embeddings"
200,viognierrose,0.00000000,"OpenAI #200, Not in our embeddings"
201,viognieraromatico,0.00000000,"OpenAI #201, Not in our embeddings"
202,viognierdolce,0.00000000,"OpenAI #202, Not in our embeddings"
203,viogniersecco,0.00000000,"OpenAI #203, Not in our embeddings"
204,viognierleggero,0.00000000,"OpenAI #204, Not in our embeddings"
205,barolo,0.00000000,"OpenAI #205, Not in our embeddings"
206,barbaresco,0.00000000,"OpenAI #206, Not in our embeddings"
207,gattinara,0.00000000,"OpenAI #207, Not in our embeddings"
208,spanna,0.00000000,"OpenAI #208, Not in our embeddings"
209,chiavennasca,0.00000000,"OpenAI #209, Not in our embeddings"
210,nebbiolorosso,0.00000000,"OpenAI #210, Not in our embeddings"
211,nebbiolobianco,0.00000000,"OpenAI #211, Not in our embeddings"
212,nebbiolodialba,0.00000000,"OpenAI #212, Not in our embeddings"
213,cannonau,0.00000000,"OpenAI #213, Not in our embeddings"
214,alicante,0.00000000,"OpenAI #214, Not in our embeddings"
215,grenacheblanc,0.00000000,"OpenAI #215, Not in our embeddings"
216,grenachegris,0.00000000,"OpenAI #216, Not in our embeddings"
217,grenacherose,0.00000000,"OpenAI #217, Not in our embeddings"
218,grenachetinto,0.00000000,"OpenAI #218, Not in our embeddings"
219,cinsault,0.00000000,"OpenAI #219, Not in our embeddings"
220,cabernet,0.52875856,"OpenAI #220, Our rank #23"
221,monastrell,0.00000000,"OpenAI #221, Not in our embeddings"
222,mataro,0.00000000,"OpenAI #222, Not in our embeddings"
223,rolle,0.00000000,"OpenAI #223, Not in our embeddings"
224,pigato,0.00000000,"OpenAI #224, Not in our embeddings"
225,favorita,0.00000000,"OpenAI #225, Not in our embeddings"
226,malvasia,0.42324252,"OpenAI #226, Our rank #121"
227,trebbiano,0.00000000,"OpenAI #227, Not in our embeddings"
228,sauvignon,0.00000000,"OpenAI #228, Not in our embeddings"
229,raisin,0.39327101,"OpenAI #229, Our rank #207"
230,spirit,0.33305882,"OpenAI #230, Our rank #801"
231,wined,0.63664669,Our original rank #2
232,winey,0.62208545,Our original rank #5
233,wineshop,0.61917881,Our original rank #6
234,wineless,0.60815406,Our original rank #7
235,winemaking,0.60324553,Our original rank #8
236,dwine,0.60117092,Our original rank #9
237,whine,0.58780309,Our original rank #10
238,wining,0.57834698,Our original rank #11
239,wino,0.57775762,Our original rank #12
240,winemaker,0.55970117,Our original rank #13
241,vintner,0.55562789,Our original rank #14
242,beer,0.55435633,Our original rank #15
243,vinic,0.55238122,Our original rank #16
244,vinous,0.55203075,Our original rank #17
245,vinified,0.54354405,Our original rank #18
246,viniculture,0.54333639,Our original rank #19
247,vinify,0.53790478,Our original rank #20
248,wineskin,0.53446801,Our original rank #21
249,vinously,0.53210781,Our original rank #22
250,vina,0.52829094,Our original rank #24
251,vinosity,0.52542164,Our original rank #25
252,winy,0.51979968,Our original rank #27
253,oenology,0.51925468,Our original rank #28
254,brew,0.51465531,Our original rank #29
255,wienie,0.51180525,Our original rank #31
256,winegrower,0.51172837,Our original rank #32
257,winish,0.50934208,Our original rank #34
258,vinification,0.50837129,Our original rank #35
259,viticulture,0.50810279,Our original rank #36
260,drink,0.50544534,Our original rank #37
261,oenophile,0.50532212,Our original rank #38
262,liquor,0.50346056,Our original rank #39
263,vino,0.50289274,Our original rank #40
264,sangria,0.50130266,Our original rank #41
265,winesop,0.49988081,Our original rank #42
266,enology,0.49871209,Our original rank #43
267,viniest,0.49815185,Our original rank #44
268,win,0.49743718,Our original rank #45
269,wineglass,0.49699865,Our original rank #46
270,lovevine,0.49606327,Our original rank #47
271,lauwine,0.49324466,Our original rank #48
272,whiskey,0.49160020,Our original rank #49
273,booze,0.48880772,Our original rank #50
274,enological,0.48879099,Our original rank #51
275,pinot,0.48838918,Our original rank #52
276,winepress,0.48645893,Our original rank #53
277,vinifera,0.48377104,Our original rank #55
278,vinasse,0.47469186,Our original rank #58
279,veiniest,0.47468473,Our original rank #59
280,brandy,0.47262218,Our original rank #60
281,vinery,0.47243871,Our original rank #61
282,whisky,0.47234872,Our original rank #62
283,viticultural,0.47234401,Our original rank #63
284,vermouth,0.47162307,Our original rank #64
285,vinifying,0.46922924,Our original rank #65
286,cider,0.46910893,Our original rank #66
287,whin,0.46882397,Our original rank #67
288,winiest,0.46871421,Our original rank #68
289,vineal,0.46794111,Our original rank #69
290,cognac,0.46499451,Our original rank #71
291,eiswein,0.46445186,Our original rank #72
292,grapey,0.46310162,Our original rank #73
293,uncorked,0.46096246,Our original rank #74
294,coffee,0.46026705,Our original rank #76
295,cyder,0.46000440,Our original rank #77
296,muscadel,0.45744548,Our original rank #78
297,vined,0.45484469,Our original rank #79
298,vineyardist,0.45421148,Our original rank #80
299,vodka,0.45327832,Our original rank #82
300,wood,0.45247387,Our original rank #84
301,wind,0.45229656,Our original rank #85
302,grappa,0.44974529,Our original rank #86
303,wyn,0.44964354,Our original rank #87
304,cantina,0.44959992,Our original rank #88
305,vinal,0.44892222,Our original rank #89
306,mead,0.44761145,Our original rank #90
307,enologist,0.44636909,Our original rank #91
308,ethanol,0.44567739,Our original rank #92
309,vermuth,0.44542633,Our original rank #94
310,whiney,0.44443996,Our original rank #96
311,viny,0.44404866,Our original rank #97
312,uncork,0.44362723,Our original rank #99
313,water,0.44090850,Our original rank #100
314,winned,0.43891553,Our original rank #101
315,retsina,0.43776141,Our original rank #102
316,muscatel,0.43725557,Our original rank #103
317,muscadine,0.43689849,Our original rank #104
318,cellared,0.43680416,Our original rank #105
319,viticulturally,0.43678243,Our original rank #106
320,unwooded,0.43668251,Our original rank #107
321,winnock,0.43308360,Our original rank #108
322,gin,0.43260143,Our original rank #109
323,winnow,0.43180537,Our original rank #110
324,vining,0.43155237,Our original rank #111
325,soave,0.42873721,Our original rank #113
326,nonvintage,0.42761718,Our original rank #114
327,wit,0.42550691,Our original rank #116
328,winze,0.42457341,Our original rank #117
329,corkage,0.42453340,Our original rank #118
330,vinegar,0.42427726,Our original rank #119
331,windlestraw,0.42327120,Our original rank #120
332,recorked,0.42313268,Our original rank #122
333,chablis,0.42304549,Our original rank #123
334,liqueur,0.42235294,Our original rank #124
335,uncorking,0.42172039,Our original rank #125
336,liquoring,0.42165940,Our original rank #126
337,marsala,0.42154746,Our original rank #127
338,muscadet,0.41996391,Our original rank #128
339,tokay,0.41979295,Our original rank #129
340,malmsey,0.41899213,Our original rank #131
341,viticulturist,0.41840518,Our original rank #132
342,fermented,0.41830360,Our original rank #133
343,boozy,0.41813697,Our original rank #134
344,ween,0.41813268,Our original rank #135
345,claret,0.41786863,Our original rank #136
346,liebfraumilch,0.41556059,Our original rank #138
347,grapery,0.41554846,Our original rank #139
348,raisiny,0.41519542,Our original rank #140
349,music,0.41428305,Our original rank #141
350,bourbon,0.41376592,Our original rank #142
351,tea,0.41347216,Our original rank #143
352,drank,0.41300420,Our original rank #146
353,wynd,0.41238827,Our original rank #147
354,window,0.41231008,Our original rank #148
355,cellarage,0.41211165,Our original rank #149
356,martini,0.41176203,Our original rank #150
357,rice,0.41163181,Our original rank #151
358,sake,0.41105811,Our original rank #152
359,drinking,0.41015655,Our original rank #153
360,ware,0.41000797,Our original rank #154
361,recork,0.40918431,Our original rank #155
362,weatherglass,0.40818961,Our original rank #156
363,sauterne,0.40813177,Our original rank #157
364,wirra,0.40795360,Our original rank #158
365,vigneron,0.40778819,Our original rank #159
366,swig,0.40751485,Our original rank #160
367,pine,0.40695588,Our original rank #161
368,olio,0.40625027,Our original rank #162
369,stemware,0.40556715,Our original rank #163
370,barware,0.40548877,Our original rank #164
371,beverage,0.40535788,Our original rank #165
372,slivovitz,0.40514471,Our original rank #166
373,brewage,0.40372877,Our original rank #167
374,boozing,0.40367707,Our original rank #168
375,cellaring,0.40357057,Our original rank #169
376,wheat,0.40326242,Our original rank #170
377,pisco,0.40313615,Our original rank #171
378,wain,0.40286394,Our original rank #172
379,woodbin,0.40283326,Our original rank #173
380,glassware,0.40279332,Our original rank #174
381,fine,0.40221865,Our original rank #175
382,vouvray,0.40213095,Our original rank #176
383,violone,0.40157230,Our original rank #177
384,ferment,0.40148896,Our original rank #179
385,unfermented,0.40128303,Our original rank #180
386,weed,0.40106900,Our original rank #181
387,juice,0.40102343,Our original rank #182
388,dubonnet,0.40013526,Our original rank #183
389,wis,0.39997814,Our original rank #185
390,valpolicella,0.39911080,Our original rank #186
391,beery,0.39897560,Our original rank #187
392,firewater,0.39883824,Our original rank #188
393,whined,0.39872139,Our original rank #189
394,glug,0.39859186,Our original rank #190
395,bread,0.39852145,Our original rank #191
396,liquored,0.39830873,Our original rank #193
397,cask,0.39820970,Our original rank #194
398,vintager,0.39798392,Our original rank #195
399,oil,0.39719420,Our original rank #196
400,olivinic,0.39701305,Our original rank #197
401,tafia,0.39594678,Our original rank #198
402,spirt,0.39521994,Our original rank #199
403,malt,0.39493179,Our original rank #200
404,won,0.39473643,Our original rank #201
405,brewing,0.39464949,Our original rank #202
406,din,0.39444296,Our original rank #203
407,croze,0.39421258,Our original rank #204
408,ouzo,0.39397930,Our original rank #205
409,woo,0.39324175,Our original rank #208
410,carafe,0.39318804,Our original rank #209
411,vide,0.39313376,Our original rank #211
412,pomace,0.39311033,Our original rank #212
413,wynn,0.39308778,Our original rank #213
414,liquid,0.39293562,Our original rank #214
415,stablemen,0.39201807,Our original rank #215
416,beliquor,0.39172063,Our original rank #216
417,vinaceous,0.39044571,Our original rank #217
418,vinegared,0.39043334,Our original rank #218
419,grapelike,0.39041294,Our original rank #219
420,wince,0.38951211,Our original rank #220
421,bottled,0.38933343,Our original rank #221
422,ripe,0.38903192,Our original rank #222
423,hooch,0.38887738,Our original rank #223
424,kaoliang,0.38862825,Our original rank #224
425,wintle,0.38853770,Our original rank #225
426,tequila,0.38805013,Our original rank #226
427,swith,0.38787474,Our original rank #227
428,food,0.38773657,Our original rank #228
429,indow,0.38771950,Our original rank #229
430,wite,0.38761730,Our original rank #230
431,aquavit,0.38760357,Our original rank #231
432,bine,0.38747061,Our original rank #232
433,wincey,0.38711617,Our original rank #233
434,wing,0.38637712,Our original rank #234
435,tipple,0.38634953,Our original rank #235
436,wo,0.38633847,Our original rank #236
437,wig,0.38619750,Our original rank #237
438,outdrink,0.38616137,Our original rank #239
439,wool,0.38501789,Our original rank #240
440,windle,0.38477332,Our original rank #241
441,moste,0.38469046,Our original rank #242
442,brewer,0.38453313,Our original rank #243
443,corked,0.38441946,Our original rank #244
444,armagnac,0.38439311,Our original rank #245
445,booziest,0.38416120,Our original rank #246
446,botrytis,0.38414990,Our original rank #247
447,winner,0.38397912,Our original rank #248
448,wire,0.38394885,Our original rank #249
449,demijohn,0.38360423,Our original rank #250
450,sambuca,0.38353622,Our original rank #251
451,amontillado,0.38346472,Our original rank #252
452,arrack,0.38323515,Our original rank #253
453,winier,0.38307651,Our original rank #254
454,ratafia,0.38253366,Our original rank #255
455,wand,0.38241767,Our original rank #256
456,whit,0.38233855,Our original rank #257
457,bott,0.38212911,Our original rank #258
458,kiwi,0.38207335,Our original rank #259
459,paint,0.38207021,Our original rank #260
460,lime,0.38165857,Our original rank #261
461,vinyl,0.38145698,Our original rank #262
462,wife,0.38139195,Our original rank #263
463,winter,0.38135012,Our original rank #264
464,whining,0.38126115,Our original rank #265
465,bier,0.38096723,Our original rank #266
466,akvavit,0.38048735,Our original rank #267
467,wen,0.38038636,Our original rank #268
468,apple,0.37994560,Our original rank #269
469,flask,0.37985559,Our original rank #270
470,fermenting,0.37961492,Our original rank #271
471,rawin,0.37956323,Our original rank #272
472,grapevine,0.37947081,Our original rank #273
473,drunk,0.37941069,Our original rank #274
474,honey,0.37927142,Our original rank #275
475,whinier,0.37907368,Our original rank #276
476,champaign,0.37894224,Our original rank #277
477,brandied,0.37855724,Our original rank #278
478,drinkability,0.37849720,Our original rank #279
479,wan,0.37843938,Our original rank #280
480,cheese,0.37840329,Our original rank #281
481,airy,0.37818951,Our original rank #282
482,drinker,0.37814462,Our original rank #283
483,redhorse,0.37791133,Our original rank #284
484,drunken,0.37777258,Our original rank #285
485,recorking,0.37769976,Our original rank #286
486,wiener,0.37749211,Our original rank #287
487,wash,0.37720066,Our original rank #290
488,woman,0.37702944,Our original rank #291
489,slivovic,0.37696321,Our original rank #292
490,scotch,0.37677203,Our original rank #293
491,dine,0.37663220,Our original rank #294
492,drinkable,0.37659890,Our original rank #295
493,chine,0.37645626,Our original rank #296
494,withe,0.37637502,Our original rank #297
495,fuel,0.37588309,Our original rank #298
496,docker,0.37569247,Our original rank #299
497,wintled,0.37568903,Our original rank #300
498,mine,0.37566544,Our original rank #301
499,martinis,0.37543821,Our original rank #302
500,weep,0.37506843,Our original rank #303
501,wistaria,0.37484549,Our original rank #304
502,brewed,0.37472238,Our original rank #305
503,twine,0.37469192,Our original rank #306
504,linen,0.37465854,Our original rank #307
505,brut,0.37422640,Our original rank #308
506,rosolio,0.37407806,Our original rank #309
507,moonshine,0.37329463,Our original rank #310
508,boozed,0.37320419,Our original rank #311
509,milk,0.37298526,Our original rank #312
510,hydromel,0.37244558,Our original rank #315
511,olive,0.37194662,Our original rank #316
512,brown,0.37159549,Our original rank #317
513,wiver,0.37146782,Our original rank #318
514,warehouse,0.37107811,Our original rank #319
515,whinny,0.37095416,Our original rank #320
516,wed,0.37085008,Our original rank #321
517,furmenty,0.37074557,Our original rank #322
518,woad,0.37072331,Our original rank #323
519,inebriant,0.37062344,Our original rank #324
520,we,0.37058259,Our original rank #325
521,madeira,0.37048824,Our original rank #326
522,air,0.37047070,Our original rank #327
523,bibber,0.37031848,Our original rank #328
524,undrunk,0.37022878,Our original rank #329
525,spiritous,0.36979013,Our original rank #330
526,raw,0.36953237,Our original rank #331
527,pina,0.36951520,Our original rank #332
528,poteen,0.36906340,Our original rank #333
529,winch,0.36896295,Our original rank #334
530,cellaret,0.36881879,Our original rank #335
531,want,0.36873663,Our original rank #336
532,distiller,0.36864862,Our original rank #337
533,licit,0.36862927,Our original rank #338
534,rotgut,0.36821592,Our original rank #339
535,vinegary,0.36812794,Our original rank #340
536,woodbine,0.36790134,Our original rank #341
537,vitrain,0.36784618,Our original rank #342
538,verjuice,0.36774886,Our original rank #343
539,inebriate,0.36721247,Our original rank #345
540,produce,0.36705251,Our original rank #346
541,casked,0.36695577,Our original rank #347
542,hootch,0.36694374,Our original rank #348
543,will,0.36692472,Our original rank #349
544,straw,0.36680575,Our original rank #350
545,rive,0.36678779,Our original rank #351
546,bottling,0.36648325,Our original rank #353
547,pint,0.36627665,Our original rank #354
548,vimina,0.36626378,Our original rank #355
549,kirn,0.36612477,Our original rank #356
550,zechin,0.36600338,Our original rank #358
551,balsamic,0.36588175,Our original rank #359
552,kumiss,0.36587401,Our original rank #360
553,sprit,0.36585791,Our original rank #361
554,corkiness,0.36577120,Our original rank #362
555,wyte,0.36572307,Our original rank #363
556,spirituous,0.36568023,Our original rank #364
557,quaff,0.36551666,Our original rank #365
558,amphora,0.36541297,Our original rank #366
559,absinth,0.36513818,Our original rank #367
560,chalice,0.36502928,Our original rank #368
561,writing,0.36481892,Our original rank #369
562,oenomel,0.36474516,Our original rank #370
563,dui,0.36460565,Our original rank #371
564,black,0.36458097,Our original rank #372
565,corking,0.36434322,Our original rank #373
566,gold,0.36432659,Our original rank #374
567,venine,0.36427545,Our original rank #375
568,veal,0.36418249,Our original rank #376
569,swill,0.36399969,Our original rank #377
570,wright,0.36391217,Our original rank #378
571,yeast,0.36390570,Our original rank #379
572,whist,0.36374656,Our original rank #380
