rank,word,similarity
322,timberman,0.39917001
323,ocean,0.39911141
324,zoo,0.39872672
325,wildfire,0.39853234
326,bosket,0.39844499
327,country,0.39836561
328,bird,0.39826495
329,food,0.39822598
330,conifer,0.39805618
331,undergrowth,0.39801395
332,planted,0.39778760
333,windbreak,0.39730310
334,yellowwood,0.39723342
335,trail,0.39711935
336,treeing,0.39710284
337,roundwood,0.39705190
338,neighbor,0.39696331
339,meadowy,0.39695559
340,sky,0.39689207
341,timberhead,0.39688272
342,fernlike,0.39676960
343,fishpond,0.39634797
344,firebreak,0.39627604
345,amber,0.39613469
346,growth,0.39582394
347,hill,0.39580774
348,elf,0.39569647
349,swampland,0.39563903
350,timberwork,0.39563208
351,acre,0.39538043
352,peon,0.39524224
353,shrubby,0.39519597
354,birch,0.39492347
355,arborist,0.39479210
356,snowfield,0.39459771
357,fiber,0.39455021
358,autumn,0.39450868
359,pineland,0.39443800
360,trash,0.39438345
361,aspen,0.39434331
362,rifeness,0.39418113
363,arborescence,0.39409063
364,fenland,0.39408193
365,regreened,0.39382086
366,treelike,0.39373601
367,fund,0.39318629
368,region,0.39307665
369,depth,0.39276156
370,canopying,0.39275365
371,framework,0.39247561
372,briar,0.39235283
373,planet,0.39191037
374,sequoia,0.39189833
375,cove,0.39155897
376,greenwood,0.39145162
377,kingwood,0.39143728
378,grid,0.39135998
379,pathless,0.39131007
380,regreen,0.39126451
381,semievergreen,0.39116279
382,arboreal,0.39087187
383,dense,0.39080705
384,lowland,0.39067164
385,floristic,0.39065451
386,vine,0.39061521
387,terreen,0.39048972
388,forestial,0.39042450
389,rowth,0.39009351
390,rain,0.39005149
391,savannah,0.38997176
392,cypress,0.38990299
393,finder,0.38983029
394,faunae,0.38952951
395,rangeland,0.38927168
396,fox,0.38922388
397,west,0.38922143
398,dryadic,0.38895759
399,north,0.38892092
400,urban,0.38885140
401,dream,0.38874598
402,backyard,0.38863439
403,blackwood,0.38853150
404,fawn,0.38848960
405,loof,0.38844529
406,spruced,0.38839960
407,pond,0.38830567
408,beautiful,0.38820348
409,foy,0.38791614
410,aland,0.38780271
411,bamboo,0.38754861
412,air,0.38725335
413,castle,0.38714567
414,timberline,0.38711549
415,wildling,0.38691660
416,jungliest,0.38687366
417,cloudscape,0.38686243
418,decor,0.38683648
419,willow,0.38682871
420,arboreally,0.38679471
421,greeny,0.38664183
422,summerwood,0.38659270
423,sand,0.38652380
424,twig,0.38627921
425,woodlander,0.38621733
426,encinal,0.38601270
427,dendrologic,0.38598778
428,fogger,0.38597852
429,creature,0.38576621
430,beechen,0.38563919
431,yardwand,0.38555934
432,tower,0.38553196
433,foggy,0.38544243
434,coppiced,0.38536051
435,folium,0.38525102
436,bramble,0.38508170
437,ash,0.38501437
438,walker,0.38485454
439,ward,0.38482620
440,landside,0.38477196
441,conservancy,0.38476882
442,cornfield,0.38476356
443,fruitwood,0.38436491
444,larch,0.38421777
445,noise,0.38416548
446,weald,0.38384471
447,veal,0.38383056
448,eucalyptus,0.38363018
449,bower,0.38344280
450,ender,0.38318389
451,arcadian,0.38318019
452,nonwoody,0.38309986
453,loom,0.38303979
454,gable,0.38303572
455,wright,0.38289563
456,fossate,0.38288200
457,fro,0.38288195
458,revegetation,0.38288072
459,biospheric,0.38273531
460,fulness,0.38259740
461,herbage,0.38258826
462,bark,0.38236530
463,frore,0.38233356
464,campfire,0.38199351
465,cloud,0.38193609
466,linden,0.38184584
467,woody,0.38172851
468,leafy,0.38155528
469,winter,0.38139053
470,structure,0.38136159
471,roadless,0.38132815
472,greening,0.38130028
473,frutescent,0.38100804
474,seashore,0.38094904
475,hinterland,0.38076760
476,hardwood,0.38067800
477,reef,0.38056483
478,arboricultural,0.38054947
479,fortune,0.38050554
480,abatis,0.38049875
481,fight,0.38048191
482,greenbelt,0.38043736
483,prairie,0.38041358
484,timbering,0.38038580
485,plantation,0.38032086
486,regreening,0.37998938
487,mist,0.37993917
488,arcadia,0.37992785
489,rift,0.37977209
490,shed,0.37971622
491,backwoodsman,0.37967803
492,firelight,0.37921651
493,primitive,0.37915980
494,rock,0.37905302
495,jaborandis,0.37897661
496,brushfire,0.37897239
497,valley,0.37895656
498,ashfall,0.37894266
499,pinewood,0.37879818
500,hedge,0.37869474
501,backdrop,0.37837724
502,sprucer,0.37829219
503,force,0.37808918
504,foraging,0.37808561
505,lawn,0.37789818
506,lumber,0.37782312
507,waterscape,0.37772314
508,greenly,0.37767422
509,spring,0.37761625
510,rink,0.37756373
511,fairy,0.37756243
512,tideland,0.37755501
513,mountaintop,0.37739157
514,foin,0.37737089
515,wold,0.37723523
516,frostwork,0.37706665
517,fell,0.37704144
518,landscaped,0.37699763
519,savine,0.37696039
520,maybush,0.37680272
521,hillside,0.37668263
522,footpath,0.37648510
523,woodier,0.37641539
524,geobotanic,0.37639143
525,terrene,0.37633086
526,bonfire,0.37631965
527,branchiest,0.37629355
528,verdurous,0.37622179
529,space,0.37617262
530,terrarium,0.37613680
531,revegetate,0.37603562
532,mulch,0.37603437
533,cedarn,0.37593628
534,foreman,0.37577598
535,semidesert,0.37572545
536,holm,0.37555498
537,canyon,0.37553396
538,camp,0.37544310
539,landscapist,0.37543937
540,foothill,0.37543927
541,lumberjack,0.37543558
542,floor,0.37527085
543,revegetated,0.37478616
544,ironbark,0.37474166
545,leafier,0.37466087
546,greenth,0.37452664
547,verdured,0.37450888
548,foreshore,0.37442068
549,touchwood,0.37436607
550,biomass,0.37425980
551,shadow,0.37415143
552,embowered,0.37414395
553,greenhouse,0.37396557
554,keeper,0.37379974
555,boom,0.37375443
556,rustling,0.37373175
557,farmyard,0.37363145
558,outdoor,0.37346375
559,beanstalk,0.37338003
560,encina,0.37332540
561,furze,0.37331484
562,defoliated,0.37328131
563,faunally,0.37317557
564,vest,0.37295560
565,landscaping,0.37293526
566,landform,0.37288618
567,angling,0.37282659
568,forcer,0.37253586
569,future,0.37250905
570,beach,0.37250219
571,faerie,0.37243098
572,turf,0.37233264
573,rustled,0.37230884
574,frontier,0.37229864
575,awning,0.37224705
576,ridged,0.37224327
577,wall,0.37218784
578,flood,0.37209600
579,footfall,0.37195195
580,foxfire,0.37172449
581,mossed,0.37169413
582,ringbark,0.37165701
583,area,0.37161445
584,greener,0.37160607
585,banyan,0.37149306
586,ecofreak,0.37139561
587,chaparral,0.37122214
588,crop,0.37121055
589,peppertree,0.37120999
590,coast,0.37116220
591,sprucy,0.37114960
592,backwood,0.37097613
593,bushily,0.37097225
594,oakmoss,0.37095749
595,ponderosa,0.37090962
596,birchen,0.37083574
597,foster,0.37083129
598,eucalypti,0.37080531
599,woodener,0.37064201
600,indow,0.37062245
601,ark,0.37037338
602,osmunda,0.37022166
603,den,0.37018679
604,trailside,0.36993095
605,timbermen,0.36989088
606,foreyard,0.36973333
607,biotic,0.36971877
608,overgrown,0.36935222
609,firth,0.36930237
610,dreamland,0.36925480
611,beast,0.36910721
612,fronded,0.36901009
613,stump,0.36885778
614,grow,0.36884208
615,juniper,0.36877463
616,firefly,0.36877192
617,kloof,0.36875167
618,riverbank,0.36866725
619,sylvine,0.36851647
620,robe,0.36848985
621,resource,0.36848541
622,sycamore,0.36841862
623,forepast,0.36841714
624,creasing,0.36841272
625,borough,0.36840092
626,mossing,0.36836892
627,undershrub,0.36832775
628,finding,0.36828374
629,beechy,0.36819794
630,figure,0.36811229
631,lobe,0.36809301
632,science,0.36799598
633,strand,0.36794157
634,retched,0.36788686
635,trellis,0.36787268
636,ancress,0.36785069
637,city,0.36781856
638,bough,0.36781735
639,garigue,0.36775753
640,sagebrush,0.36773428
641,unfenced,0.36750761
642,haze,0.36716554
643,cascade,0.36716178
644,beefwood,0.36714391
645,border,0.36700034
646,visor,0.36698206
647,streamside,0.36684259
648,grayback,0.36680341
649,lynx,0.36673721
650,moory,0.36653908
651,coal,0.36647140
652,graveyard,0.36641743
653,yardland,0.36632344
654,water,0.36627606
655,nest,0.36624240
656,ashed,0.36619522
657,montane,0.36615071
658,sanctuary,0.36604736
659,paludal,0.36595956
660,felling,0.36588564
661,fortress,0.36582497
662,palmy,0.36575951
663,defog,0.36575443
664,morass,0.36573205
665,groved,0.36569514
666,moorfowl,0.36566959
667,fuji,0.36563737
668,greenway,0.36562766
669,far,0.36560003
670,swampy,0.36545648
671,eucalypt,0.36543501
672,horizon,0.36540688
673,viburnum,0.36533080
674,gradation,0.36532212
675,ombre,0.36530224
676,deck,0.36530053
677,trap,0.36529605
678,fantasm,0.36529382
679,footprint,0.36514720
680,triforia,0.36504733
681,street,0.36500525
682,focus,0.36493926
683,brume,0.36488046
684,overplanted,0.36487767
685,formed,0.36486160
686,firethorn,0.36484250
687,darkness,0.36482240
688,arborized,0.36474262
689,lightwood,0.36472842
690,rushy,0.36467938
691,scenario,0.36448693
692,ecology,0.36446487
693,grown,0.36439701
694,frowst,0.36439545
695,softwood,0.36437234
696,lumberman,0.36433624
697,barn,0.36431902
698,wonderland,0.36425048
699,oft,0.36421787
700,wilding,0.36418989
701,refugium,0.36415846
702,bogwood,0.36415721
703,viridian,0.36411987
704,shoetree,0.36407290
705,breeze,0.36403786
706,wynd,0.36400507
707,directory,0.36399755
708,sparse,0.36396959
709,swith,0.36391953
710,faery,0.36391807
711,foundation,0.36387136
712,villa,0.36384274
713,grassy,0.36383402
714,herb,0.36369600
715,fosse,0.36362073
716,everglade,0.36361303
717,muskeg,0.36355986
718,earthwork,0.36346573
719,fozy,0.36344925
720,woodnote,0.36334000
721,hedgerow,0.36314068
722,defense,0.36312166
723,fogging,0.36310402
724,forsythia,0.36306931
725,district,0.36306450
726,outback,0.36297801
727,holly,0.36286974
728,birdsong,0.36277667
729,ness,0.36257071
730,bustic,0.36247467
731,shrubbiest,0.36245425
732,fencerow,0.36241865
733,bushed,0.36228449
734,glen,0.36226317
735,biosphere,0.36223505
736,mind,0.36223254
737,clover,0.36204512
738,vision,0.36202361
739,snow,0.36198979
740,greensward,0.36197304
741,althorn,0.36191862
742,backwoodsmen,0.36185941
743,leafless,0.36176613
744,coastland,0.36176288
745,brushiest,0.36172469
746,alfresco,0.36170914
747,laurel,0.36159167
748,foxlike,0.36157421
749,tract,0.36154261
750,rest,0.36146177
751,cutbank,0.36139350
752,renature,0.36136481
753,reserve,0.36133657
754,trench,0.36130905
755,balsam,0.36126434
756,coppicing,0.36124856
757,coon,0.36120683
758,fairway,0.36119881
759,eeriness,0.36117636
760,plot,0.36109969
761,living,0.36102777
762,foh,0.36094460
763,ology,0.36091298
764,woodstove,0.36084895
765,aerie,0.36081170
766,footmark,0.36069488
767,neath,0.36069291
768,predator,0.36064432
769,florae,0.36062209
770,coniferous,0.36061305
771,druid,0.36056116
772,ecotone,0.36054301
773,thickety,0.36045611
774,weep,0.36043318
775,frondose,0.36040903
776,color,0.36027577
777,sandbox,0.36020648
778,foe,0.36018191
779,faunistic,0.36016916
780,ambary,0.36013167
781,cityscape,0.36011119
782,fusain,0.36001744
783,sylvatic,0.35999101
784,viridity,0.35997198
785,hive,0.35979695
786,fantasia,0.35963223
787,bield,0.35963192
788,cloth,0.35961469
789,village,0.35957800
790,cliff,0.35946097
791,light,0.35942491
792,felwort,0.35940218
793,awe,0.35932162
794,frith,0.35928863
795,fragment,0.35926535
796,rustle,0.35919746
797,fenced,0.35919649
798,ream,0.35916503
799,broomy,0.35910243
800,thornbush,0.35905606
801,highland,0.35903860
802,osier,0.35892845
803,airn,0.35892634
804,fantast,0.35891608
805,brosy,0.35882818
806,fuel,0.35881435
807,baywood,0.35878298
808,loch,0.35877020
809,milieu,0.35874276
810,forager,0.35873380
811,guard,0.35860318
812,lumberyard,0.35860004
813,aridest,0.35849306
814,backcountry,0.35848298
815,misty,0.35846763
816,waitress,0.35843084
817,thesis,0.35842980
818,horste,0.35837228
819,bushiest,0.35833531
820,aboveground,0.35829894
821,elk,0.35827369
822,hunted,0.35826432
823,supernature,0.35825929
824,aura,0.35807331
825,grotto,0.35796409
826,forded,0.35792496
827,firebase,0.35778642
828,east,0.35769910
829,fazenda,0.35769336
830,badland,0.35767706
831,semishrubby,0.35764567
832,folia,0.35762062
833,abattis,0.35757671
834,houseplant,0.35757441
835,greenbrier,0.35756757
836,lair,0.35751436
837,belowground,0.35750549
838,tain,0.35750492
839,wildering,0.35743572
840,farmed,0.35742162
841,woodmen,0.35736839
842,clear,0.35736175
843,cape,0.35723489
844,wildflower,0.35720960
845,fossick,0.35714865
846,virid,0.35710815
847,context,0.35709482
848,lumberer,0.35708908
849,arborize,0.35706137
850,hut,0.35699659
851,shinnery,0.35695078
852,poplar,0.35692789
853,cottonwood,0.35688492
854,wilderment,0.35684186
855,nursery,0.35683885
856,paramo,0.35679525
857,duneland,0.35675417
858,found,0.35675348
859,natural,0.35670205
860,emerald,0.35664475
861,fen,0.35654076
862,ague,0.35639283
863,flowerage,0.35636175
864,fig,0.35630913
865,froggiest,0.35627560
866,environmental,0.35619941
867,parka,0.35619749
868,furry,0.35610055
869,minefield,0.35608002
870,forum,0.35601907
871,seascape,0.35596170
872,overplant,0.35594542
873,footstep,0.35590622
874,dendrologist,0.35588911
875,woodcutting,0.35584915
876,walk,0.35578986
877,forgettable,0.35574226
878,luxuriance,0.35573267
879,rowen,0.35568856
880,embosked,0.35556218
881,fruticose,0.35555041
882,rowan,0.35553742
883,cult,0.35550275
884,beaver,0.35548824
885,erne,0.35548141
886,fungus,0.35540639
887,fossil,0.35540536
888,watershed,0.35535918
889,rough,0.35534169
890,sector,0.35531757
891,bank,0.35513905
892,treasure,0.35512183
893,density,0.35511294
894,barnyard,0.35510945
895,ort,0.35507145
896,paradise,0.35496440
897,mossiest,0.35494136
898,animated,0.35490842
899,hawthorn,0.35488773
900,bushiness,0.35487889
901,relandscaped,0.35484919
902,stringybark,0.35483126
903,raft,0.35476164
904,building,0.35474991
905,quiet,0.35456720
906,porkwood,0.35455425
907,greeniest,0.35452826
908,woodpile,0.35447165
909,nonfarm,0.35443150
910,historic,0.35439950
911,rimrock,0.35435955
912,bushman,0.35433307
913,yew,0.35431950
914,lookout,0.35430548
915,town,0.35423951
916,friend,0.35411161
917,cropland,0.35404625
918,ate,0.35395341
919,path,0.35388396
920,alive,0.35376943
921,cluster,0.35375516
922,infra,0.35368828
923,refuge,0.35367420
924,woodlark,0.35354725
925,desktop,0.35345625
926,pool,0.35344058
927,greenier,0.35337167
928,woodie,0.35326158
929,bury,0.35323242
930,postfire,0.35319142
931,fib,0.35311818
932,fallback,0.35311283
933,friendly,0.35309679
934,ranger,0.35307385
935,pastural,0.35305920
936,sofar,0.35298641
937,sun,0.35294926
938,browse,0.35287589
939,outdoorsy,0.35285468
940,ecologic,0.35285132
941,glasshouse,0.35277168
942,gardenful,0.35272157
943,stuff,0.35268841
944,snowy,0.35256890
945,kelp,0.35251687
946,birdliming,0.35243775
947,robin,0.35236022
948,revegetating,0.35228537
949,frosty,0.35220555
950,semiwild,0.35218254
951,icefall,0.35216929
952,sanctum,0.35215850
953,forte,0.35215590
954,underfoot,0.35210151
955,libecchio,0.35209610
956,foam,0.35201462
957,averse,0.35199981
958,fireside,0.35192747
959,northland,0.35190202
960,environmentally,0.35182857
961,lake,0.35182464
962,forestall,0.35178349
963,rosebush,0.35177754
964,sprig,0.35169813
965,pole,0.35166365
966,root,0.35161916
967,brown,0.35150709
968,planting,0.35147026
969,back,0.35145601
970,lost,0.35144987
971,bluegum,0.35139794
972,strath,0.35136640
973,hearth,0.35132501
974,deep,0.35129550
975,cloudland,0.35125391
976,faith,0.35124601
977,mossback,0.35120642
978,fireplace,0.35115683
979,father,0.35100383
980,oaken,0.35094261
981,mesophyte,0.35084310
982,shelter,0.35073426
983,rustic,0.35068419
984,landscaper,0.35052387
985,sound,0.35050033
986,busk,0.35049422
987,tropical,0.35048262
988,network,0.35042062
989,nongreen,0.35032599
990,fitness,0.35032015
991,architecture,0.35031763
992,heart,0.35025949
993,windstorm,0.35025507
994,verdantly,0.35023459
995,repository,0.35015568
996,botanise,0.35015066
997,rockery,0.35005307
998,thresh,0.35001421
999,for,0.34999785
1000,marshy,0.34999052
1001,frass,0.34993987
1002,lagoon,0.34993155
1003,battlefield,0.34987277
1004,moose,0.34986675
1005,fogged,0.34985867
1006,aery,0.34984010
1007,yardwork,0.34979868
1008,catalog,0.34978430
1009,hunting,0.34977654
1010,xerarch,0.34977567
1011,earthnut,0.34970820
1012,forming,0.34969352
1013,rushiest,0.34967695
1014,portfolio,0.34965356
1015,woolfell,0.34960657
1016,abyss,0.34951194
1017,of,0.34950180
1018,cave,0.34949921
1019,hurst,0.34944665
1020,acacia,0.34942098
1021,weather,0.34939648
1022,parkway,0.34936988
1023,fleet,0.34936522
1024,filter,0.34933914
1025,liana,0.34933766
1026,flytrap,0.34932658
1027,undefoliated,0.34931693
1028,ferniest,0.34924240
1029,cairngorm,0.34923572
1030,dyewood,0.34916269
1031,tarn,0.34913069
1032,woodcraft,0.34906909
1033,sward,0.34904427
1034,gorge,0.34901713
1035,adventure,0.34898303
1036,untamed,0.34897758
1037,road,0.34894712
1038,dendrological,0.34888376
1039,midst,0.34888229
1040,battle,0.34886777
1041,army,0.34882731
1042,vivarium,0.34880061
1043,willowed,0.34879861
1044,foot,0.34872181
1045,faunlike,0.34857100
1046,rootage,0.34854758
1047,weed,0.34854533
1048,trim,0.34853955
1049,bridge,0.34850931
1050,ornis,0.34849419
1051,foreland,0.34842129
1052,rive,0.34834357
1053,buff,0.34832516
1054,vault,0.34831724
1055,backland,0.34830355
1056,remaining,0.34823135
1057,brusk,0.34816521
1058,budget,0.34811488
1059,rainfall,0.34809692
1060,bourg,0.34805456
1061,embosking,0.34802942
1062,sylvin,0.34800782
1063,bosh,0.34799746
1064,dirt,0.34797965
1065,brambled,0.34790896
1066,restore,0.34790460
1067,faction,0.34788040
1068,terraform,0.34787192
1069,terrae,0.34784603
1070,fauve,0.34781902
1071,fila,0.34781590
1072,wikiup,0.34780893
1073,conferva,0.34774039
1074,stroy,0.34761214
1075,pleach,0.34756585
1076,matchwood,0.34747717
1077,tress,0.34745262
1078,fucus,0.34736404
1079,restaurant,0.34731388
1080,red,0.34728657
1081,sprucing,0.34726588
1082,bear,0.34724025
1083,wildest,0.34713084
1084,grasslike,0.34711723
1085,kept,0.34692676
1086,restrove,0.34692607
1087,ferity,0.34692300
1088,furrow,0.34690884
1089,birdfarm,0.34688896
1090,freshwater,0.34688384
1091,herd,0.34682732
1092,presence,0.34682100
1093,firry,0.34682080
1094,aventurine,0.34671737
1095,bearwood,0.34667303
1096,feral,0.34659735
1097,covey,0.34657876
1098,tabor,0.34654186
1099,smoke,0.34653287
1100,cope,0.34651318
1101,atmosphere,0.34646660
1102,ecological,0.34644595
1103,bushier,0.34642872
1104,branch,0.34635877
1105,rasing,0.34634386
1106,oread,0.34620662
1107,formicary,0.34619806
1108,campground,0.34607860
1109,fustic,0.34603175
1110,tamarack,0.34601312
1111,clean,0.34600129
1112,pandani,0.34598994
1113,ironwood,0.34597317
1114,fast,0.34596747
1115,thicketed,0.34593866
1116,bucolic,0.34590762
1117,craft,0.34589861
1118,buttonwood,0.34588283
1119,petition,0.34584281
1120,world,0.34584040
1121,illusion,0.34578184
1122,ambience,0.34576610
1123,wake,0.34575186
1124,ashplant,0.34572327
1125,blaze,0.34571618
1126,fennec,0.34561577
1127,usher,0.34559753
1128,stem,0.34557620
1129,footslogged,0.34552893
1130,phytosociological,0.34542262
1131,boxwood,0.34541823
1132,life,0.34531577
1133,logging,0.34527564
1134,murk,0.34524563
1135,smokey,0.34521306
1136,virescence,0.34520510
1137,defoliator,0.34514935
1138,swidden,0.34508526
1139,fumulus,0.34505905
1140,feel,0.34505078
1141,forcing,0.34499755
1142,homestead,0.34499064
1143,mosslike,0.34497455
1144,forced,0.34493904
1145,parkland,0.34493195
1146,maple,0.34491798
1147,dendrology,0.34491028
1148,continent,0.34487176
1149,kauri,0.34486243
1150,woodcut,0.34481378
1151,monster,0.34480335
1152,fescue,0.34469461
1153,storm,0.34466077
1154,welkin,0.34463811
1155,ficus,0.34456650
1156,snowdrift,0.34453464
1157,abris,0.34452502
