rank,word,similarity
249,petition,0.40807291
250,nod,0.40800671
251,usherette,0.40785872
252,pic,0.40784622
253,ratton,0.40774104
254,catnap,0.40755665
255,ringtail,0.40741916
256,cue,0.40738715
257,this,0.40733973
258,kaif,0.40714033
259,caster,0.40710871
260,fur,0.40655020
261,kittel,0.40648346
262,cope,0.40636280
263,tic,0.40624126
264,cup,0.40612588
265,comp,0.40596681
266,kithe,0.40575018
267,owl,0.40561443
268,copycatted,0.40547972
269,tot,0.40529991
270,want,0.40517181
271,catsup,0.40511313
272,catapult,0.40510657
273,cis,0.40509006
274,rot,0.40490747
275,panther,0.40489852
276,waitress,0.40480566
277,got,0.40451034
278,tical,0.40443131
279,pod,0.40441975
280,tom,0.40410290
281,cutie,0.40407307
282,cadi,0.40386800
283,margay,0.40378679
284,mew,0.40346904
285,cantic,0.40309997
286,he,0.40305722
287,camel,0.40290907
288,et,0.40280701
289,stat,0.40277209
290,mammal,0.40274591
291,concept,0.40253622
292,dogie,0.40235459
293,qat,0.40229716
294,callet,0.40225330
295,caracal,0.40222175
296,woof,0.40181522
297,phot,0.40169417
298,mad,0.40166622
299,lab,0.40161145
300,catchall,0.40146060
301,raccoon,0.40144403
302,chital,0.40131857
303,met,0.40123137
304,detect,0.40103262
305,camera,0.40085740
306,actable,0.40078703
307,item,0.40071464
308,otter,0.40071041
309,cete,0.40054456
310,kop,0.40052906
311,ratty,0.40046982
312,caph,0.40035566
313,doxie,0.40035392
314,grimalkin,0.40032555
315,catenate,0.40026349
316,cob,0.40017794
317,picture,0.39998556
318,jaguar,0.39996458
319,goat,0.39964465
320,territ,0.39963957
321,etch,0.39945912
322,post,0.39945796
323,enate,0.39924176
324,care,0.39907429
325,pooch,0.39900648
326,cateress,0.39883312
327,client,0.39875320
328,cattleya,0.39848987
329,coma,0.39838715
330,civet,0.39812248
331,cannot,0.39799781
332,copy,0.39789213
333,ailurophile,0.39752504
334,bug,0.39739795
335,jag,0.39733310
336,keet,0.39732392
337,mouser,0.39724844
338,kind,0.39716534
339,card,0.39710239
340,serval,0.39703744
341,caracul,0.39703451
342,cattily,0.39701080
343,rant,0.39665773
344,canine,0.39662272
345,classified,0.39655450
346,catalogue,0.39653905
347,meous,0.39648481
348,catwalk,0.39635853
349,truck,0.39619237
350,calling,0.39601415
351,hound,0.39597318
352,customer,0.39593037
353,capture,0.39519319
354,stuff,0.39516371
355,nag,0.39509841
356,tomato,0.39505181
357,bad,0.39493011
358,caller,0.39471269
359,cape,0.39465876
360,purring,0.39464384
361,toad,0.39451200
362,mewler,0.39437214
363,cockatoo,0.39422302
364,cattiness,0.39400224
365,mach,0.39390634
366,coy,0.39390007
367,parable,0.39388451
368,case,0.39377953
369,caninity,0.39368242
370,dated,0.39367497
371,set,0.39363693
372,purred,0.39362955
373,out,0.39350918
374,att,0.39350709
375,catenae,0.39348058
376,wildcat,0.39344629
377,boxed,0.39344621
378,let,0.39326601
379,cess,0.39321763
380,mousey,0.39291609
381,cony,0.39288959
382,kittled,0.39282639
383,type,0.39273828
384,fat,0.39259779
385,collect,0.39228247
386,weet,0.39209929
387,product,0.39197871
388,bearcat,0.39181365
389,classed,0.39176768
390,categoric,0.39172475
391,doggiest,0.39162008
392,cion,0.39155520
393,model,0.39136050
394,ratter,0.39110402
395,tab,0.39074640
396,cee,0.39069893
397,article,0.39064685
398,cell,0.39056104
399,ant,0.39028217
400,carate,0.39017704
401,predicate,0.39017441
402,dogcatcher,0.38996369
403,catalatic,0.38986169
404,that,0.38984249
405,mart,0.38980097
406,panda,0.38977485
407,khat,0.38969870
408,yowling,0.38956375
409,beast,0.38942585
410,did,0.38941167
411,claw,0.38934909
412,sub,0.38930268
413,cutey,0.38919074
414,corgi,0.38905381
415,foxlike,0.38884907
416,animated,0.38870130
417,craw,0.38864836
418,nickname,0.38862102
419,chine,0.38855268
420,wag,0.38846073
421,kittenishness,0.38843716
422,pack,0.38836839
423,cloth,0.38822573
424,sect,0.38810477
425,instance,0.38791769
426,clawer,0.38786913
427,dig,0.38781299
428,mare,0.38772697
429,tap,0.38758002
430,monkey,0.38751498
431,petted,0.38741645
432,feat,0.38734488
433,cateran,0.38731180
434,quiz,0.38716118
435,coder,0.38706276
436,tank,0.38685739
437,ma,0.38681880
438,catenated,0.38676747
439,raj,0.38665627
440,date,0.38662146
441,browse,0.38655737
442,nice,0.38649367
443,catbrier,0.38640386
444,petting,0.38634513
445,mac,0.38601990
446,hotdog,0.38599876
447,hellcat,0.38595564
448,nap,0.38593266
449,label,0.38577402
450,red,0.38573779
451,cattle,0.38570672
452,coop,0.38557778
453,good,0.38552729
454,cayman,0.38545779
455,get,0.38539160
456,any,0.38536743
457,catatonic,0.38528413
458,doggery,0.38528045
459,bet,0.38496437
460,cuter,0.38491049
461,tier,0.38490374
462,siamese,0.38478191
463,coyote,0.38455380
464,carn,0.38450069
465,rattoon,0.38449665
466,info,0.38449114
467,fed,0.38446873
468,dogteeth,0.38443598
469,fil,0.38436868
470,prod,0.38432054
471,hepcat,0.38425279
472,cel,0.38400902
473,seeing,0.38399344
474,digit,0.38389580
475,elf,0.38365460
476,axed,0.38360238
477,basket,0.38355552
478,kill,0.38353837
479,her,0.38347935
480,photo,0.38341142
481,litter,0.38326340
482,oft,0.38313394
483,dag,0.38312477
484,she,0.38305923
485,zap,0.38271515
486,cataract,0.38268117
487,object,0.38256685
488,stag,0.38239247
489,catfish,0.38238598
490,cobra,0.38232274
491,canary,0.38231429
492,ait,0.38228839
493,cavie,0.38221253
494,which,0.38214721
495,coati,0.38207614
496,robot,0.38198385
497,cay,0.38191589
498,nite,0.38189613
499,cavy,0.38184985
500,het,0.38174433
501,listing,0.38164918
502,whatever,0.38162931
503,roach,0.38151862
504,tet,0.38145500
505,subtype,0.38142730
506,matt,0.38113365
507,ponce,0.38105674
508,catatonia,0.38094768
509,leopardess,0.38091260
510,cougar,0.38079009
511,exam,0.38067728
512,hog,0.38061569
513,trash,0.38055270
514,cowpat,0.38038359
515,collection,0.38031002
516,carousel,0.38029612
517,dogey,0.38006127
518,squirrel,0.38004229
519,self,0.38000412
520,advertisement,0.37997488
521,vector,0.37993895
522,uncage,0.37980525
523,katcina,0.37970022
524,pussly,0.37964818
525,edit,0.37958091
526,code,0.37952092
527,pant,0.37938550
528,frog,0.37932638
529,piglet,0.37926666
530,callable,0.37916346
531,cuteness,0.37911755
532,device,0.37911409
533,scag,0.37905125
534,doglike,0.37902447
535,doge,0.37897493
536,slug,0.37883288
537,art,0.37852900
538,angling,0.37843601
539,ketchup,0.37837486
540,uta,0.37823824
541,cam,0.37804704
542,parrot,0.37804650
543,coting,0.37797413
544,cahow,0.37795579
545,bred,0.37768089
546,catamaran,0.37767389
547,craft,0.37758468
548,man,0.37756986
549,something,0.37754345
550,mut,0.37754332
551,bite,0.37744167
552,question,0.37732657
553,check,0.37720463
554,unkennel,0.37717961
555,coo,0.37709459
556,fuck,0.37705252
557,subclass,0.37700911
558,catchup,0.37695610
559,gallery,0.37688242
560,chez,0.37680936
561,cowy,0.37677350
562,yowl,0.37676287
563,combo,0.37670924
564,ped,0.37645011
565,anime,0.37642928
566,animalic,0.37639344
567,descriptor,0.37629332
568,caddy,0.37612481
569,tog,0.37608649
570,plant,0.37597109
571,whatsit,0.37586138
572,katakana,0.37584679
573,candidate,0.37582914
574,rad,0.37582104
575,brit,0.37576319
576,lug,0.37560646
577,general,0.37546022
578,horse,0.37536713
579,catenating,0.37536207
580,match,0.37527820
581,carat,0.37525030
582,bobtail,0.37520732
583,lioness,0.37516644
584,hangtag,0.37510169
585,data,0.37509675
586,tagged,0.37495481
587,agger,0.37486294
588,kittling,0.37477325
589,egg,0.37477016
590,extra,0.37462459
591,kaf,0.37456530
592,widget,0.37450626
593,haet,0.37437143
594,cattail,0.37426951
595,kith,0.37421614
596,pouncer,0.37419824
597,ani,0.37418723
598,dogear,0.37411914
599,book,0.37403129
600,description,0.37401304
601,catamite,0.37398381
602,variant,0.37397921
603,mammet,0.37391657
604,talk,0.37385411
605,tigress,0.37361395
606,monster,0.37357211
607,drat,0.37350263
608,miauling,0.37348342
609,net,0.37346329
610,cagy,0.37346245
611,query,0.37343734
612,cathepsin,0.37333391
613,lover,0.37319508
614,doggier,0.37309805
615,gen,0.37307969
616,caid,0.37305308
617,cupcake,0.37304811
618,cursor,0.37296252
619,lated,0.37294985
620,fabric,0.37294953
621,wolf,0.37286857
622,pigeon,0.37283789
623,ampler,0.37277685
624,tweet,0.37263487
625,kittle,0.37257629
626,comatik,0.37256346
627,crow,0.37245805
628,correct,0.37231711
629,kiter,0.37231449
630,oot,0.37229812
631,quip,0.37223303
632,like,0.37222082
633,stime,0.37216414
634,cotan,0.37210074
635,fit,0.37209015
636,classic,0.37207149
637,film,0.37205361
638,catnapping,0.37198006
639,cote,0.37196466
640,help,0.37190166
641,cep,0.37174615
642,cling,0.37170037
643,parent,0.37168714
644,ick,0.37165501
645,haar,0.37164837
646,game,0.37164152
647,untagged,0.37141220
648,pix,0.37140753
649,prep,0.37136531
650,cageling,0.37134757
651,lint,0.37128526
652,act,0.37111127
653,auto,0.37103819
654,tigerlike,0.37101805
655,describe,0.37099204
656,cuppy,0.37097170
657,plat,0.37092655
658,window,0.37065695
659,datto,0.37060957
660,definition,0.37055708
661,butt,0.37049382
662,cause,0.37042282
663,bit,0.37039043
664,kitling,0.37035137
665,cabby,0.37033182
666,cist,0.37032937
667,beebee,0.37029753
668,math,0.37025047
669,catnapped,0.37012240
670,rotch,0.37005746
671,yak,0.37002467
672,spec,0.36983458
673,comparison,0.36983266
674,list,0.36982481
675,hit,0.36980607
676,rato,0.36979705
677,cycle,0.36970221
678,kiddy,0.36964046
679,pickup,0.36947953
680,furry,0.36940193
681,gest,0.36933937
682,ass,0.36920824
683,cock,0.36916399
684,lot,0.36900544
685,colt,0.36896973
686,machine,0.36895763
687,collector,0.36889767
688,cry,0.36885788
689,fiction,0.36885593
690,ither,0.36879049
691,lassie,0.36876505
692,generic,0.36870425
693,quiet,0.36866448
694,guy,0.36863307
695,character,0.36859703
696,tomcod,0.36859181
697,gie,0.36856354
698,sup,0.36850422
699,an,0.36842731
700,chitty,0.36839034
701,their,0.36838301
702,hoot,0.36831600
703,essay,0.36824407
704,helper,0.36818027
705,dummy,0.36817602
706,nett,0.36817248
707,fetch,0.36815937
708,meth,0.36810636
709,bee,0.36803927
710,cafe,0.36799907
711,rodent,0.36796571
712,know,0.36794514
713,parroket,0.36783747
714,swith,0.36783673
715,text,0.36781999
716,loth,0.36781928
717,carol,0.36769709
718,kennel,0.36746426
719,chit,0.36742097
720,desktop,0.36740422
721,teat,0.36734173
722,bob,0.36732386
723,rascal,0.36722967
724,name,0.36718418
725,dogwatch,0.36711000
726,fox,0.36710074
727,shell,0.36706124
728,movie,0.36699489
729,eft,0.36699240
730,club,0.36696578
731,pal,0.36695254
732,meta,0.36694216
733,kana,0.36691720
734,apter,0.36691692
735,cubby,0.36690099
736,catawba,0.36687429
737,capric,0.36687000
738,cached,0.36684982
739,look,0.36679739
740,home,0.36672866
741,cheth,0.36667890
742,hutch,0.36657846
743,canon,0.36657420
744,coco,0.36655713
745,awl,0.36652537
746,selection,0.36646769
747,dom,0.36640920
748,dragon,0.36638718
749,bub,0.36633792
750,bear,0.36633400
751,coney,0.36630601
752,imp,0.36624040
753,carr,0.36621148
754,coot,0.36619981
755,animallike,0.36614719
756,job,0.36612497
757,image,0.36611946
758,catechus,0.36610879
759,carrier,0.36609350
760,brat,0.36603382
761,creative,0.36599238
762,flea,0.36596106
763,tut,0.36593209
764,dalmatian,0.36590073
765,up,0.36589858
766,rug,0.36587908
767,cager,0.36586414
768,fissiped,0.36585801
769,behavior,0.36584964
770,itched,0.36581242
771,catenation,0.36579031
772,geck,0.36578868
773,anta,0.36578491
774,dawt,0.36567581
775,ragtag,0.36566728
776,scatback,0.36565914
777,carb,0.36560112
778,caging,0.36558167
779,city,0.36555936
780,carpet,0.36555812
781,lector,0.36552474
782,lemur,0.36549857
783,puma,0.36545856
784,caky,0.36543271
785,android,0.36541644
786,custom,0.36529397
787,scan,0.36513977
788,fig,0.36512581
789,tent,0.36509857
790,etched,0.36508343
791,tux,0.36505967
792,opt,0.36503438
793,fresh,0.36500097
794,coydog,0.36496365
795,kite,0.36492496
796,vatus,0.36492393
797,tach,0.36491594
798,abstract,0.36478253
799,lazy,0.36477752
800,rated,0.36467935
801,marc,0.36467875
802,zoo,0.36464062
803,captor,0.36456320
804,lamb,0.36452453
805,spider,0.36450462
806,scenario,0.36449433
807,pard,0.36449260
808,cootie,0.36442968
809,happy,0.36440649
810,kif,0.36435582
811,daughter,0.36433658
812,response,0.36431418
813,library,0.36430254
814,char,0.36417870
815,pawed,0.36401168
816,lit,0.36396246
817,rapped,0.36389104
818,crittur,0.36388290
819,cased,0.36387995
820,ex,0.36383089
821,pis,0.36379611
822,unto,0.36378367
823,aper,0.36363802
824,catching,0.36360426
825,cog,0.36360246
826,tract,0.36349395
827,musca,0.36341463
828,aw,0.36339746
829,wit,0.36326997
830,path,0.36323408
831,recall,0.36323359
832,bout,0.36317437
833,pretty,0.36306708
834,undaunted,0.36305434
835,demo,0.36302274
836,ladybug,0.36299242
837,ceased,0.36298866
838,trad,0.36292333
839,dictionary,0.36290898
840,titi,0.36285817
841,natal,0.36281551
842,nome,0.36278648
843,conversation,0.36278297
844,duit,0.36275329
845,cutest,0.36274970
846,witch,0.36269263
847,artist,0.36264788
848,taxonomy,0.36259306
849,canonical,0.36254878
850,catchy,0.36254718
851,gast,0.36247771
852,boy,0.36245010
853,birthday,0.36243307
854,paca,0.36233884
855,lobber,0.36233406
856,zag,0.36231425
857,notation,0.36229688
858,gnat,0.36228983
859,topic,0.36227413
860,content,0.36213083
861,zingaro,0.36210505
862,waterdog,0.36207737
863,friend,0.36205201
864,coded,0.36199104
865,damn,0.36198987
866,lapdog,0.36198368
867,cutesie,0.36194364
868,version,0.36194157
869,pony,0.36190388
870,cadge,0.36183251
871,campaign,0.36167250
872,liblab,0.36163724
873,each,0.36157451
874,pang,0.36156938
875,lapin,0.36153057
876,mob,0.36151952
877,categorical,0.36150672
878,beastie,0.36149514
879,patty,0.36148447
880,mot,0.36146100
881,camail,0.36144118
882,conte,0.36143743
883,motmot,0.36128254
884,mother,0.36126348
885,barb,0.36123122
886,skunk,0.36114851
887,testing,0.36104274
888,pictured,0.36100780
889,mag,0.36095890
890,criteria,0.36095065
891,intro,0.36092780
892,zibet,0.36089802
893,perm,0.36081698
894,dart,0.36079633
895,moth,0.36079583
896,moo,0.36079353
897,liked,0.36077271
898,select,0.36072040
899,posit,0.36070122
900,antically,0.36063825
901,neat,0.36057181
902,agnostic,0.36053401
903,top,0.36052702
904,habit,0.36050664
905,lizard,0.36037136
906,agog,0.36034409
907,chow,0.36033774
908,kab,0.36030081
909,checkout,0.36027587
910,detector,0.36024582
911,ox,0.36024315
912,doggish,0.36023493
913,read,0.36019372
914,cunt,0.36015045
915,cacomistle,0.36013601
916,alist,0.36013565
917,detail,0.36013383
918,labrador,0.36012516
919,hic,0.36011546
920,pike,0.36011417
921,turtle,0.36010059
922,tester,0.36009894
923,pliant,0.36006851
924,poll,0.36005069
925,dead,0.36004594
926,countdown,0.36004346
927,cud,0.36001776
928,ratting,0.35998949
929,tagger,0.35990495
930,kept,0.35990302
931,sent,0.35988307
932,generation,0.35987631
933,poke,0.35987136
934,comment,0.35977300
935,dater,0.35971602
936,rod,0.35971083
937,donkey,0.35963392
938,ax,0.35962644
939,pec,0.35960289
940,bulldog,0.35954527
941,onus,0.35950790
942,we,0.35950516
943,cartoon,0.35949326
944,peter,0.35947948
945,visitor,0.35944378
946,getting,0.35943447
947,counter,0.35937719
948,carting,0.35935159
949,jar,0.35934531
950,firedog,0.35934356
951,coz,0.35933989
952,command,0.35924613
953,doctor,0.35919741
954,catchfly,0.35913035
955,sexy,0.35912160
956,file,0.35899129
957,astray,0.35899046
958,fie,0.35895729
959,mitt,0.35894309
960,boot,0.35890571
961,thew,0.35886998
962,packet,0.35882535
963,quire,0.35880643
964,oat,0.35880437
965,gap,0.35861379
966,otto,0.35860827
967,scattiest,0.35859097
968,my,0.35858237
969,chick,0.35857308
970,titty,0.35846628
971,error,0.35846332
972,neighbor,0.35845540
973,previous,0.35841034
974,casting,0.35840817
975,catholic,0.35840215
976,adopt,0.35836898
977,latest,0.35830953
978,terrier,0.35826609
979,catalyst,0.35826272
980,zit,0.35818738
981,purringly,0.35818428
982,licit,0.35815937
983,fun,0.35814901
984,antifur,0.35813529
985,oilcan,0.35809800
986,curious,0.35801341
987,etcetera,0.35798771
988,petter,0.35798532
989,compute,0.35797479
990,rack,0.35792917
991,palpal,0.35788362
992,nth,0.35788115
993,prompt,0.35783193
994,comb,0.35781447
995,hunt,0.35780820
996,gene,0.35779823
997,tub,0.35765639
998,watch,0.35764730
999,baa,0.35764461
1000,mask,0.35760220
1001,genette,0.35759153
1002,wow,0.35750552
1003,ducted,0.35750240
1004,gab,0.35749664
1005,trait,0.35748239
1006,killer,0.35746167
1007,kaph,0.35745766
1008,munchkin,0.35741250
1009,tractive,0.35739026
1010,coding,0.35733052
1011,peek,0.35729189
1012,curr,0.35723999
1013,octopus,0.35721549
1014,calathi,0.35719373
1015,growl,0.35716322
1016,sett,0.35716089
1017,soft,0.35715605
1018,collie,0.35713233
1019,noun,0.35712357
1020,laddie,0.35708542
1021,seadog,0.35708028
1022,ebbet,0.35689198
1023,folder,0.35687743
1024,connection,0.35685021
1025,cancer,0.35682676
1026,pussiest,0.35678952
1027,catena,0.35675861
1028,gecko,0.35674605
1029,lion,0.35672585
1030,female,0.35671262
1031,example,0.35669772
1032,caca,0.35669185
1033,shot,0.35663575
1034,agate,0.35662350
1035,unci,0.35659553
1036,party,0.35657766
1037,bowwow,0.35652265
1038,pigtail,0.35649555
1039,bar,0.35649359
1040,wombat,0.35645195
1041,worm,0.35642993
1042,subject,0.35638952
1043,catarrhine,0.35635436
1044,elect,0.35633339
1045,ell,0.35629984
1046,hot,0.35626011
1047,litterbag,0.35623928
1048,tortoiseshell,0.35620387
1049,miscataloged,0.35619253
1050,tool,0.35609727
1051,fila,0.35604062
1052,mem,0.35602372
1053,penguin,0.35601045
1054,copyright,0.35599520
1055,gizmo,0.35597245
1056,feed,0.35595412
1057,array,0.35588398
1058,ailurophobe,0.35585577
1059,cablet,0.35580806
1060,funny,0.35578943
1061,catheter,0.35578404
1062,person,0.35575040
1063,scatty,0.35568278
1064,favorite,0.35566725
1065,pot,0.35563766
1066,another,0.35560507
1067,tailless,0.35559019
1068,old,0.35550811
1069,fet,0.35546567
1070,kopek,0.35539358
1071,prowl,0.35535880
1072,tile,0.35534817
1073,donjon,0.35531860
1074,mack,0.35530625
1075,kagu,0.35524476
1076,castor,0.35523388
1077,inspect,0.35513177
1078,canst,0.35511285
1079,acock,0.35506581
1080,cocomat,0.35501157
1081,today,0.35498415
1082,cave,0.35492149
1083,drag,0.35490864
1084,marmot,0.35489649
1085,piggie,0.35487180
1086,classifier,0.35483449
1087,your,0.35482360
1088,kithed,0.35479091
1089,graphic,0.35473859
1090,entry,0.35473185
1091,taco,0.35472790
1092,curacy,0.35471552
1093,grad,0.35465815
1094,pop,0.35464056
1095,doggishly,0.35462790
1096,friendly,0.35461189
1097,guest,0.35452904
1098,vac,0.35452334
1099,rote,0.35448666
1100,deck,0.35447709
1101,katzenjammer,0.35444036
1102,peh,0.35441415
1103,ag,0.35439977
1104,kation,0.35439499
1105,console,0.35430596
1106,rep,0.35429167
1107,capybara,0.35425316
1108,mention,0.35423275
1109,puppylike,0.35423127
1110,puli,0.35422718
1111,be,0.35421010
1112,carnivore,0.35418893
1113,burger,0.35418849
1114,utility,0.35415458
1115,carper,0.35405108
1116,bott,0.35404295
1117,ling,0.35402847
1118,cuish,0.35401799
1119,controller,0.35396274
1120,cain,0.35388467
1121,tip,0.35387298
1122,cancel,0.35381660
1123,canter,0.35380168
1124,couch,0.35378998
1125,smokey,0.35377621
1126,default,0.35377099
1127,cabbie,0.35375424
1128,attached,0.35373130
1129,getter,0.35372575
1130,ape,0.35368895
1131,jet,0.35366474
1132,camlet,0.35363493
1133,morph,0.35362438
1134,nom,0.35362213
1135,tagging,0.35358722
1136,bro,0.35354397
1137,all,0.35352590
1138,kyak,0.35352383
1139,activity,0.35351419
1140,spay,0.35350179
1141,de,0.35325624
1142,cookie,0.35320627
1143,subset,0.35317866
1144,letter,0.35315691
1145,metis,0.35315673
1146,bed,0.35313271
1147,gag,0.35310956
1148,gist,0.35300972
1149,into,0.35300063
1150,animalier,0.35298570
1151,fad,0.35292456
1152,ament,0.35284215
1153,heelball,0.35283069
1154,bullet,0.35277389
1155,parser,0.35276807
1156,chatchka,0.35276747
1157,ball,0.35272451
1158,cactus,0.35272362
1159,technology,0.35271365
1160,petti,0.35271044
1161,chain,0.35269253
1162,caged,0.35265840
1163,phat,0.35256750
1164,apple,0.35254970
1165,col,0.35251675
1166,option,0.35249972
1167,live,0.35249249
1168,lav,0.35248021
1169,pixy,0.35244237
1170,ta,0.35235777
1171,ask,0.35234183
1172,not,0.35233240
1173,corsac,0.35230618
1174,come,0.35229636
1175,note,0.35229071
1176,cancan,0.35228511
1177,scar,0.35226765
1178,genre,0.35226637
1179,possum,0.35223569
1180,tain,0.35223221
1181,cutely,0.35222893
1182,mod,0.35222014
1183,curtain,0.35217355
1184,toxoplasma,0.35217165
1185,azine,0.35215920
1186,meet,0.35214492
1187,directory,0.35213857
1188,rath,0.35199787
1189,gar,0.35198248
1190,grab,0.35191958
1191,posting,0.35191575
1192,nation,0.35190632
1193,pattern,0.35188994
1194,tetra,0.35185509
1195,jaguarondi,0.35185430
1196,smart,0.35183141
1197,sex,0.35178896
1198,giraffe,0.35175437
1199,elephant,0.35173330
1200,beta,0.35172636
1201,sweet,0.35171954
1202,doghouse,0.35171317
1203,new,0.35170579
1204,catalase,0.35165967
1205,eye,0.35165106
1206,kin,0.35163353
