rank,word,similarity,note
107,precipice,0.26040742,"OpenAI #107, Our rank #8,914"
108,gorge,0.33933681,"OpenAI #108, Our rank #779"
109,canyon,0.39081630,"OpenAI #109, Our rank #175"
110,profound,0.29927327,"OpenAI #110, Our rank #2,730"
111,extensive,0.27992382,"OpenAI #111, Our rank #4,947"
112,thick,0.27617262,"OpenAI #112, Our rank #5,558"
113,intense,0.30203017,"OpenAI #113, Our rank #2,494"
114,bottomless,0.28931124,"OpenAI #114, Our rank #3,723"
115,farreaching,0.00000000,"OpenAI #115, Not in our embeddings"
116,substantial,0.22343555,"OpenAI #116, Our rank #23,438"
117,immersive,0.00000000,"OpenAI #117, Not in our embeddings"
118,azure,0.27784436,"OpenAI #118, Our rank #5,275"
119,oceanaria,0.64180301,Our original rank #3
120,oceanaut,0.62004865,Our original rank #4
121,oceanography,0.61216440,Our original rank #5
122,oceangoing,0.60804990,Our original rank #6
123,oceanarium,0.60188299,Our original rank #7
124,oceanfront,0.59911276,Our original rank #8
125,oceanographic,0.59124444,Our original rank #9
126,oceanology,0.58243662,Our original rank #10
127,pacific,0.58198773,Our original rank #11
128,suboceanic,0.57570712,Our original rank #13
129,oceanologist,0.56962768,Our original rank #14
130,oceanographer,0.56076879,Our original rank #15
131,interocean,0.55886885,Our original rank #16
132,transoceanic,0.53760376,Our original rank #17
133,oceanographical,0.51835152,Our original rank #19
134,oceanographically,0.51189632,Our original rank #20
135,oxygen,0.50276086,Our original rank #23
136,undersea,0.49368082,Our original rank #26
137,ozone,0.48733139,Our original rank #28
138,oyster,0.48571254,Our original rank #29
139,seascape,0.48552745,Our original rank #30
140,interoceanic,0.48229333,Our original rank #32
141,oversea,0.47237545,Our original rank #35
142,aquarium,0.47120927,Our original rank #36
143,ozonic,0.46927814,Our original rank #37
144,oasis,0.46755993,Our original rank #38
145,universe,0.46363488,Our original rank #40
146,oak,0.46232146,Our original rank #41
147,ecosystem,0.46148190,Our original rank #42
148,octopus,0.46084074,Our original rank #44
149,mountain,0.46072761,Our original rank #45
150,lagoon,0.46064551,Our original rank #46
151,seaward,0.45751457,Our original rank #47
152,whale,0.45593327,Our original rank #48
153,earth,0.45441747,Our original rank #49
154,seacoast,0.45195084,Our original rank #51
155,emeer,0.45124496,Our original rank #52
156,island,0.44922274,Our original rank #55
157,coastal,0.44911385,Our original rank #56
158,hydrosphere,0.44523507,Our original rank #57
159,seaborne,0.44083116,Our original rank #59
160,ose,0.44025588,Our original rank #60
161,soil,0.44016938,Our original rank #63
162,river,0.43973481,Our original rank #64
163,coastland,0.43972631,Our original rank #65
164,oar,0.43765435,Our original rank #68
165,outdoor,0.43761875,Our original rank #69
166,seabeach,0.43658126,Our original rank #71
167,oarfish,0.43636821,Our original rank #72
168,odyssey,0.43377368,Our original rank #74
169,antarctic,0.43269139,Our original rank #75
170,aquaria,0.43243842,Our original rank #76
171,octave,0.43176651,Our original rank #77
172,world,0.43147410,Our original rank #78
173,galaxy,0.43048157,Our original rank #80
174,atmosphere,0.42884350,Our original rank #81
175,seawan,0.42881648,Our original rank #82
176,marina,0.42870575,Our original rank #83
177,cove,0.42763657,Our original rank #84
178,oat,0.42717496,Our original rank #86
179,offshore,0.42609777,Our original rank #87
180,garden,0.42420701,Our original rank #90
181,harbor,0.42371860,Our original rank #91
182,pelagial,0.42289975,Our original rank #92
183,heaven,0.42261876,Our original rank #93
184,planet,0.42079525,Our original rank #95
185,dolphin,0.42043739,Our original rank #96
186,arctic,0.41990415,Our original rank #97
187,otic,0.41911719,Our original rank #98
188,coastline,0.41891313,Our original rank #99
189,seastrand,0.41855552,Our original rank #100
190,volcano,0.41796380,Our original rank #101
191,landmass,0.41645678,Our original rank #103
192,osmosis,0.41497333,Our original rank #104
193,loch,0.41488985,Our original rank #105
194,otter,0.41403474,Our original rank #106
195,bay,0.41400714,Our original rank #107
196,shark,0.41391024,Our original rank #108
197,reef,0.41324395,Our original rank #109
198,beachboy,0.41308882,Our original rank #110
199,cosmic,0.41295381,Our original rank #111
200,opah,0.41198589,Our original rank #112
201,science,0.41135263,Our original rank #113
202,land,0.41017257,Our original rank #114
203,orgasm,0.40971081,Our original rank #115
204,olive,0.40856705,Our original rank #116
205,jungle,0.40832906,Our original rank #117
206,zoo,0.40812831,Our original rank #118
207,seawant,0.40727156,Our original rank #119
208,landscape,0.40618388,Our original rank #120
209,biome,0.40604610,Our original rank #121
210,deepwater,0.40547610,Our original rank #123
211,terraqueous,0.40523130,Our original rank #126
212,sun,0.40521322,Our original rank #127
213,environment,0.40519500,Our original rank #128
214,oboe,0.40466002,Our original rank #129
215,boat,0.40428329,Our original rank #130
216,solar,0.40389791,Our original rank #131
217,oblivion,0.40302323,Our original rank #132
218,hydrospace,0.40296274,Our original rank #133
219,biosphere,0.40281053,Our original rank #134
220,hydrospheric,0.40275339,Our original rank #135
221,oath,0.40219514,Our original rank #136
222,beachy,0.40140135,Our original rank #137
223,ecology,0.40099050,Our original rank #138
224,oxy,0.40077822,Our original rank #140
225,fjord,0.40075052,Our original rank #142
226,overland,0.40064378,Our original rank #143
227,eath,0.40056982,Our original rank #144
228,octanol,0.40049668,Our original rank #145
229,oxo,0.39989571,Our original rank #147
230,forest,0.39911141,Our original rank #148
231,fog,0.39876057,Our original rank #151
232,onshore,0.39875485,Our original rank #152
233,leviathan,0.39820450,Our original rank #153
234,wavey,0.39804018,Our original rank #154
235,desert,0.39793495,Our original rank #155
236,abyssal,0.39766059,Our original rank #156
237,octane,0.39687328,Our original rank #157
238,expanse,0.39681990,Our original rank #158
239,space,0.39619712,Our original rank #159
240,sora,0.39611553,Our original rank #160
241,bathyal,0.39579177,Our original rank #161
242,skyey,0.39528514,Our original rank #162
243,shoreline,0.39439617,Our original rank #163
244,briny,0.39418472,Our original rank #164
245,aquamarine,0.39360376,Our original rank #165
246,epipelagic,0.39310865,Our original rank #166
247,freshwater,0.39304141,Our original rank #167
248,flood,0.39290414,Our original rank #168
249,ology,0.39289860,Our original rank #169
250,odeon,0.39234182,Our original rank #170
251,wind,0.39203052,Our original rank #171
252,surfing,0.39182500,Our original rank #172
253,trench,0.39134660,Our original rank #173
254,sailing,0.39083193,Our original rank #174
255,nearshore,0.39056829,Our original rank #176
256,seapiece,0.39054475,Our original rank #177
257,seafood,0.38938228,Our original rank #178
258,globe,0.38931895,Our original rank #180
259,sailor,0.38864581,Our original rank #181
260,iceberg,0.38826477,Our original rank #182
261,harbour,0.38769256,Our original rank #184
262,oecumenical,0.38749795,Our original rank #185
263,lakeshore,0.38708391,Our original rank #186
264,otherworld,0.38704111,Our original rank #187
265,climate,0.38703255,Our original rank #188
266,paradise,0.38687626,Our original rank #189
267,seamount,0.38686364,Our original rank #190
268,mediterranean,0.38658163,Our original rank #191
269,sonic,0.38608033,Our original rank #193
270,immensity,0.38556966,Our original rank #195
271,oysterman,0.38546213,Our original rank #196
272,kingdom,0.38491158,Our original rank #198
273,ozonous,0.38434614,Our original rank #199
274,dory,0.38392494,Our original rank #200
275,seascout,0.38375471,Our original rank #201
276,diluvion,0.38344460,Our original rank #203
277,observatory,0.38333732,Our original rank #204
278,seallike,0.38328212,Our original rank #205
279,biospheric,0.38312864,Our original rank #207
280,diver,0.38279754,Our original rank #208
281,eau,0.38256817,Our original rank #209
282,shoreside,0.38246993,Our original rank #210
283,vast,0.38223949,Our original rank #211
284,octant,0.38211382,Our original rank #212
285,vessel,0.38204317,Our original rank #213
286,orchestra,0.38202284,Our original rank #214
287,other,0.38194012,Our original rank #215
288,television,0.38190478,Our original rank #216
289,swim,0.38181646,Our original rank #217
290,orbital,0.38167492,Our original rank #218
291,oxeye,0.38132657,Our original rank #219
292,subsea,0.38127816,Our original rank #220
293,vastness,0.38092947,Our original rank #221
294,atmospheric,0.38092687,Our original rank #222
295,horizonal,0.38028759,Our original rank #224
296,oecology,0.38011541,Our original rank #225
297,plankton,0.37982741,Our original rank #226
298,octopod,0.37979008,Our original rank #227
299,sunset,0.37974584,Our original rank #228
300,titanic,0.37917166,Our original rank #230
301,inshore,0.37907397,Our original rank #231
302,neritic,0.37899618,Our original rank #232
303,hydroxyl,0.37888061,Our original rank #233
304,transpacific,0.37886631,Our original rank #234
305,whaleman,0.37874646,Our original rank #235
306,animal,0.37873003,Our original rank #236
307,oka,0.37845554,Our original rank #237
308,intercoastal,0.37845024,Our original rank #238
309,monde,0.37807036,Our original rank #239
310,ocular,0.37791502,Our original rank #240
311,air,0.37734753,Our original rank #241
312,oriental,0.37682492,Our original rank #243
313,cave,0.37681115,Our original rank #244
314,oe,0.37668922,Our original rank #245
315,ovum,0.37667264,Our original rank #246
316,surface,0.37662024,Our original rank #247
317,organic,0.37651210,Our original rank #248
318,ahoy,0.37614787,Our original rank #250
319,ohm,0.37566543,Our original rank #252
320,oquassa,0.37564392,Our original rank #253
321,dive,0.37559948,Our original rank #254
322,exterior,0.37542173,Our original rank #255
323,oilway,0.37532481,Our original rank #256
324,infinite,0.37511992,Our original rank #257
325,oysterer,0.37511986,Our original rank #258
326,nature,0.37458430,Our original rank #259
327,thermohaline,0.37452731,Our original rank #260
328,hydroxide,0.37438701,Our original rank #261
329,aqueous,0.37436446,Our original rank #262
330,seawall,0.37435841,Our original rank #263
331,oosphere,0.37429477,Our original rank #264
332,seacraft,0.37425769,Our original rank #265
333,membrane,0.37401539,Our original rank #266
334,surfer,0.37391490,Our original rank #267
335,of,0.37345773,Our original rank #268
336,nautilus,0.37337089,Our original rank #269
337,seafowl,0.37317126,Our original rank #270
338,osmous,0.37315664,Our original rank #271
339,osmic,0.37310365,Our original rank #272
340,wold,0.37310010,Our original rank #273
341,wonderland,0.37304549,Our original rank #274
342,subaqueous,0.37303163,Our original rank #275
343,superwave,0.37282284,Our original rank #276
344,oaf,0.37277734,Our original rank #277
345,shoreward,0.37266543,Our original rank #278
346,oscillation,0.37248116,Our original rank #279
347,costa,0.37248010,Our original rank #280
348,surfy,0.37237430,Our original rank #281
349,inland,0.37226425,Our original rank #282
350,ozonosphere,0.37216869,Our original rank #283
351,merman,0.37205332,Our original rank #284
352,sargasso,0.37202351,Our original rank #285
353,estuary,0.37165434,Our original rank #286
354,cinema,0.37136992,Our original rank #287
355,aero,0.37135968,Our original rank #288
356,ocelot,0.37118269,Our original rank #289
357,zoa,0.37114462,Our original rank #290
358,orgic,0.37109495,Our original rank #291
359,omega,0.37108040,Our original rank #292
360,highway,0.37096001,Our original rank #293
361,tideland,0.37092360,Our original rank #294
362,earthquake,0.37081092,Our original rank #296
363,breath,0.37053383,Our original rank #298
364,abysm,0.37051093,Our original rank #299
365,continent,0.37041555,Our original rank #301
366,blackfish,0.36990877,Our original rank #302
367,acoustic,0.36987189,Our original rank #303
368,ozonation,0.36986381,Our original rank #304
369,seaware,0.36984288,Our original rank #305
370,ocelli,0.36966907,Our original rank #307
371,sandy,0.36943651,Our original rank #308
372,oil,0.36929159,Our original rank #309
373,seasick,0.36913086,Our original rank #310
374,octopi,0.36893823,Our original rank #313
375,syce,0.36892130,Our original rank #314
376,terrene,0.36890343,Our original rank #315
377,oxygenic,0.36875396,Our original rank #316
378,ocher,0.36846852,Our original rank #317
379,foss,0.36845868,Our original rank #318
380,moa,0.36833479,Our original rank #319
381,shipping,0.36820286,Our original rank #320
382,fishing,0.36815891,Our original rank #321
383,crystal,0.36800706,Our original rank #322
384,od,0.36794529,Our original rank #323
385,pollution,0.36790457,Our original rank #324
386,eternity,0.36783399,Our original rank #325
387,wavy,0.36780249,Our original rank #326
388,seaman,0.36764899,Our original rank #327
389,voyage,0.36752640,Our original rank #328
390,adventure,0.36739879,Our original rank #329
391,watery,0.36721995,Our original rank #330
392,economy,0.36716753,Our original rank #331
393,oleo,0.36708204,Our original rank #332
394,oroide,0.36707292,Our original rank #333
395,thalassic,0.36703509,Our original rank #334
396,seaquake,0.36694958,Our original rank #335
397,seadog,0.36666799,Our original rank #336
398,triton,0.36666233,Our original rank #337
399,oscillator,0.36664495,Our original rank #338
400,ovonic,0.36661879,Our original rank #339
401,eaux,0.36628690,Our original rank #341
402,basin,0.36626191,Our original rank #342
403,clam,0.36624420,Our original rank #343
404,obsidian,0.36617822,Our original rank #344
405,orby,0.36608708,Our original rank #345
406,kitchen,0.36601744,Our original rank #346
407,road,0.36579529,Our original rank #347
408,oesophagus,0.36579148,Our original rank #348
409,elephant,0.36576305,Our original rank #349
410,organism,0.36575367,Our original rank #350
411,ambient,0.36555104,Our original rank #351
412,moor,0.36549752,Our original rank #352
413,zoon,0.36537198,Our original rank #353
414,dryland,0.36534795,Our original rank #354
415,cetacean,0.36508792,Our original rank #355
416,octan,0.36505440,Our original rank #356
417,giant,0.36497315,Our original rank #357
418,mondo,0.36485531,Our original rank #358
419,canal,0.36482756,Our original rank #359
420,seamster,0.36471135,Our original rank #360
421,geoscience,0.36469882,Our original rank #361
422,glacier,0.36468617,Our original rank #362
423,aurora,0.36439446,Our original rank #363
424,lochan,0.36439395,Our original rank #364
425,ox,0.36439102,Our original rank #365
426,oxide,0.36425935,Our original rank #366
427,crab,0.36398639,Our original rank #367
428,outer,0.36389247,Our original rank #368
429,aquatone,0.36382843,Our original rank #369
430,floe,0.36372631,Our original rank #370
431,environmental,0.36369712,Our original rank #371
432,oceloid,0.36339962,Our original rank #372
433,occident,0.36336256,Our original rank #373
434,orange,0.36283430,Our original rank #374
435,litoral,0.36280393,Our original rank #375
436,nave,0.36278463,Our original rank #376
437,odeum,0.36268514,Our original rank #377
438,movie,0.36264957,Our original rank #378
439,obvious,0.36252675,Our original rank #379
440,waterfall,0.36195824,Our original rank #380
441,beachfront,0.36195749,Our original rank #381
442,alongshore,0.36189169,Our original rank #382
443,hadal,0.36182111,Our original rank #384
444,jellyfish,0.36178984,Our original rank #385
445,swimming,0.36177883,Our original rank #386
446,orchid,0.36159133,Our original rank #387
447,sunshine,0.36158256,Our original rank #389
448,rock,0.36148122,Our original rank #391
449,oca,0.36125652,Our original rank #392
450,ogdoad,0.36123731,Our original rank #393
451,coastguard,0.36115766,Our original rank #394
452,om,0.36105613,Our original rank #395
453,seabag,0.36102443,Our original rank #396
454,laguna,0.36089374,Our original rank #397
455,submariner,0.36067570,Our original rank #398
456,object,0.36065952,Our original rank #399
457,interior,0.36055919,Our original rank #400
458,sodium,0.36053678,Our original rank #401
459,ogre,0.36045752,Our original rank #402
460,galactic,0.36030789,Our original rank #403
461,geography,0.36023736,Our original rank #404
462,golf,0.36019447,Our original rank #405
463,vasty,0.36012499,Our original rank #406
464,intercontinental,0.36001890,Our original rank #407
465,fathomless,0.35997630,Our original rank #408
466,ochre,0.35994267,Our original rank #409
467,rockaway,0.35986583,Our original rank #410
468,thalassocrat,0.35986126,Our original rank #411
469,aether,0.35983955,Our original rank #412
470,jetsom,0.35972962,Our original rank #413
471,peace,0.35959380,Our original rank #414
472,life,0.35954124,Our original rank #415
473,esophagus,0.35941603,Our original rank #416
474,valley,0.35941039,Our original rank #417
475,transatlantic,0.35936237,Our original rank #418
476,eye,0.35929273,Our original rank #419
477,olea,0.35923233,Our original rank #420
478,lagune,0.35918393,Our original rank #421
479,exosphere,0.35915774,Our original rank #422
480,quantum,0.35910848,Our original rank #423
481,titan,0.35909401,Our original rank #424
482,salinity,0.35853672,Our original rank #425
483,vehicle,0.35846426,Our original rank #426
484,bosque,0.35844787,Our original rank #427
485,beachside,0.35837470,Our original rank #428
486,pier,0.35828480,Our original rank #429
487,bodysurfer,0.35817995,Our original rank #430
488,evolution,0.35813923,Our original rank #431
489,oater,0.35807425,Our original rank #432
490,calm,0.35804481,Our original rank #433
491,omicron,0.35801049,Our original rank #434
492,nomoi,0.35796790,Our original rank #435
493,terrestrial,0.35779382,Our original rank #436
494,gulflike,0.35772990,Our original rank #437
495,beautiful,0.35771586,Our original rank #438
496,coaster,0.35765173,Our original rank #439
497,oversoak,0.35762897,Our original rank #440
498,dune,0.35760628,Our original rank #441
499,optical,0.35758908,Our original rank #442
500,soland,0.35757551,Our original rank #443
501,oxford,0.35751272,Our original rank #444
502,ohia,0.35743814,Our original rank #445
503,army,0.35726400,Our original rank #446
504,music,0.35718030,Our original rank #447
505,tuna,0.35717974,Our original rank #448
506,mar,0.35717228,Our original rank #449
507,safari,0.35710683,Our original rank #450
508,cavern,0.35703346,Our original rank #451
509,beast,0.35703081,Our original rank #452
510,monsoon,0.35698809,Our original rank #453
511,kelp,0.35695011,Our original rank #454
512,oven,0.35676803,Our original rank #455
513,yonder,0.35672439,Our original rank #456
514,vowel,0.35668664,Our original rank #457
515,breeze,0.35651244,Our original rank #458
516,ichthyosaur,0.35650777,Our original rank #459
517,mystic,0.35644429,Our original rank #460
518,oxcart,0.35637838,Our original rank #461
519,journey,0.35633190,Our original rank #462
520,transmarine,0.35618517,Our original rank #463
521,vacuum,0.35613803,Our original rank #464
522,ocellus,0.35613748,Our original rank #465
523,shoal,0.35609118,Our original rank #466
524,terrae,0.35599728,Our original rank #467
525,sonar,0.35598200,Our original rank #468
526,diving,0.35566068,Our original rank #469
527,office,0.35563594,Our original rank #470
528,spectrum,0.35560971,Our original rank #471
529,geosynclinal,0.35559676,Our original rank #472
530,endless,0.35550129,Our original rank #473
531,moory,0.35547483,Our original rank #474
532,ogam,0.35522295,Our original rank #475
533,aloha,0.35522000,Our original rank #476
534,cliff,0.35519979,Our original rank #477
535,ozonate,0.35517847,Our original rank #478
536,aorta,0.35512557,Our original rank #479
537,one,0.35508758,Our original rank #480
538,tropical,0.35505942,Our original rank #481
539,ovary,0.35504833,Our original rank #482
540,calypso,0.35500786,Our original rank #483
541,geoid,0.35490377,Our original rank #484
542,ashore,0.35485322,Our original rank #485
543,ariel,0.35468981,Our original rank #486
544,crust,0.35468877,Our original rank #487
545,origan,0.35445222,Our original rank #488
546,otitis,0.35436074,Our original rank #489
547,orbit,0.35430857,Our original rank #490
548,terrain,0.35425540,Our original rank #491
549,coastward,0.35421222,Our original rank #492
550,kayak,0.35408826,Our original rank #493
551,overwater,0.35402068,Our original rank #494
552,outecho,0.35377163,Our original rank #496
553,interstellar,0.35376190,Our original rank #497
554,wavelength,0.35375906,Our original rank #498
555,lobster,0.35372171,Our original rank #499
556,seadrome,0.35364933,Our original rank #500
557,epoch,0.35360660,Our original rank #501
558,octet,0.35351116,Our original rank #502
559,seism,0.35345572,Our original rank #503
560,roar,0.35343941,Our original rank #504
561,continuum,0.35340979,Our original rank #505
562,orogeny,0.35340827,Our original rank #506
563,bathymetric,0.35340117,Our original rank #507
564,seafront,0.35338290,Our original rank #508
565,explorer,0.35334690,Our original rank #509
566,oxbow,0.35330240,Our original rank #510
567,equator,0.35325881,Our original rank #511
568,nonaquatic,0.35320775,Our original rank #512
569,casino,0.35316972,Our original rank #513
570,sound,0.35316893,Our original rank #514
571,our,0.35310619,Our original rank #515
572,octaval,0.35305702,Our original rank #516
573,east,0.35304756,Our original rank #517
574,airplane,0.35302977,Our original rank #518
575,waterway,0.35301399,Our original rank #519
576,meadow,0.35299425,Our original rank #520
577,ochreae,0.35298807,Our original rank #521
578,boundless,0.35294444,Our original rank #522
579,mood,0.35292546,Our original rank #523
580,beachgoer,0.35291446,Our original rank #524
581,celestial,0.35283985,Our original rank #525
582,atmosphered,0.35277574,Our original rank #526
583,pacifically,0.35267807,Our original rank #527
584,lake,0.35254362,Our original rank #528
585,orrice,0.35252929,Our original rank #529
586,oarless,0.35251541,Our original rank #530
587,ozonated,0.35230340,Our original rank #532
588,oocyte,0.35227356,Our original rank #533
589,polar,0.35221889,Our original rank #534
590,aquanaut,0.35220479,Our original rank #535
591,outside,0.35197017,Our original rank #536
592,fiord,0.35194548,Our original rank #537
593,orca,0.35181886,Our original rank #538
594,crustal,0.35174575,Our original rank #539
595,oxter,0.35173834,Our original rank #540
596,mako,0.35172682,Our original rank #541
597,eustacy,0.35170531,Our original rank #542
598,orcein,0.35168142,Our original rank #543
599,harborside,0.35165126,Our original rank #544
600,limn,0.35163179,Our original rank #545
601,ostrich,0.35161508,Our original rank #546
602,ooze,0.35160136,Our original rank #547
603,odium,0.35155786,Our original rank #548
604,labyrinth,0.35150110,Our original rank #549
605,liman,0.35147236,Our original rank #550
606,occidental,0.35145287,Our original rank #551
607,oscule,0.35141591,Our original rank #552
608,ochrea,0.35136900,Our original rank #553
609,reservoir,0.35133233,Our original rank #554
610,yod,0.35118205,Our original rank #555
611,coastwise,0.35116718,Our original rank #556
612,distance,0.35112288,Our original rank #557
613,open,0.35109116,Our original rank #558
614,orbiest,0.35109047,Our original rank #559
615,sublittoral,0.35104906,Our original rank #560
616,rain,0.35091022,Our original rank #561
617,ecosphere,0.35082905,Our original rank #562
618,oread,0.35071342,Our original rank #563
619,hurricane,0.35070939,Our original rank #564
620,great,0.35068433,Our original rank #565
621,mystery,0.35057030,Our original rank #566
622,lava,0.35047579,Our original rank #567
623,cloudy,0.35045100,Our original rank #568
624,officer,0.35031030,Our original rank #569
625,rivage,0.35019281,Our original rank #570
626,deepest,0.35017695,Our original rank #571
627,ice,0.34999033,Our original rank #572
628,eustatic,0.34996715,Our original rank #573
629,coelom,0.34993762,Our original rank #574
630,odea,0.34982078,Our original rank #575
631,oxysalt,0.34975555,Our original rank #576
632,seaboot,0.34974555,Our original rank #577
633,overboard,0.34955965,Our original rank #578
634,pool,0.34953528,Our original rank #579
635,aquatically,0.34953142,Our original rank #580
636,opium,0.34947662,Our original rank #581
637,orgone,0.34945447,Our original rank #582
638,oaken,0.34940825,Our original rank #583
639,odyl,0.34936882,Our original rank #584
