rank,word,similarity,note
53,jay,0.29845258,"OpenAI #53, Our rank #7,047"
54,chickadee,0.50665637,"OpenAI #54, Our rank #69"
55,osprey,0.43328203,"OpenAI #55, Our rank #289"
56,kestrel,0.43627310,"OpenAI #56, Our rank #272"
57,tern,0.42210413,"OpenAI #57, Our rank #357"
58,puffin,0.46663123,"OpenAI #58, Our rank #144"
59,ostrich,0.44622255,"OpenAI #59, Our rank #218"
60,emu,0.24745450,"OpenAI #60, Our rank #26,689"
61,flamingo,0.42460997,"OpenAI #61, Our rank #339"
62,crane,0.37899124,"OpenAI #62, Our rank #867"
63,stork,0.50827053,"OpenAI #63, Our rank #65"
64,toucan,0.47156690,"OpenAI #64, Our rank #133"
65,kiwi,0.39658254,"OpenAI #65, Our rank #586"
66,cassowary,0.38678551,"OpenAI #66, Our rank #728"
67,seabird,0.57162707,"OpenAI #67, Our rank #24"
68,shorebird,0.54456082,"OpenAI #68, Our rank #38"
69,waterbird,0.59009110,"OpenAI #69, Our rank #17"
70,aviary,0.52197098,"OpenAI #70, Our rank #55"
71,ornithology,0.40787948,"OpenAI #71, Our rank #464"
72,feather,0.47543691,"OpenAI #72, Our rank #124"
73,wingspan,0.35045722,"OpenAI #73, Our rank #1,709"
74,flightless,0.41901167,"OpenAI #74, Our rank #375"
75,migrate,0.34890418,"OpenAI #75, Our rank #1,770"
76,flock,0.46694681,"OpenAI #76, Our rank #142"
77,colony,0.28920119,"OpenAI #77, Our rank #9,189"
78,nesting,0.35285193,"OpenAI #78, Our rank #1,615"
79,foraging,0.25971668,"OpenAI #79, Our rank #20,149"
80,hunting,0.30117132,"OpenAI #80, Our rank #6,552"
81,singing,0.36949435,"OpenAI #81, Our rank #1,086"
82,preening,0.34467964,"OpenAI #82, Our rank #1,944"
83,squawking,0.40908049,"OpenAI #83, Our rank #455"
84,gliding,0.23157301,"OpenAI #84, Our rank #37,337"
85,hovering,0.31757179,"OpenAI #85, Our rank #4,125"
86,diving,0.25692099,"OpenAI #86, Our rank #21,542"
87,swooping,0.35403154,"OpenAI #87, Our rank #1,555"
88,puffing,0.24001987,"OpenAI #88, Our rank #31,409"
89,flapping,0.36987614,"OpenAI #89, Our rank #1,076"
90,soaring,0.37363974,"OpenAI #90, Our rank #987"
91,pecking,0.35455984,"OpenAI #91, Our rank #1,525"
92,scavenging,0.21596362,"OpenAI #92, Our rank #49,582"
93,regurgitating,0.20300073,"OpenAI #93, Our rank #60,535"
94,camouflage,0.25737169,"OpenAI #94, Our rank #21,314"
95,adaptation,0.27200004,"OpenAI #95, Our rank #14,714"
96,endangered,0.31477232,"OpenAI #96, Our rank #4,435"
97,conservation,0.21396971,"OpenAI #97, Our rank #51,246"
98,habitat,0.34455255,"OpenAI #98, Our rank #1,952"
99,ecosystem,0.29476810,"OpenAI #99, Our rank #7,836"
100,interdependence,0.16977687,"OpenAI #100, Our rank #87,826"
101,bioticcommunity,0.00000000,"OpenAI #101, Not in our embeddings"
102,bird,1.00000000,"OpenAI #102, Our rank #1"
103,flying,0.43749397,"OpenAI #103, Our rank #268"
104,plumed,0.35224838,"OpenAI #104, Our rank #1,638"
105,fluffy,0.29567749,"OpenAI #105, Our rank #7,628"
106,downy,0.28385816,"OpenAI #106, Our rank #10,746"
107,quill,0.35804694,"OpenAI #107, Our rank #1,408"
108,flighted,0.49466074,"OpenAI #108, Our rank #92"
109,poultry,0.35876783,"OpenAI #109, Our rank #1,385"
110,chicken,0.43513025,"OpenAI #110, Our rank #282"
111,turkey,0.38573381,"OpenAI #111, Our rank #742"
112,thrush,0.28668244,"OpenAI #112, Our rank #9,888"
113,lark,0.50134908,"OpenAI #113, Our rank #76"
114,nightingale,0.43839208,"OpenAI #114, Our rank #265"
115,birdofprey,0.00000000,"OpenAI #115, Not in our embeddings"
116,hunter,0.29437455,"OpenAI #116, Our rank #7,921"
117,swan,0.45517895,"OpenAI #117, Our rank #179"
118,wader,0.40935923,"OpenAI #118, Our rank #452"
119,migratorybird,0.00000000,"OpenAI #119, Not in our embeddings"
120,aerial,0.34175093,"OpenAI #120, Our rank #2,100"
121,aviation,0.34009441,"OpenAI #121, Our rank #2,205"
122,glide,0.26690637,"OpenAI #122, Our rank #16,800"
123,journey,0.26947076,"OpenAI #123, Our rank #15,668"
124,airborne,0.35614887,"OpenAI #124, Our rank #1,470"
125,bill,0.31577465,"OpenAI #125, Our rank #4,334"
126,snout,0.24527339,"OpenAI #126, Our rank #27,963"
127,mouth,0.29927293,"OpenAI #127, Our rank #6,914"
128,hooked,0.30944202,"OpenAI #128, Our rank #5,160"
129,mandible,0.22849798,"OpenAI #129, Our rank #39,597"
130,plumy,0.30936401,"OpenAI #130, Our rank #5,172"
131,down,0.30184478,"OpenAI #131, Our rank #6,430"
132,colorful,0.30491562,"OpenAI #132, Our rank #5,860"
133,avianattire,0.00000000,"OpenAI #133, Not in our embeddings"
134,covert,0.23327619,"OpenAI #134, Our rank #36,150"
135,molt,0.33711897,"OpenAI #135, Our rank #2,406"
136,wingfeather,0.00000000,"OpenAI #136, Not in our embeddings"
137,den,0.27443417,"OpenAI #137, Our rank #13,820"
138,lair,0.28844432,"OpenAI #138, Our rank #9,409"
139,burrow,0.34148547,"OpenAI #139, Our rank #2,115"
140,shelter,0.27012981,"OpenAI #140, Our rank #15,413"
141,home,0.28124137,"OpenAI #141, Our rank #11,517"
142,restingplace,0.00000000,"OpenAI #142, Not in our embeddings"
143,abode,0.24562645,"OpenAI #143, Our rank #27,741"
144,sit,0.29063224,"OpenAI #144, Our rank #8,798"
145,rest,0.27665203,"OpenAI #145, Our rank #13,017"
146,settle,0.22489331,"OpenAI #146, Our rank #42,491"
147,alight,0.30428993,"OpenAI #147, Our rank #5,980"
148,land,0.30404722,"OpenAI #148, Our rank #6,015"
149,balance,0.24299292,"OpenAI #149, Our rank #29,423"
150,stand,0.30139826,"OpenAI #150, Our rank #6,508"
151,quarry,0.23556856,"OpenAI #151, Our rank #34,500"
152,victim,0.26618092,"OpenAI #152, Our rank #17,097"
153,hunt,0.37257185,"OpenAI #153, Our rank #1,012"
154,game,0.32330335,"OpenAI #154, Our rank #3,546"
155,target,0.26391402,"OpenAI #155, Our rank #18,138"
156,kill,0.34247817,"OpenAI #156, Our rank #2,059"
157,carnivore,0.35110142,"OpenAI #157, Our rank #1,681"
158,movement,0.29843369,"OpenAI #158, Our rank #7,054"
159,travel,0.33493075,"OpenAI #159, Our rank #2,539"
160,roaming,0.23802163,"OpenAI #160, Our rank #32,802"
161,trek,0.30237902,"OpenAI #161, Our rank #6,330"
162,passage,0.24509622,"OpenAI #162, Our rank #28,072"
163,wandering,0.25902725,"OpenAI #163, Our rank #20,519"
164,nomadism,0.14189079,"OpenAI #164, Our rank #104,235"
165,sing,0.42412278,"OpenAI #165, Our rank #342"
166,warble,0.39598324,"OpenAI #166, Our rank #592"
167,trill,0.32671095,"OpenAI #167, Our rank #3,199"
168,peep,0.36842082,"OpenAI #168, Our rank #1,117"
169,call,0.31237305,"OpenAI #169, Our rank #4,749"
170,whistle,0.36702355,"OpenAI #170, Our rank #1,152"
171,vocalize,0.31774590,"OpenAI #171, Our rank #4,103"
172,twitter,0.37202359,"OpenAI #172, Our rank #1,021"
173,post,0.33516128,"OpenAI #173, Our rank #2,523"
174,update,0.27019771,"OpenAI #174, Our rank #15,383"
175,message,0.33070903,"OpenAI #175, Our rank #2,858"
176,share,0.29060550,"OpenAI #176, Our rank #8,807"
177,status,0.29038854,"OpenAI #177, Our rank #8,861"
178,microblog,0.00000000,"OpenAI #178, Not in our embeddings"
179,pick,0.36438609,"OpenAI #179, Our rank #1,222"
180,nibble,0.28805821,"OpenAI #180, Our rank #9,501"
181,bite,0.38764545,"OpenAI #181, Our rank #708"
182,tap,0.31090911,"OpenAI #182, Our rank #4,942"
183,strike,0.26352667,"OpenAI #183, Our rank #18,314"
184,jab,0.28719413,"OpenAI #184, Our rank #9,733"
185,poke,0.36153776,"OpenAI #185, Our rank #1,305"
186,hit,0.32874357,"OpenAI #186, Our rank #3,018"
187,ascend,0.26458187,"OpenAI #187, Our rank #17,831"
188,hover,0.29332366,"OpenAI #188, Our rank #8,166"
189,swoop,0.35342164,"OpenAI #189, Our rank #1,585"
190,zoom,0.27802391,"OpenAI #190, Our rank #12,557"
191,rise,0.29144139,"OpenAI #191, Our rank #8,588"
192,dwell,0.22504205,"OpenAI #192, Our rank #42,382"
193,stay,0.32988539,"OpenAI #193, Our rank #2,927"
194,groom,0.29195321,"OpenAI #194, Our rank #8,468"
195,clean,0.29510914,"OpenAI #195, Our rank #7,757"
196,primp,0.22706310,"OpenAI #196, Our rank #40,768"
197,tidy,0.28671235,"OpenAI #197, Our rank #9,877"
198,brush,0.38093730,"OpenAI #198, Our rank #809"
199,smooth,0.27354063,"OpenAI #199, Our rank #14,120"
200,neaten,0.22676793,"OpenAI #200, Our rank #41,012"
201,fix,0.28065148,"OpenAI #201, Our rank #11,696"
202,claw,0.29794629,"OpenAI #202, Our rank #7,161"
203,hook,0.35376421,"OpenAI #203, Our rank #1,567"
204,nail,0.28669289,"OpenAI #204, Our rank #9,883"
205,clutch,0.31172218,"OpenAI #205, Our rank #4,835"
206,grasp,0.22867922,"OpenAI #206, Our rank #39,471"
207,grip,0.19698474,"OpenAI #207, Our rank #65,774"
208,fang,0.32509918,"OpenAI #208, Our rank #3,371"
209,killer,0.33262558,"OpenAI #209, Our rank #2,710"
210,scavenger,0.30968988,"OpenAI #210, Our rank #5,128"
211,predatory,0.26385959,"OpenAI #211, Our rank #18,167"
212,carnivorous,0.28957174,"OpenAI #212, Our rank #9,086"
213,baby,0.44528844,"OpenAI #213, Our rank #222"
214,fledgling,0.37827863,"OpenAI #214, Our rank #890"
215,infant,0.32889197,"OpenAI #215, Our rank #3,007"
216,offspring,0.28284980,"OpenAI #216, Our rank #11,043"
217,young,0.31378937,"OpenAI #217, Our rank #4,566"
218,nestling,0.36943581,"OpenAI #218, Our rank #1,089"
219,pullet,0.39198279,"OpenAI #219, Our rank #646"
220,juvenile,0.25799213,"OpenAI #220, Our rank #21,007"
221,flutter,0.43527521,"OpenAI #221, Our rank #278"
222,flit,0.38992843,"OpenAI #222, Our rank #671"
223,wing,0.41128413,"OpenAI #223, Our rank #433"
224,insect,0.45987888,"OpenAI #224, Our rank #166"
225,buzz,0.44698801,"OpenAI #225, Our rank #216"
226,squawk,0.49938197,"OpenAI #226, Our rank #82"
227,screech,0.32472282,"OpenAI #227, Our rank #3,404"
228,cry,0.33812638,"OpenAI #228, Our rank #2,330"
229,scream,0.26752066,"OpenAI #229, Our rank #16,511"
230,shriek,0.30109967,"OpenAI #230, Our rank #6,563"
231,hoot,0.37870027,"OpenAI #231, Our rank #877"
232,whoo,0.00000000,"OpenAI #232, Not in our embeddings"
233,raven,0.44486462,"OpenAI #233, Our rank #224"
234,blackbird,0.62421405,"OpenAI #234, Our rank #9"
235,corvid,0.00000000,"OpenAI #235, Not in our embeddings"
236,dark,0.32647485,"OpenAI #236, Our rank #3,227"
237,intelligent,0.28097303,"OpenAI #237, Our rank #11,604"
238,pouch,0.25194654,"OpenAI #238, Our rank #24,169"
239,dive,0.29794698,"OpenAI #239, Our rank #7,160"
240,large,0.28763933,"OpenAI #240, Our rank #9,595"
241,coastal,0.20799595,"OpenAI #241, Our rank #56,357"
242,fisherman,0.33002855,"OpenAI #242, Our rank #2,910"
243,mallard,0.41456333,"OpenAI #243, Our rank #408"
244,quack,0.33216927,"OpenAI #244, Our rank #2,750"
245,waddle,0.31520163,"OpenAI #245, Our rank #4,398"
246,pond,0.32067615,"OpenAI #246, Our rank #3,804"
247,swim,0.32271841,"OpenAI #247, Our rank #3,597"
248,puddle,0.24471110,"OpenAI #248, Our rank #28,315"
249,gander,0.37096447,"OpenAI #249, Our rank #1,053"
250,honk,0.38598305,"OpenAI #250, Our rank #736"
251,plume,0.28922043,"OpenAI #251, Our rank #9,186"
252,vane,0.29712118,"OpenAI #252, Our rank #7,316"
253,barb,0.37124168,"OpenAI #253, Our rank #1,043"
254,surrounding,0.22777001,"OpenAI #254, Our rank #40,199"
255,yardbird,0.73075651,Our original rank #2
256,kingbird,0.66955884,Our original rank #3
257,birded,0.65553970,Our original rank #4
258,birdie,0.64817189,Our original rank #5
259,reedbird,0.64775302,Our original rank #6
260,birder,0.64185979,Our original rank #7
261,birdlike,0.63763259,Our original rank #8
262,lovebird,0.61827505,Our original rank #10
263,budgie,0.61512056,Our original rank #11
264,bowerbird,0.61488887,Our original rank #12
265,ricebird,0.60985395,Our original rank #13
266,birdcall,0.59526246,Our original rank #16
267,sunbird,0.58901219,Our original rank #18
268,birding,0.58262833,Our original rank #20
269,hangbird,0.58107697,Our original rank #21
270,birdwatcher,0.57627345,Our original rank #22
271,birdsong,0.57224998,Our original rank #23
272,catbird,0.56825542,Our original rank #25
273,burd,0.56032231,Our original rank #29
274,bellbird,0.56029755,Our original rank #30
275,ornis,0.55862935,Our original rank #31
276,birdcage,0.55730438,Our original rank #32
277,birred,0.55230750,Our original rank #34
278,birdhouse,0.55195214,Our original rank #35
279,ovenbird,0.54562902,Our original rank #37
280,budgerigar,0.54443096,Our original rank #39
281,fatbird,0.54326111,Our original rank #40
282,parakeet,0.54231032,Our original rank #41
283,birdfarm,0.53764075,Our original rank #42
284,surfbird,0.53700431,Our original rank #43
285,cowbird,0.53640736,Our original rank #44
286,lyrebird,0.53501295,Our original rank #45
287,cedarbird,0.53403262,Our original rank #46
288,fugle,0.52980657,Our original rank #47
289,firebird,0.52681291,Our original rank #49
290,redbird,0.52674808,Our original rank #50
291,birdieing,0.52598105,Our original rank #51
292,buzzard,0.52564522,Our original rank #52
293,birdmen,0.52435183,Our original rank #53
294,tailorbird,0.52418594,Our original rank #54
295,acock,0.52028348,Our original rank #57
296,parroket,0.51918124,Our original rank #58
297,birdied,0.51595829,Our original rank #59
298,chirper,0.51581797,Our original rank #60
299,swiftlet,0.51390204,Our original rank #62
300,snowbird,0.51274669,Our original rank #63
301,hornbill,0.51187517,Our original rank #64
302,chirpy,0.50800991,Our original rank #66
303,parrakeet,0.50785997,Our original rank #67
304,flower,0.50548801,Our original rank #70
305,greenfinch,0.50454184,Our original rank #72
306,canary,0.50402479,Our original rank #73
307,bee,0.50331695,Our original rank #74
308,aviarist,0.50327961,Our original rank #75
309,oriole,0.50113695,Our original rank #77
310,blackbirder,0.50103451,Our original rank #78
311,mynah,0.50074838,Our original rank #79
312,budger,0.50060910,Our original rank #80
313,animal,0.49957814,Our original rank #81
314,railbird,0.49930142,Our original rank #83
315,beebee,0.49843363,Our original rank #84
316,chaffinch,0.49671031,Our original rank #86
317,birk,0.49604432,Our original rank #87
318,burdie,0.49588468,Our original rank #88
319,woodlark,0.49564714,Our original rank #89
320,birdbrain,0.49535859,Our original rank #90
321,wattlebird,0.49476623,Our original rank #91
322,birdbath,0.49455494,Our original rank #93
323,skylark,0.49324749,Our original rank #94
324,goldfinch,0.49218716,Our original rank #95
325,chirrupy,0.49075639,Our original rank #96
326,pipit,0.49064504,Our original rank #97
327,notornis,0.48925272,Our original rank #98
328,meadowlark,0.48822948,Our original rank #99
329,bullfinch,0.48662055,Our original rank #100
330,passerine,0.48628284,Our original rank #101
331,birdbrained,0.48602965,Our original rank #103
332,chirping,0.48558347,Our original rank #104
333,hive,0.48493581,Our original rank #105
334,bluejay,0.48486597,Our original rank #106
335,chirrup,0.48482877,Our original rank #107
336,birdlime,0.48292929,Our original rank #109
337,ibis,0.48267199,Our original rank #110
338,linnet,0.48224737,Our original rank #111
339,fish,0.48091770,Our original rank #112
340,ladybird,0.47996461,Our original rank #113
341,honeyeater,0.47911294,Our original rank #115
342,psittacine,0.47886173,Our original rank #116
343,paraquet,0.47870766,Our original rank #117
344,parridge,0.47849476,Our original rank #118
345,ornithologic,0.47783595,Our original rank #119
346,sparrowlike,0.47748510,Our original rank #121
347,parroty,0.47722080,Our original rank #122
348,jailbird,0.47504009,Our original rank #125
349,bunting,0.47483685,Our original rank #126
350,cuckoo,0.47474080,Our original rank #127
351,paroquet,0.47346344,Our original rank #128
352,chirped,0.47219990,Our original rank #129
353,oilbird,0.47163945,Our original rank #131
354,chirr,0.47159220,Our original rank #132
355,flocky,0.47152058,Our original rank #134
356,myna,0.47105942,Our original rank #135
357,turdine,0.46974946,Our original rank #136
358,stonechat,0.46831591,Our original rank #137
359,popinjay,0.46811386,Our original rank #138
360,butterfly,0.46777077,Our original rank #139
361,cockatiel,0.46759576,Our original rank #140
362,chiffchaff,0.46708904,Our original rank #141
363,cockatoo,0.46667386,Our original rank #143
364,hoopoe,0.46618622,Our original rank #146
365,berry,0.46618399,Our original rank #147
366,cockcrow,0.46448378,Our original rank #148
367,pike,0.46398939,Our original rank #149
368,grosbeak,0.46396431,Our original rank #150
369,riflebird,0.46383195,Our original rank #151
370,ornithological,0.46364400,Our original rank #152
371,fern,0.46346489,Our original rank #153
372,chirre,0.46291055,Our original rank #154
373,song,0.46282234,Our original rank #155
374,featherbrain,0.46243082,Our original rank #157
375,hawfinch,0.46182789,Our original rank #159
376,dragonfly,0.46098247,Our original rank #161
377,avifauna,0.46080951,Our original rank #162
378,nightjar,0.46053434,Our original rank #163
379,partridge,0.46048497,Our original rank #164
380,ornithologically,0.46024708,Our original rank #165
381,bobolink,0.45946605,Our original rank #167
382,chirring,0.45923338,Our original rank #168
383,dodo,0.45919820,Our original rank #169
384,bustard,0.45881709,Our original rank #170
385,beaky,0.45871689,Our original rank #172
386,pigeonwing,0.45840707,Our original rank #173
387,ornithopter,0.45815851,Our original rank #174
388,wildfowl,0.45800603,Our original rank #175
389,nuthatch,0.45750804,Our original rank #176
390,gannet,0.45628275,Our original rank #178
391,chough,0.45517517,Our original rank #180
392,flycatcher,0.45482080,Our original rank #181
393,rainbird,0.45464042,Our original rank #182
394,aviculture,0.45461155,Our original rank #184
395,yellowhammer,0.45456137,Our original rank #185
396,nonpasserine,0.45430656,Our original rank #186
397,auk,0.45421505,Our original rank #187
398,bred,0.45259792,Our original rank #189
399,weet,0.45207220,Our original rank #190
400,kite,0.45200846,Our original rank #191
401,waxwing,0.45185446,Our original rank #192
402,starling,0.45153171,Our original rank #194
403,fugled,0.45148577,Our original rank #195
404,squirrel,0.45135486,Our original rank #196
405,chook,0.45125522,Our original rank #197
406,bubo,0.45118903,Our original rank #198
407,mockingbird,0.45108839,Our original rank #199
408,grackle,0.45089223,Our original rank #200
409,frog,0.45073716,Our original rank #201
410,titmouse,0.45056074,Our original rank #202
411,keet,0.45049950,Our original rank #203
412,chirpier,0.45047215,Our original rank #204
413,birdseed,0.44994349,Our original rank #205
414,chirruped,0.44935751,Our original rank #206
415,killdeer,0.44929661,Our original rank #207
416,rabbit,0.44913933,Our original rank #208
417,bumblebee,0.44898223,Our original rank #209
418,avifaunae,0.44889030,Our original rank #210
419,chirred,0.44790184,Our original rank #211
420,burbler,0.44783437,Our original rank #212
421,condor,0.44767459,Our original rank #213
422,tercelet,0.44729796,Our original rank #214
423,kookaburra,0.44721416,Our original rank #215
424,avocet,0.44657717,Our original rank #217
425,lorikeet,0.44603214,Our original rank #219
426,kakapo,0.44603195,Our original rank #220
427,owlet,0.44544656,Our original rank #221
428,siskin,0.44488302,Our original rank #223
429,egret,0.44469443,Our original rank #225
430,whirlybird,0.44451954,Our original rank #226
431,tanager,0.44448442,Our original rank #227
432,bug,0.44439409,Our original rank #229
433,pewit,0.44423054,Our original rank #230
434,lapwing,0.44403107,Our original rank #231
435,drongo,0.44388883,Our original rank #232
436,squawked,0.44380486,Our original rank #233
437,jaybird,0.44344842,Our original rank #234
438,flew,0.44341011,Our original rank #235
439,distelfink,0.44322730,Our original rank #236
440,veery,0.44280327,Our original rank #237
441,whippoorwill,0.44274875,Our original rank #238
442,petrel,0.44254047,Our original rank #239
443,sandpiper,0.44245327,Our original rank #240
444,flyoff,0.44225851,Our original rank #241
445,tomtit,0.44223680,Our original rank #242
446,cormorant,0.44207189,Our original rank #243
447,twitcher,0.44182589,Our original rank #244
448,butterflyer,0.44142980,Our original rank #245
449,bud,0.44135530,Our original rank #246
450,birdliming,0.44099374,Our original rank #247
451,ornithologist,0.44078496,Our original rank #248
452,blackcap,0.44060003,Our original rank #249
453,amadavat,0.44034584,Our original rank #251
454,honeybee,0.44016897,Our original rank #252
455,bat,0.44008807,Our original rank #253
456,peon,0.43996704,Our original rank #254
457,chirpiest,0.43996522,Our original rank #255
458,warbled,0.43968998,Our original rank #256
459,cicada,0.43960672,Our original rank #257
460,dickcissel,0.43923474,Our original rank #258
461,bushtit,0.43917257,Our original rank #259
462,birl,0.43913574,Our original rank #260
463,psittacotic,0.43886556,Our original rank #261
464,birdman,0.43877252,Our original rank #262
465,peacock,0.43869559,Our original rank #263
466,bobwhite,0.43817480,Our original rank #266
467,bunny,0.43795461,Our original rank #267
468,critter,0.43721765,Our original rank #269
469,curlew,0.43715049,Our original rank #270
470,squawker,0.43684980,Our original rank #271
471,ornithic,0.43568499,Our original rank #274
472,jabiru,0.43567086,Our original rank #275
473,fruitwood,0.43564567,Our original rank #276
474,wildlife,0.43536578,Our original rank #277
475,plover,0.43526103,Our original rank #279
476,woodhen,0.43517818,Our original rank #280
477,penguin,0.43516697,Our original rank #281
478,laverock,0.43484175,Our original rank #283
479,burger,0.43467801,Our original rank #284
480,vireo,0.43397653,Our original rank #285
481,corvine,0.43360464,Our original rank #286
482,bread,0.43348079,Our original rank #287
483,troupial,0.43346214,Our original rank #288
484,turaco,0.43328102,Our original rank #290
485,wild,0.43323315,Our original rank #291
486,waxbill,0.43316191,Our original rank #292
487,godwit,0.43300892,Our original rank #293
488,lory,0.43261531,Our original rank #294
489,featherless,0.43215905,Our original rank #297
490,aviculturist,0.43211134,Our original rank #298
491,gnatcatcher,0.43209427,Our original rank #299
492,seafowl,0.43178208,Our original rank #300
493,macaw,0.43174680,Our original rank #301
494,birth,0.43169115,Our original rank #302
495,flyby,0.43117542,Our original rank #303
496,towhee,0.43096637,Our original rank #304
497,avid,0.43054890,Our original rank #305
498,murre,0.43047035,Our original rank #306
499,fledged,0.43043660,Our original rank #307
500,grasshopper,0.42994697,Our original rank #309
501,lacewing,0.42991282,Our original rank #310
502,thunderbird,0.42965254,Our original rank #311
503,tree,0.42929659,Our original rank #312
504,martlet,0.42904424,Our original rank #313
505,eaglet,0.42896207,Our original rank #314
506,oxpecker,0.42880821,Our original rank #315
507,cat,0.42831222,Our original rank #316
508,honeycreeper,0.42824079,Our original rank #317
509,outflew,0.42819907,Our original rank #318
510,partlet,0.42799379,Our original rank #319
511,peewit,0.42790663,Our original rank #320
512,hawklike,0.42787116,Our original rank #321
513,falconer,0.42783573,Our original rank #322
514,weaverbird,0.42768626,Our original rank #323
515,stalk,0.42768506,Our original rank #324
516,wiglet,0.42745633,Our original rank #325
517,flyway,0.42708930,Our original rank #326
518,nonflying,0.42695885,Our original rank #327
519,creature,0.42663252,Our original rank #328
520,dog,0.42630962,Our original rank #329
521,cawed,0.42629383,Our original rank #330
522,aasvogel,0.42576268,Our original rank #331
523,chippered,0.42571280,Our original rank #332
524,chippie,0.42554035,Our original rank #333
525,kittiwake,0.42552601,Our original rank #334
526,firefly,0.42551187,Our original rank #335
527,twittering,0.42545134,Our original rank #336
528,dabchick,0.42528448,Our original rank #337
529,willet,0.42504018,Our original rank #338
530,buboed,0.42425326,Our original rank #340
531,angler,0.42424284,Our original rank #341
532,banty,0.42401954,Our original rank #343
533,air,0.42389076,Our original rank #344
534,touraco,0.42380566,Our original rank #345
535,hoatzin,0.42373639,Our original rank #346
536,bittern,0.42358117,Our original rank #347
537,unfledged,0.42345549,Our original rank #348
538,greenwing,0.42341915,Our original rank #349
539,shrike,0.42336809,Our original rank #350
540,bid,0.42314524,Our original rank #351
541,trochilus,0.42307264,Our original rank #352
542,awning,0.42291141,Our original rank #353
543,trochil,0.42289531,Our original rank #354
544,ringneck,0.42262923,Our original rank #355
545,moth,0.42230104,Our original rank #356
546,ail,0.42206818,Our original rank #358
547,brit,0.42204352,Our original rank #359
548,brant,0.42204062,Our original rank #360
549,buzzing,0.42122287,Our original rank #361
550,pheasant,0.42120582,Our original rank #362
551,pochard,0.42118763,Our original rank #363
552,twittery,0.42086521,Our original rank #364
553,flockier,0.42080957,Our original rank #365
554,galah,0.42075657,Our original rank #366
555,treehopper,0.42059076,Our original rank #367
556,fledge,0.42032256,Our original rank #368
557,auklet,0.42012718,Our original rank #369
558,chipmunk,0.41988056,Our original rank #370
559,bard,0.41969234,Our original rank #371
560,ladybug,0.41962480,Our original rank #372
561,bur,0.41939441,Our original rank #373
562,boatbill,0.41913941,Our original rank #374
563,ant,0.41888931,Our original rank #376
