rank,word,similarity
138,liebfraumilch,0.41556059
139,grapery,0.41554846
140,raisiny,0.41519542
141,music,0.41428305
142,bourbon,0.41376592
143,tea,0.41347216
144,glass,0.41327785
145,cork,0.41321274
146,drank,0.41300420
147,wynd,0.41238827
148,window,0.41231008
149,cellarage,0.41211165
150,martini,0.41176203
151,rice,0.41163181
152,sake,0.41105811
153,drinking,0.41015655
154,ware,0.41000797
155,recork,0.40918431
156,weatherglass,0.40818961
157,sauterne,0.40813177
158,wirra,0.40795360
159,vigneron,0.40778819
160,swig,0.40751485
161,pine,0.40695588
162,olio,0.40625027
163,stemware,0.40556715
164,barware,0.40548877
165,beverage,0.40535788
166,slivovitz,0.40514471
167,brewage,0.40372877
168,boozing,0.40367707
169,cellaring,0.40357057
170,wheat,0.40326242
171,pisco,0.40313615
172,wain,0.40286394
173,woodbin,0.40283326
174,glassware,0.40279332
175,fine,0.40221865
176,vouvray,0.40213095
177,violone,0.40157230
178,berry,0.40153572
179,ferment,0.40148896
180,unfermented,0.40128303
181,weed,0.40106900
182,juice,0.40102343
183,dubonnet,0.40013526
184,fruit,0.40013494
185,wis,0.39997814
186,valpolicella,0.39911080
187,beery,0.39897560
188,firewater,0.39883824
189,whined,0.39872139
190,glug,0.39859186
191,bread,0.39852145
192,fermentation,0.39845062
193,liquored,0.39830873
194,cask,0.39820970
195,vintager,0.39798392
196,oil,0.39719420
197,olivinic,0.39701305
198,tafia,0.39594678
199,spirt,0.39521994
200,malt,0.39493179
201,won,0.39473643
202,brewing,0.39464949
203,din,0.39444296
204,croze,0.39421258
205,ouzo,0.39397930
206,white,0.39353474
207,raisin,0.39327101
208,woo,0.39324175
209,carafe,0.39318804
210,blood,0.39313505
211,vide,0.39313376
212,pomace,0.39311033
213,wynn,0.39308778
214,liquid,0.39293562
215,stablemen,0.39201807
216,beliquor,0.39172063
217,vinaceous,0.39044571
218,vinegared,0.39043334
219,grapelike,0.39041294
220,wince,0.38951211
221,bottled,0.38933343
222,ripe,0.38903192
223,hooch,0.38887738
224,kaoliang,0.38862825
225,wintle,0.38853770
226,tequila,0.38805013
227,swith,0.38787474
228,food,0.38773657
229,indow,0.38771950
230,wite,0.38761730
231,aquavit,0.38760357
232,bine,0.38747061
233,wincey,0.38711617
234,wing,0.38637712
235,tipple,0.38634953
236,wo,0.38633847
237,wig,0.38619750
238,brewery,0.38617942
239,outdrink,0.38616137
240,wool,0.38501789
241,windle,0.38477332
242,moste,0.38469046
243,brewer,0.38453313
244,corked,0.38441946
245,armagnac,0.38439311
246,booziest,0.38416120
247,botrytis,0.38414990
248,winner,0.38397912
249,wire,0.38394885
250,demijohn,0.38360423
251,sambuca,0.38353622
252,amontillado,0.38346472
253,arrack,0.38323515
254,winier,0.38307651
255,ratafia,0.38253366
256,wand,0.38241767
257,whit,0.38233855
258,bott,0.38212911
259,kiwi,0.38207335
260,paint,0.38207021
261,lime,0.38165857
262,vinyl,0.38145698
263,wife,0.38139195
264,winter,0.38135012
265,whining,0.38126115
266,bier,0.38096723
267,akvavit,0.38048735
268,wen,0.38038636
269,apple,0.37994560
270,flask,0.37985559
271,fermenting,0.37961492
272,rawin,0.37956323
273,grapevine,0.37947081
274,drunk,0.37941069
275,honey,0.37927142
276,whinier,0.37907368
277,champaign,0.37894224
278,brandied,0.37855724
279,drinkability,0.37849720
280,wan,0.37843938
281,cheese,0.37840329
282,airy,0.37818951
283,drinker,0.37814462
284,redhorse,0.37791133
285,drunken,0.37777258
286,recorking,0.37769976
287,wiener,0.37749211
288,varietal,0.37739712
289,tannin,0.37729819
290,wash,0.37720066
291,woman,0.37702944
292,slivovic,0.37696321
293,scotch,0.37677203
294,dine,0.37663220
295,drinkable,0.37659890
296,chine,0.37645626
297,withe,0.37637502
298,fuel,0.37588309
299,docker,0.37569247
300,wintled,0.37568903
301,mine,0.37566544
302,martinis,0.37543821
303,weep,0.37506843
304,wistaria,0.37484549
305,brewed,0.37472238
306,twine,0.37469192
307,linen,0.37465854
308,brut,0.37422640
309,rosolio,0.37407806
310,moonshine,0.37329463
311,boozed,0.37320419
312,milk,0.37298526
313,fruitiness,0.37279906
314,red,0.37264202
315,hydromel,0.37244558
316,olive,0.37194662
317,brown,0.37159549
318,wiver,0.37146782
319,warehouse,0.37107811
320,whinny,0.37095416
321,wed,0.37085008
322,furmenty,0.37074557
323,woad,0.37072331
324,inebriant,0.37062344
325,we,0.37058259
326,madeira,0.37048824
327,air,0.37047070
328,bibber,0.37031848
329,undrunk,0.37022878
330,spiritous,0.36979013
331,raw,0.36953237
332,pina,0.36951520
333,poteen,0.36906340
334,winch,0.36896295
335,cellaret,0.36881879
336,want,0.36873663
337,distiller,0.36864862
338,licit,0.36862927
339,rotgut,0.36821592
340,vinegary,0.36812794
341,woodbine,0.36790134
342,vitrain,0.36784618
343,verjuice,0.36774886
344,distillery,0.36768309
345,inebriate,0.36721247
346,produce,0.36705251
347,casked,0.36695577
348,hootch,0.36694374
349,will,0.36692472
350,straw,0.36680575
351,rive,0.36678779
352,rose,0.36664574
353,bottling,0.36648325
354,pint,0.36627665
355,vimina,0.36626378
356,kirn,0.36612477
357,purple,0.36611170
358,zechin,0.36600338
359,balsamic,0.36588175
360,kumiss,0.36587401
361,sprit,0.36585791
362,corkiness,0.36577120
363,wyte,0.36572307
364,spirituous,0.36568023
365,quaff,0.36551666
366,amphora,0.36541297
367,absinth,0.36513818
368,chalice,0.36502928
369,writing,0.36481892
370,oenomel,0.36474516
371,dui,0.36460565
372,black,0.36458097
373,corking,0.36434322
374,gold,0.36432659
375,venine,0.36427545
376,veal,0.36418249
377,swill,0.36399969
378,wright,0.36391217
379,yeast,0.36390570
380,whist,0.36374656
381,wolf,0.36334424
382,koumiss,0.36326292
383,grain,0.36308405
384,raki,0.36284096
385,aperitif,0.36262527
386,pastis,0.36243123
387,labrusca,0.36242979
388,coff,0.36242761
389,lace,0.36234218
390,flower,0.36229007
391,drunkard,0.36219284
392,grapy,0.36210403
393,wonner,0.36197632
394,ethylic,0.36175965
395,flagon,0.36160373
396,nite,0.36157251
397,absinthe,0.36153932
398,oak,0.36151376
399,fruitwood,0.36137412
400,wincer,0.36123990
401,kirsch,0.36108806
402,wair,0.36107967
403,outdrunk,0.36094268
404,restaurant,0.36085067
405,wud,0.36084431
406,war,0.36081797
407,carbinol,0.36080631
408,rye,0.36066068
409,methanol,0.36063675
410,dining,0.36060210
411,whiner,0.36058755
412,widdy,0.36043196
413,distilled,0.35999262
414,ilk,0.35992393
415,wagon,0.35980256
416,windable,0.35963222
417,unaged,0.35952642
418,fresh,0.35946034
419,botel,0.35916766
420,drunker,0.35915983
421,brandying,0.35896240
422,witch,0.35892899
423,ingredient,0.35884557
424,amphorae,0.35883519
425,dwined,0.35879534
426,ice,0.35874965
427,vinedresser,0.35865709
428,sipping,0.35863396
429,stout,0.35860235
430,choice,0.35845264
431,libation,0.35843111
432,grog,0.35836322
433,wild,0.35812706
434,acetum,0.35808256
435,energy,0.35796720
436,mulled,0.35749219
437,sangaree,0.35744100
438,microbrew,0.35742566
439,yum,0.35711936
440,distilling,0.35693314
441,fermentor,0.35691886
442,grapline,0.35689362
443,fish,0.35666326
444,wow,0.35641606
445,rebottled,0.35637411
446,cellarer,0.35628453
447,glogg,0.35625615
448,horse,0.35613097
449,fusel,0.35573707
450,fiaschi,0.35551963
451,whey,0.35548274
452,windowsill,0.35544762
453,soda,0.35537754
454,tasting,0.35535292
455,cant,0.35534423
456,wickape,0.35524635
457,vie,0.35507842
458,winterized,0.35504754
459,vinier,0.35493517
460,hotel,0.35476862
461,tinwork,0.35474698
462,vintage,0.35469106
463,wiz,0.35453764
464,rape,0.35452529
465,marchesi,0.35452375
466,dryish,0.35441338
467,drunkenness,0.35426689
468,retasted,0.35413983
469,stime,0.35410534
470,keg,0.35382471
471,pian,0.35375985
472,write,0.35373440
473,awa,0.35365879
474,cocktail,0.35361460
475,rummer,0.35328016
476,quaffer,0.35318358
477,metheglin,0.35305538
478,alcoholic,0.35296966
479,brucin,0.35296875
480,broguery,0.35286514
481,rink,0.35275301
482,dance,0.35262735
483,boozier,0.35255093
484,mime,0.35236553
485,beebee,0.35231460
486,dewberry,0.35223552
487,winnowed,0.35200705
488,weet,0.35185830
489,azine,0.35172626
490,wax,0.35158391
491,zin,0.35153950
492,coke,0.35140000
493,dry,0.35136363
494,venison,0.35134740
495,tipsily,0.35133006
496,worm,0.35122334
497,yen,0.35115329
498,glassful,0.35113614
499,whinchat,0.35100610
500,wile,0.35100180
501,negroni,0.35086110
502,classic,0.35071535
503,usquebaugh,0.35065617
504,yarn,0.35046248
505,stone,0.35044034
506,spin,0.35042527
507,bee,0.35011562
508,ewe,0.35007228
509,boozer,0.35000659
510,rowing,0.34961831
511,distill,0.34958245
512,mini,0.34941013
513,sparkling,0.34927903
514,consume,0.34927250
515,swilling,0.34926781
516,diamond,0.34926537
517,cloth,0.34915719
518,chateau,0.34909494
519,wear,0.34901803
520,iced,0.34898251
521,hone,0.34890940
522,ocker,0.34885879
523,wise,0.34882633
524,wincher,0.34857250
525,dinking,0.34854826
526,boot,0.34843445
527,walnut,0.34839771
528,lint,0.34820949
529,corkscrew,0.34820144
530,raspberry,0.34819765
531,biodynamic,0.34783162
532,were,0.34772084
533,tain,0.34768509
534,woozy,0.34760689
535,good,0.34749516
536,media,0.34739457
537,spritz,0.34733488
538,washer,0.34731022
539,secco,0.34723445
540,wenny,0.34723394
541,bourguignon,0.34717943
542,silver,0.34716292
543,corkiest,0.34699107
544,vial,0.34686796
545,nightcap,0.34681473
546,product,0.34678748
547,bacchante,0.34669905
548,viol,0.34657308
549,zymurgy,0.34655041
550,genre,0.34652720
551,oolong,0.34650200
552,bin,0.34647536
553,flavine,0.34644842
554,fermenter,0.34642389
555,dun,0.34634935
556,zabaione,0.34629958
557,diobolon,0.34626461
558,whiniest,0.34624001
559,waw,0.34621130
560,bibulous,0.34616972
561,rosewater,0.34605921
562,alcoholically,0.34605740
563,rum,0.34603551
564,quaffing,0.34597934
565,jus,0.34576715
566,lager,0.34556386
567,sipped,0.34546197
568,cake,0.34538897
569,whose,0.34532252
570,mezcal,0.34529403
571,drunkest,0.34517078
572,lagered,0.34515426
573,love,0.34494046
574,medicine,0.34488960
575,bock,0.34476821
576,polyphenol,0.34465323
577,thine,0.34456263
578,gamay,0.34444781
579,varnishy,0.34443586
580,work,0.34415284
581,potion,0.34412638
582,lehayim,0.34411898
583,dit,0.34410938
584,trade,0.34403414
585,hogshead,0.34402863
586,fabric,0.34393966
587,cranberry,0.34384985
588,decanter,0.34381386
589,lintwhite,0.34369915
590,bluewood,0.34369441
591,carboy,0.34367796
592,baccae,0.34366533
593,grapefruit,0.34364205
594,film,0.34356339
595,woodwind,0.34355533
596,fiction,0.34344611
597,boozily,0.34340884
598,race,0.34340712
599,rust,0.34339409
600,swigger,0.34334492
601,winnowing,0.34324422
602,wastrie,0.34321691
603,scuppernong,0.34317929
604,tippler,0.34313870
605,taste,0.34301766
606,sileni,0.34296670
607,wormwood,0.34293374
608,knife,0.34286544
609,chocolate,0.34284813
610,sugar,0.34281645
611,casky,0.34268009
612,pasta,0.34260969
613,crazyweed,0.34242656
614,tasted,0.34230223
615,audio,0.34229242
616,basket,0.34226309
617,tine,0.34225713
618,crafted,0.34223830
619,wintling,0.34217264
620,corvina,0.34213436
621,ripen,0.34199326
622,yellow,0.34199269
623,lemonade,0.34196423
624,inkwood,0.34194796
625,vittae,0.34185504
626,dramshop,0.34184668
627,tinct,0.34184433
628,watermelon,0.34181769
629,tipsy,0.34172061
630,beeswing,0.34168458
631,bebeeru,0.34154996
632,with,0.34153318
633,wipe,0.34146521
634,green,0.34146034
635,inebriating,0.34121232
636,woolen,0.34111332
637,redistilled,0.34110995
638,sterol,0.34109962
639,snifter,0.34099055
640,wassail,0.34089388
641,craft,0.34078534
642,tin,0.34069409
643,olea,0.34062622
644,peon,0.34057238
645,cigar,0.34051867
646,rain,0.34051757
647,livier,0.34050115
648,lite,0.34047976
649,fire,0.34047447
650,sauced,0.34035574
651,wenched,0.34024784
652,wencher,0.34024272
653,waitress,0.34023378
654,varnish,0.34015282
655,pilsner,0.34013693
656,mumm,0.34013687
657,vittate,0.34010717
658,dew,0.34005059
659,rance,0.33996368
660,cassis,0.33989955
661,meth,0.33985766
662,cow,0.33985392
663,lin,0.33967298
664,glugging,0.33955814
665,sipper,0.33949860
666,wintrier,0.33946044
667,kvass,0.33943635
668,wop,0.33942279
669,lamb,0.33939323
670,vim,0.33932364
671,wake,0.33925729
672,color,0.33909326
673,boo,0.33904690
674,rite,0.33901765
675,lice,0.33895746
676,thiamine,0.33893112
677,steel,0.33890722
678,software,0.33890722
679,wive,0.33885923
680,winterize,0.33883432
681,wenniest,0.33876400
682,flacon,0.33869799
683,covin,0.33865986
684,duce,0.33850744
685,hair,0.33841956
686,bean,0.33837598
687,vinegarish,0.33830438
688,violin,0.33826560
689,ethylene,0.33822753
690,woodener,0.33820902
691,durmast,0.33814135
692,rootstock,0.33801271
693,tun,0.33797774
694,yeastily,0.33793229
695,widdie,0.33791468
696,prod,0.33788300
697,ink,0.33781849
698,slainte,0.33775072
699,wish,0.33771059
700,wheen,0.33763673
701,chateaus,0.33759878
702,organic,0.33755761
703,which,0.33737238
704,writer,0.33736930
705,wee,0.33733447
706,copyright,0.33726532
707,mint,0.33715958
708,wert,0.33715100
709,shikker,0.33714574
710,briary,0.33709043
711,cowrote,0.33702103
712,madrono,0.33700985
713,written,0.33694959
714,unstoppered,0.33693969
715,wisdom,0.33687076
716,metal,0.33680239
717,warm,0.33679867
718,bower,0.33676746
719,corn,0.33675408
720,pinwork,0.33657427
721,wauk,0.33651191
722,can,0.33648688
723,tomato,0.33647894
724,teaware,0.33647084
725,watter,0.33637668
726,youngberry,0.33637591
727,bate,0.33630945
728,pie,0.33626556
729,amaretto,0.33626517
730,goblet,0.33620792
731,bow,0.33619288
732,winder,0.33613737
733,stein,0.33612838
734,ventage,0.33601882
735,sober,0.33599629
736,orange,0.33585318
737,mix,0.33585182
738,wassailer,0.33580256
739,pink,0.33570902
740,dewool,0.33563462
741,witchery,0.33562083
742,gien,0.33561841
743,cherry,0.33560625
744,spice,0.33559323
745,brie,0.33557837
746,winnower,0.33553234
747,koumyss,0.33551864
748,wonning,0.33543049
749,waltz,0.33538349
750,ruby,0.33537602
751,redistilling,0.33536122
752,pizza,0.33532834
753,villa,0.33529886
754,grapiness,0.33528222
755,vinaigrette,0.33526329
756,tipsiness,0.33523153
757,imbibing,0.33522199
758,inebriety,0.33518555
759,version,0.33516155
760,brin,0.33506333
761,bottler,0.33494674
762,winkle,0.33489335
763,inker,0.33484059
764,word,0.33479035
765,soberize,0.33470625
766,wick,0.33457026
767,witing,0.33455567
768,wited,0.33429532
769,river,0.33427772
770,coal,0.33426705
771,ye,0.33424808
772,dyewood,0.33423975
773,yew,0.33423832
774,amber,0.33421956
775,winterizing,0.33421759
776,dinner,0.33414969
777,berberin,0.33413192
778,vindaloo,0.33412484
779,wheel,0.33410397
780,bibulousness,0.33406983
781,timber,0.33405491
782,cooked,0.33388661
783,woodwax,0.33388381
784,sedarim,0.33385261
785,wedding,0.33379402
786,gasoline,0.33379064
787,whiny,0.33377924
788,swigging,0.33375618
789,sale,0.33372597
790,wap,0.33369478
791,weiner,0.33363185
792,avian,0.33360844
793,cooperage,0.33354421
794,line,0.33351854
795,toddy,0.33347513
796,awning,0.33343078
797,pure,0.33335388
798,vehicle,0.33333778
799,ribbon,0.33332117
800,swilled,0.33308442
801,spirit,0.33305882
802,curacao,0.33304673
803,djin,0.33303534
804,pipe,0.33301725
805,rafted,0.33293255
806,wench,0.33288821
807,iwis,0.33288239
808,wark,0.33287130
809,beeriest,0.33286832
810,liter,0.33284772
811,ironstone,0.33274757
812,dirty,0.33274715
813,colour,0.33271029
814,juiced,0.33270682
815,lavender,0.33270322
816,smoke,0.33269911
817,oe,0.33266519
818,juju,0.33253833
819,vendor,0.33253223
820,guzzle,0.33246205
821,brewis,0.33239599
822,vase,0.33238223
823,agate,0.33236994
824,piano,0.33232025
825,image,0.33219698
826,linin,0.33213230
827,lechayim,0.33207458
828,wintriest,0.33206844
829,sforzato,0.33195629
830,limo,0.33193504
831,nice,0.33182777
832,boat,0.33179084
833,shine,0.33177799
834,marc,0.33177480
835,wilt,0.33169502
836,tapster,0.33165689
837,weapon,0.33165015
838,taverner,0.33163946
839,whort,0.33159818
840,run,0.33155256
841,woodbind,0.33146788
842,withier,0.33144511
843,steak,0.33141025
844,style,0.33134216
845,bacchant,0.33123974
846,linn,0.33121077
847,tree,0.33119686
848,wrier,0.33119143
849,soberized,0.33113456
850,barrel,0.33112436
851,swish,0.33112241
852,dwining,0.33111833
853,wennish,0.33102789
854,whinge,0.33101074
855,shandy,0.33094721
856,wort,0.33092686
857,tie,0.33089130
858,cruet,0.33083957
859,espresso,0.33075470
860,chin,0.33075053
861,pyin,0.33072180
862,composer,0.33070814
863,cruse,0.33069702
864,fun,0.33067682
865,casking,0.33067343
866,wanion,0.33065349
867,width,0.33065299
868,awe,0.33064719
869,ponce,0.33062831
870,yeasting,0.33056712
871,wisteria,0.33048980
872,intoxicating,0.33044659
873,glassie,0.33044051
874,yield,0.33035880
875,wait,0.33031578
876,tint,0.33031057
877,vest,0.33024855
878,silk,0.33013745
879,wall,0.33011835
880,imbibe,0.33011464
881,tonneaux,0.33007123
882,bane,0.33006122
883,dairy,0.33005573
884,wissing,0.33003150
885,ointment,0.33003037
886,bacchanal,0.33000619
887,ope,0.32989798
888,kiwis,0.32980644
889,bouquet,0.32980036
890,own,0.32979325
891,movie,0.32976112
892,lwei,0.32970902
893,drug,0.32967380
894,plonk,0.32954694
895,went,0.32947658
896,lakeport,0.32945035
897,alchemy,0.32938318
898,orchard,0.32936192
899,rebottling,0.32927943
900,otto,0.32924898
901,swine,0.32924642
902,clean,0.32922583
903,wurst,0.32918707
904,rosin,0.32909258
905,steinbok,0.32903969
906,license,0.32901820
907,ate,0.32899302
908,yeasted,0.32898553
909,wrapper,0.32894385
910,weka,0.32889649
911,sauce,0.32885916
912,marasca,0.32884083
913,die,0.32872988
914,gift,0.32869636
915,swigged,0.32867307
916,recipe,0.32866044
917,hive,0.32862308
918,phylloxera,0.32860291
919,wennier,0.32851038
920,finish,0.32847177
921,airn,0.32845326
922,mart,0.32830911
923,ginning,0.32818802
924,caneware,0.32817026
925,tannic,0.32816374
926,woof,0.32814505
927,vitae,0.32811222
928,bike,0.32803088
929,kiwifruit,0.32800521
930,vita,0.32798832
931,bacchanalia,0.32796902
932,tinware,0.32794595
933,stain,0.32790350
934,illation,0.32789499
935,wisted,0.32789004
936,thirsty,0.32788589
937,firewood,0.32782563
938,quinin,0.32762832
939,cion,0.32757244
940,viola,0.32756586
941,drunkenly,0.32745525
942,sloe,0.32743686
943,tawny,0.32743289
944,whether,0.32738802
945,wealth,0.32732589
946,fluid,0.32731386
947,wicker,0.32730898
948,thew,0.32730371
949,orrice,0.32730046
950,spirted,0.32727537
951,art,0.32713904
952,bartender,0.32710391
953,coin,0.32704910
954,negronis,0.32701050
955,twig,0.32699652
956,shopping,0.32697926
957,decor,0.32697892
958,fizz,0.32695415
959,distillation,0.32689653
960,plum,0.32687713
961,fir,0.32683107
962,mind,0.32681434
963,weewee,0.32670767
964,sweet,0.32669684
965,polyalcohol,0.32667195
966,whity,0.32666051
967,dice,0.32663806
968,free,0.32660363
969,sulphite,0.32659228
970,kylix,0.32654724
971,mina,0.32652696
972,arabica,0.32652352
973,oast,0.32650380
974,birr,0.32648985
975,tincture,0.32646044
976,live,0.32640959
977,thing,0.32636400
978,oven,0.32636199
979,botryose,0.32629728
980,oxid,0.32623027
981,whid,0.32616137
982,blend,0.32603090
983,venue,0.32598748
984,strawier,0.32598190
985,cuke,0.32597496
986,awl,0.32591636
987,wizen,0.32580117
988,pub,0.32578316
989,ain,0.32575427
990,via,0.32568257
991,lichee,0.32567996
992,aw,0.32565644
993,framboise,0.32560376
994,bottleful,0.32554287
995,noncola,0.32545639
996,distil,0.32544736
997,wheyey,0.32538827
998,kefir,0.32535612
999,bartend,0.32534708
1000,chocolatey,0.32529648
1001,cafe,0.32529620
1002,wizzen,0.32520800
1003,potation,0.32515739
1004,lichen,0.32515291
1005,quantity,0.32513674
1006,carmine,0.32508812
1007,auction,0.32507589
1008,wasterie,0.32506156
1009,eat,0.32500973
1010,outdrinking,0.32490227
1011,thresh,0.32489489
1012,nondrinking,0.32487442
1013,it,0.32486488
1014,wizard,0.32483183
1015,database,0.32480187
1016,barley,0.32478220
1017,habit,0.32475784
1018,midi,0.32470044
1019,creamware,0.32464589
1020,web,0.32463002
1021,matzoon,0.32462795
1022,wink,0.32459327
1023,caviar,0.32457725
1024,amoretto,0.32457391
1025,texture,0.32457040
1026,washing,0.32454552
1027,jasmine,0.32452831
1028,cinnamyl,0.32449526
1029,sing,0.32446721
1030,sip,0.32441342
1031,video,0.32440614
1032,torula,0.32440357
1033,buy,0.32439333
1034,tobacco,0.32436071
1035,stemless,0.32435875
1036,cannabis,0.32431560
1037,onus,0.32430593
1038,owe,0.32424429
1039,widow,0.32423627
1040,weak,0.32421186
1041,racemed,0.32412789
1042,anthocyan,0.32411571
1043,bred,0.32408420
1044,rewin,0.32406414
1045,dined,0.32401848
1046,candle,0.32393268
1047,twitter,0.32392151
1048,wherry,0.32379990
1049,wincing,0.32379189
1050,raft,0.32376635
1051,ligure,0.32375629
1052,wooden,0.32370940
1053,imbibed,0.32364554
1054,eggnog,0.32359242
1055,hin,0.32354265
1056,vat,0.32348948
1057,cocoa,0.32347134
1058,rewrite,0.32337122
1059,dog,0.32335369
1060,wyle,0.32334636
1061,life,0.32330311
1062,wave,0.32324363
1063,bib,0.32323563
1064,winning,0.32321665
1065,leather,0.32321203
1066,medium,0.32320962
1067,weight,0.32315083
1068,windy,0.32307236
1069,purpure,0.32306775
1070,wyting,0.32305117
1071,taffia,0.32295232
1072,owsen,0.32295061
1073,degust,0.32289600
1074,foodstuff,0.32289152
1075,liver,0.32288408
1076,wye,0.32285591
1077,time,0.32285378
1078,poison,0.32282276
1079,container,0.32282134
1080,unsober,0.32278858
1081,quality,0.32273689
1082,data,0.32270117
1083,oxblood,0.32265542
1084,winterization,0.32265415
1085,ambeer,0.32263723
1086,wat,0.32262286
1087,shebeen,0.32260083
1088,donjon,0.32258414
1089,way,0.32249731
1090,daiquiris,0.32248394
1091,protein,0.32247452
1092,watch,0.32240482
1093,wiss,0.32240244
1094,vamp,0.32235290
1095,eating,0.32230557
1096,decanted,0.32226960
1097,wheyish,0.32225444
1098,wenching,0.32222009
1099,lekythi,0.32219889
1100,wold,0.32209785
1101,yacht,0.32206521
1102,woollen,0.32205895
1103,vainer,0.32203716
1104,worthy,0.32200636
1105,chabouk,0.32199859
1106,vinylic,0.32196393
1107,pulque,0.32192132
1108,aging,0.32181109
1109,acetonic,0.32179029
1110,walk,0.32178468
1111,best,0.32177085
1112,rant,0.32171203
1113,gowd,0.32171089
1114,wich,0.32169444
1115,redware,0.32169341
1116,bourne,0.32167243
1117,strawberry,0.32165045
1118,whinnier,0.32161770
1119,caviare,0.32160347
1120,disulfiram,0.32160119
1121,swagger,0.32158975
1122,wonned,0.32158251
1123,glasswork,0.32152817
1124,huic,0.32143698
1125,djinny,0.32143266
1126,azole,0.32142492
1127,wellie,0.32141945
1128,outdrank,0.32136888
1129,lemon,0.32133543
1130,cowrite,0.32122502
1131,inebriation,0.32120859
1132,sang,0.32118864
1133,benchland,0.32118363
1134,acid,0.32116998
1135,spritzer,0.32113790
1136,rumrunner,0.32112817
1137,wooding,0.32112273
1138,shipping,0.32109416
1139,inn,0.32109038
1140,ripened,0.32103888
1141,bivinyl,0.32090418
1142,beet,0.32089330
1143,wheylike,0.32083937
1144,siped,0.32083857
1145,corkier,0.32071411
1146,lychee,0.32069722
1147,cohog,0.32066221
1148,party,0.32065754
1149,done,0.32064266
1150,cowinner,0.32051330
1151,benzine,0.32049602
1152,windless,0.32048825
1153,glugged,0.32047940
1154,wove,0.32045118
1155,canephor,0.32037077
1156,wuther,0.32026843
1157,ropy,0.32025174
1158,what,0.32020482
1159,pinecone,0.32020052
1160,fruity,0.32019073
1161,periwinkle,0.32016484
1162,corker,0.32015864
1163,cinque,0.32015328
1164,vitrioled,0.32014385
1165,wrapped,0.32013648
1166,syllabub,0.32010924
