rank,word,similarity,note
170,star,0.33495164,Our original rank #154
171,queerest,0.33493148,Our original rank #155
172,quey,0.33488554,Our original rank #156
173,chairwoman,0.33464258,Our original rank #157
174,baby,0.33460858,Our original rank #158
175,waitress,0.33447263,Our original rank #159
176,quintet,0.33429106,Our original rank #160
177,rush,0.33353264,Our original rank #161
178,elf,0.33351925,Our original rank #162
179,victoria,0.33325227,Our original rank #163
180,prim,0.33317942,Our original rank #164
181,chair,0.33300629,Our original rank #165
182,maharanee,0.33271057,Our original rank #166
183,choice,0.33254530,Our original rank #167
184,quiff,0.33212210,Our original rank #168
185,vicereine,0.33208060,Our original rank #169
186,princesse,0.33201235,Our original rank #170
187,regius,0.33199215,Our original rank #171
188,liked,0.33188271,Our original rank #172
189,vogued,0.33179319,Our original rank #173
190,tzaritza,0.33159480,Our original rank #174
191,loud,0.33131008,Our original rank #175
192,hunter,0.33128443,Our original rank #176
193,feater,0.33063284,Our original rank #177
194,artist,0.33039464,Our original rank #178
195,decrowned,0.33039161,Our original rank #179
196,champion,0.33022290,Our original rank #180
197,quaker,0.33010801,Our original rank #181
198,actress,0.33007579,Our original rank #182
199,nun,0.33006692,Our original rank #183
200,ladyish,0.32990171,Our original rank #184
201,quanting,0.32948549,Our original rank #185
202,player,0.32930928,Our original rank #186
203,hone,0.32924759,Our original rank #187
204,swan,0.32924682,Our original rank #188
205,unicorn,0.32920847,Our original rank #189
206,lion,0.32919258,Our original rank #190
207,quartette,0.32888174,Our original rank #191
208,query,0.32853244,Our original rank #192
209,elder,0.32851775,Our original rank #193
210,you,0.32800363,Our original rank #194
211,mina,0.32785518,Our original rank #196
212,diadem,0.32759792,Our original rank #197
213,dairymaid,0.32740739,Our original rank #198
214,speaker,0.32724709,Our original rank #199
215,quid,0.32724187,Our original rank #200
216,qualification,0.32698481,Our original rank #201
217,doll,0.32694987,Our original rank #202
218,silver,0.32677505,Our original rank #203
219,shah,0.32675061,Our original rank #204
220,band,0.32653682,Our original rank #205
221,former,0.32648185,Our original rank #206
222,queued,0.32605639,Our original rank #207
223,prod,0.32599445,Our original rank #208
224,popular,0.32598057,Our original rank #209
225,quince,0.32571634,Our original rank #210
226,redd,0.32565950,Our original rank #211
227,devil,0.32529264,Our original rank #212
228,maharanis,0.32522214,Our original rank #213
229,bigwig,0.32514038,Our original rank #214
230,momma,0.32504822,Our original rank #215
231,sultaness,0.32500116,Our original rank #216
232,quadrille,0.32495048,Our original rank #217
233,aunt,0.32490312,Our original rank #218
234,ladylove,0.32474383,Our original rank #219
235,duck,0.32470257,Our original rank #220
236,quantity,0.32461188,Our original rank #221
237,may,0.32454757,Our original rank #222
238,quart,0.32449594,Our original rank #223
239,quintan,0.32401589,Our original rank #224
240,supreme,0.32388755,Our original rank #225
241,quarrier,0.32377199,Our original rank #226
242,woke,0.32377010,Our original rank #227
243,power,0.32374289,Our original rank #228
244,quoter,0.32360378,Our original rank #229
245,punk,0.32320525,Our original rank #230
246,female,0.32314146,Our original rank #231
247,john,0.32311763,Our original rank #232
248,quinin,0.32285736,Our original rank #233
249,gaga,0.32275842,Our original rank #235
250,buzz,0.32270764,Our original rank #236
251,throned,0.32264173,Our original rank #237
252,dido,0.32261740,Our original rank #238
253,queuer,0.32247757,Our original rank #239
254,classed,0.32245241,Our original rank #240
255,showgirl,0.32244441,Our original rank #241
256,quintin,0.32225742,Our original rank #242
257,milady,0.32203005,Our original rank #243
258,quire,0.32192474,Our original rank #244
259,actor,0.32184419,Our original rank #245
260,loser,0.32168349,Our original rank #246
261,virgin,0.32165301,Our original rank #247
262,egg,0.32150633,Our original rank #248
263,raid,0.32124689,Our original rank #249
264,czaritza,0.32120208,Our original rank #250
265,womaned,0.32107351,Our original rank #251
266,ranee,0.32106107,Our original rank #252
267,rock,0.32103314,Our original rank #253
268,maker,0.32102565,Our original rank #254
269,signora,0.32094209,Our original rank #255
270,shine,0.32084670,Our original rank #256
271,maria,0.32080845,Our original rank #257
272,sheila,0.32070471,Our original rank #258
273,bishop,0.32068859,Our original rank #259
274,love,0.32063659,Our original rank #260
275,victim,0.32054184,Our original rank #261
276,enthroned,0.32051811,Our original rank #262
277,win,0.32017976,Our original rank #263
278,live,0.32002403,Our original rank #264
279,be,0.31998569,Our original rank #265
280,quested,0.31995341,Our original rank #266
281,best,0.31960609,Our original rank #267
282,seat,0.31949906,Our original rank #268
283,herself,0.31937230,Our original rank #269
284,favorite,0.31932664,Our original rank #270
285,un,0.31915484,Our original rank #271
286,cup,0.31913609,Our original rank #272
287,font,0.31902382,Our original rank #273
288,banana,0.31902273,Our original rank #274
289,phony,0.31899272,Our original rank #275
290,ace,0.31896861,Our original rank #276
291,quester,0.31892003,Our original rank #277
292,mana,0.31887336,Our original rank #278
293,em,0.31883728,Our original rank #279
294,union,0.31881706,Our original rank #280
295,gran,0.31877600,Our original rank #281
296,ama,0.31871759,Our original rank #282
297,everywoman,0.31864834,Our original rank #283
298,senhora,0.31857545,Our original rank #284
299,resident,0.31855548,Our original rank #285
300,heard,0.31851736,Our original rank #286
301,once,0.31837017,Our original rank #287
302,like,0.31835168,Our original rank #288
303,tiaraed,0.31809285,Our original rank #289
304,airy,0.31808433,Our original rank #290
305,queered,0.31797087,Our original rank #291
306,vice,0.31785958,Our original rank #292
307,ingle,0.31779033,Our original rank #293
308,elain,0.31767350,Our original rank #294
309,superwomen,0.31747842,Our original rank #295
310,forewoman,0.31744246,Our original rank #296
311,province,0.31736935,Our original rank #297
312,duke,0.31732414,Our original rank #298
313,khan,0.31716226,Our original rank #299
314,eldress,0.31713658,Our original rank #300
315,burger,0.31706760,Our original rank #301
316,mae,0.31697142,Our original rank #302
317,quizmaster,0.31691351,Our original rank #303
318,bean,0.31682713,Our original rank #304
319,qindar,0.31681187,Our original rank #305
320,soprano,0.31680869,Our original rank #306
321,horsewoman,0.31676395,Our original rank #307
322,querier,0.31674518,Our original rank #308
323,titania,0.31651049,Our original rank #309
324,wailer,0.31647204,Our original rank #310
325,guard,0.31637389,Our original rank #311
326,princelet,0.31635139,Our original rank #312
327,boy,0.31627314,Our original rank #313
328,poser,0.31615210,Our original rank #314
329,rage,0.31614565,Our original rank #315
330,faerie,0.31595178,Our original rank #316
331,silent,0.31592673,Our original rank #317
332,urger,0.31590085,Our original rank #318
333,league,0.31588748,Our original rank #319
334,jewel,0.31582019,Our original rank #320
335,mistress,0.31580264,Our original rank #321
336,quod,0.31564130,Our original rank #322
337,chant,0.31561021,Our original rank #323
338,usherette,0.31560903,Our original rank #324
339,yellow,0.31556038,Our original rank #325
340,party,0.31553555,Our original rank #326
341,enemy,0.31545191,Our original rank #327
342,wolf,0.31533815,Our original rank #328
343,authority,0.31509081,Our original rank #329
344,horsewomen,0.31502210,Our original rank #330
345,beat,0.31483333,Our original rank #331
346,bourne,0.31469878,Our original rank #332
347,gloria,0.31465970,Our original rank #333
348,bate,0.31461655,Our original rank #334
349,someone,0.31459968,Our original rank #335
350,quarte,0.31456868,Our original rank #336
351,grandmother,0.31455041,Our original rank #337
352,apple,0.31447442,Our original rank #338
353,matriarch,0.31445797,Our original rank #339
354,charlady,0.31435721,Our original rank #340
355,kind,0.31435151,Our original rank #341
356,purple,0.31432096,Our original rank #342
357,evil,0.31431571,Our original rank #343
358,ant,0.31418196,Our original rank #344
359,milkmaid,0.31416782,Our original rank #345
360,dream,0.31407731,Our original rank #346
361,ladyship,0.31403241,Our original rank #347
362,chanteuse,0.31393609,Our original rank #348
363,crone,0.31384509,Our original rank #349
364,grand,0.31371537,Our original rank #350
365,universal,0.31368602,Our original rank #351
366,composer,0.31356841,Our original rank #352
367,viva,0.31356237,Our original rank #353
368,ice,0.31347315,Our original rank #354
369,chef,0.31344731,Our original rank #355
370,quinnat,0.31341251,Our original rank #356
371,queerly,0.31327416,Our original rank #357
372,meou,0.31326768,Our original rank #358
373,bride,0.31323452,Our original rank #359
374,supersinger,0.31317795,Our original rank #360
375,riot,0.31298116,Our original rank #361
376,prop,0.31280995,Our original rank #362
377,emperor,0.31277233,Our original rank #363
378,wright,0.31269724,Our original rank #364
379,omen,0.31260808,Our original rank #365
380,iced,0.31251663,Our original rank #366
381,rocker,0.31248130,Our original rank #367
382,victor,0.31247596,Our original rank #368
383,minster,0.31227682,Our original rank #369
384,rank,0.31221477,Our original rank #370
385,kinging,0.31221417,Our original rank #371
386,adored,0.31215788,Our original rank #372
387,lordlike,0.31213875,Our original rank #373
388,celeste,0.31199708,Our original rank #374
389,unthroned,0.31197259,Our original rank #375
390,monkey,0.31178114,Our original rank #376
391,phantom,0.31177714,Our original rank #377
392,mummy,0.31168767,Our original rank #378
393,viscountess,0.31158136,Our original rank #379
394,dowager,0.31156689,Our original rank #380
395,thee,0.31156573,Our original rank #381
396,pure,0.31152917,Our original rank #382
397,villa,0.31144066,Our original rank #383
398,famous,0.31127134,Our original rank #384
399,cow,0.31118843,Our original rank #385
400,vogue,0.31104427,Our original rank #386
401,whore,0.31093905,Our original rank #387
402,banner,0.31092280,Our original rank #388
403,kinged,0.31088263,Our original rank #389
404,member,0.31085204,Our original rank #390
405,fraulein,0.31081592,Our original rank #391
406,bell,0.31081373,Our original rank #392
407,dummy,0.31065830,Our original rank #393
408,revolution,0.31059063,Our original rank #394
409,bohemian,0.31055597,Our original rank #395
410,quilt,0.31042459,Our original rank #396
411,music,0.31038928,Our original rank #397
412,rebel,0.31034151,Our original rank #398
413,slayed,0.31031384,Our original rank #399
414,vixen,0.31021175,Our original rank #400
415,quinte,0.31019547,Our original rank #401
416,reigning,0.30999120,Our original rank #402
417,crew,0.30997820,Our original rank #403
418,electress,0.30997115,Our original rank #404
419,carol,0.30991941,Our original rank #405
420,negus,0.30991715,Our original rank #406
421,sir,0.30990913,Our original rank #407
422,wham,0.30990909,Our original rank #408
423,figurehead,0.30990843,Our original rank #409
424,hellion,0.30987848,Our original rank #410
425,owner,0.30971106,Our original rank #411
426,wing,0.30968341,Our original rank #412
427,bomb,0.30956815,Our original rank #413
428,inthroned,0.30949906,Our original rank #414
429,quinta,0.30931222,Our original rank #415
430,rei,0.30926765,Our original rank #416
431,heart,0.30925630,Our original rank #417
432,magic,0.30923623,Our original rank #418
433,chine,0.30913451,Our original rank #419
434,fairy,0.30893609,Our original rank #420
435,senorita,0.30886400,Our original rank #421
436,chantor,0.30872165,Our original rank #422
437,posing,0.30865675,Our original rank #423
438,quired,0.30860661,Our original rank #424
439,ununited,0.30859728,Our original rank #425
440,night,0.30851258,Our original rank #426
441,quaigh,0.30825503,Our original rank #427
442,vox,0.30820670,Our original rank #428
443,nation,0.30820385,Our original rank #429
444,megastar,0.30818254,Our original rank #430
445,producer,0.30810158,Our original rank #431
446,perfect,0.30807771,Our original rank #432
447,president,0.30797868,Our original rank #433
448,lad,0.30795875,Our original rank #434
449,dance,0.30795151,Our original rank #435
450,face,0.30793922,Our original rank #436
451,acock,0.30793561,Our original rank #437
452,bob,0.30789132,Our original rank #438
453,me,0.30785701,Our original rank #439
454,housemother,0.30772150,Our original rank #440
455,uncrown,0.30772009,Our original rank #441
456,guest,0.30760675,Our original rank #442
457,krone,0.30755083,Our original rank #443
458,being,0.30754205,Our original rank #444
459,grail,0.30748603,Our original rank #445
460,quoth,0.30742766,Our original rank #446
461,anta,0.30742377,Our original rank #447
462,vocalist,0.30741992,Our original rank #448
463,dragon,0.30729926,Our original rank #449
464,sultan,0.30729148,Our original rank #450
465,crow,0.30729025,Our original rank #451
466,man,0.30724291,Our original rank #452
467,discrowned,0.30722979,Our original rank #453
468,mob,0.30714167,Our original rank #454
469,premium,0.30711088,Our original rank #455
470,coronating,0.30707711,Our original rank #456
471,bine,0.30696384,Our original rank #457
472,self,0.30685022,Our original rank #458
473,equality,0.30684551,Our original rank #459
474,ana,0.30679911,Our original rank #460
475,quoined,0.30678901,Our original rank #461
476,canonical,0.30670059,Our original rank #462
477,harry,0.30657112,Our original rank #463
478,guild,0.30654925,Our original rank #464
479,proclaimed,0.30639244,Our original rank #465
480,quixote,0.30638358,Our original rank #466
481,undaunted,0.30635805,Our original rank #467
482,bull,0.30629915,Our original rank #468
483,maharaja,0.30623679,Our original rank #469
484,grandame,0.30623301,Our original rank #470
485,virago,0.30608250,Our original rank #471
486,quai,0.30593936,Our original rank #472
487,hun,0.30592233,Our original rank #473
488,jezebel,0.30590612,Our original rank #474
489,darling,0.30589935,Our original rank #475
490,piece,0.30585030,Our original rank #476
491,wen,0.30582525,Our original rank #477
492,released,0.30573604,Our original rank #478
493,character,0.30558070,Our original rank #479
494,lioness,0.30557692,Our original rank #480
495,uniter,0.30555035,Our original rank #481
496,nova,0.30548322,Our original rank #482
497,entity,0.30542455,Our original rank #483
498,quantum,0.30534690,Our original rank #484
499,vee,0.30530624,Our original rank #485
500,hare,0.30525807,Our original rank #486
501,duenna,0.30520326,Our original rank #487
502,marquise,0.30519701,Our original rank #488
503,captain,0.30516996,Our original rank #489
504,kingly,0.30513564,Our original rank #490
505,grannie,0.30497763,Our original rank #491
506,headliner,0.30488845,Our original rank #492
507,chairwomen,0.30480592,Our original rank #493
508,everywomen,0.30474080,Our original rank #494
509,red,0.30466082,Our original rank #495
510,rightness,0.30463062,Our original rank #496
511,uh,0.30453897,Our original rank #497
512,lily,0.30450985,Our original rank #498
513,bey,0.30450180,Our original rank #499
514,princeliest,0.30443844,Our original rank #500
515,reenthroned,0.30440879,Our original rank #501
516,moonquake,0.30440363,Our original rank #502
517,comedienne,0.30434417,Our original rank #503
518,cede,0.30429737,Our original rank #504
519,harpist,0.30428421,Our original rank #505
520,madre,0.30426947,Our original rank #506
521,uke,0.30420817,Our original rank #507
522,owl,0.30419894,Our original rank #508
523,crowning,0.30418095,Our original rank #509
524,dee,0.30415860,Our original rank #510
525,quartz,0.30413869,Our original rank #511
526,lush,0.30410853,Our original rank #512
527,feist,0.30409895,Our original rank #513
528,battle,0.30409336,Our original rank #514
529,huswife,0.30400061,Our original rank #515
530,kinglike,0.30388319,Our original rank #516
531,rated,0.30387679,Our original rank #517
532,egger,0.30381289,Our original rank #518
533,charlotte,0.30378380,Our original rank #519
534,rain,0.30374910,Our original rank #520
535,harlot,0.30366516,Our original rank #521
536,lilied,0.30360427,Our original rank #522
537,dice,0.30348682,Our original rank #523
538,united,0.30344562,Our original rank #524
539,reed,0.30334276,Our original rank #525
540,lice,0.30330658,Our original rank #526
541,aunty,0.30327179,Our original rank #527
542,thou,0.30324702,Our original rank #528
543,bemadamed,0.30319130,Our original rank #529
544,lama,0.30307977,Our original rank #530
545,royally,0.30307954,Our original rank #531
546,jubilee,0.30306416,Our original rank #532
547,hen,0.30305932,Our original rank #533
548,max,0.30299901,Our original rank #534
549,whit,0.30294699,Our original rank #535
550,official,0.30293464,Our original rank #536
551,pharaoh,0.30287272,Our original rank #537
552,prise,0.30284221,Our original rank #538
553,honeybee,0.30282558,Our original rank #539
554,eking,0.30279174,Our original rank #540
555,express,0.30277752,Our original rank #541
556,poster,0.30274319,Our original rank #542
557,user,0.30260736,Our original rank #543
558,wheen,0.30260099,Our original rank #544
559,charm,0.30259619,Our original rank #545
560,quartet,0.30251040,Our original rank #546
561,idolator,0.30245764,Our original rank #547
562,womaning,0.30245640,Our original rank #548
563,cake,0.30236338,Our original rank #549
564,equal,0.30222649,Our original rank #550
565,quainter,0.30218312,Our original rank #551
566,idolizer,0.30216199,Our original rank #552
567,quass,0.30209961,Our original rank #553
568,ye,0.30203241,Our original rank #554
569,quasher,0.30201772,Our original rank #555
570,exclusive,0.30197350,Our original rank #556
571,girlie,0.30197219,Our original rank #557
572,quasar,0.30188902,Our original rank #558
573,ghost,0.30170496,Our original rank #559
574,claimed,0.30168601,Our original rank #560
575,powered,0.30168454,Our original rank #561
576,traitoress,0.30163120,Our original rank #562
577,want,0.30159291,Our original rank #563
578,god,0.30156074,Our original rank #564
579,coin,0.30155560,Our original rank #565
580,widow,0.30149155,Our original rank #566
581,snow,0.30144902,Our original rank #567
582,infanta,0.30141147,Our original rank #568
583,escort,0.30138758,Our original rank #569
584,composed,0.30137548,Our original rank #570
585,quip,0.30135356,Our original rank #571
586,fem,0.30132365,Our original rank #572
587,goodwife,0.30130058,Our original rank #573
588,suldan,0.30125890,Our original rank #574
589,instance,0.30125431,Our original rank #575
590,creator,0.30123288,Our original rank #576
591,than,0.30114538,Our original rank #577
592,wive,0.30099040,Our original rank #578
593,orca,0.30093761,Our original rank #579
594,pose,0.30091479,Our original rank #580
595,fox,0.30087930,Our original rank #581
596,millionairess,0.30087418,Our original rank #582
597,fighter,0.30083502,Our original rank #583
598,grandma,0.30078408,Our original rank #584
599,uniquest,0.30068732,Our original rank #585
600,wahine,0.30064253,Our original rank #586
601,equerry,0.30060576,Our original rank #587
602,thing,0.30059835,Our original rank #588
603,quoited,0.30053236,Our original rank #589
604,manufacturer,0.30051665,Our original rank #590
605,truth,0.30044915,Our original rank #591
606,fried,0.30040855,Our original rank #592
607,beta,0.30035825,Our original rank #593
608,ideal,0.30035210,Our original rank #594
609,gentlewoman,0.30034278,Our original rank #595
610,kea,0.30031111,Our original rank #596
611,hailed,0.30017603,Our original rank #597
612,pee,0.30004019,Our original rank #598
613,lover,0.29997056,Our original rank #599
614,feme,0.29988028,Our original rank #600
615,quinella,0.29987429,Our original rank #601
616,quotha,0.29983263,Our original rank #602
617,peace,0.29976301,Our original rank #603
618,wich,0.29974818,Our original rank #604
619,them,0.29970420,Our original rank #605
620,authorized,0.29967533,Our original rank #606
621,featured,0.29961748,Our original rank #607
622,pear,0.29955096,Our original rank #608
623,friend,0.29951239,Our original rank #609
624,bubble,0.29940612,Our original rank #610
625,groupie,0.29935868,Our original rank #611
626,sultana,0.29934958,Our original rank #612
627,rocked,0.29930225,Our original rank #613
628,pope,0.29926206,Our original rank #614
629,pop,0.29925995,Our original rank #615
630,father,0.29925838,Our original rank #616
631,blade,0.29924588,Our original rank #617
632,dethroned,0.29920662,Our original rank #619
633,group,0.29917562,Our original rank #620
634,fame,0.29914910,Our original rank #621
635,album,0.29914070,Our original rank #622
636,coprince,0.29912522,Our original rank #623
637,whoever,0.29907557,Our original rank #624
638,tower,0.29904409,Our original rank #625
639,class,0.29903385,Our original rank #626
640,nonroyal,0.29902043,Our original rank #627
641,person,0.29898415,Our original rank #628
642,keeper,0.29891753,Our original rank #629
643,awn,0.29882412,Our original rank #630
644,celeb,0.29881033,Our original rank #631
645,knight,0.29876663,Our original rank #632
646,coon,0.29874332,Our original rank #633
647,vedette,0.29873486,Our original rank #634
648,hammer,0.29871942,Our original rank #635
649,equalizer,0.29869036,Our original rank #636
650,alpha,0.29863886,Our original rank #637
651,omega,0.29862463,Our original rank #638
652,lordlier,0.29862302,Our original rank #639
653,premier,0.29859717,Our original rank #640
654,jacana,0.29847052,Our original rank #641
655,poetess,0.29845959,Our original rank #642
656,quorum,0.29843010,Our original rank #643
657,regally,0.29838862,Our original rank #644
658,forewomen,0.29837684,Our original rank #645
659,wyn,0.29832440,Our original rank #646
660,orange,0.29831323,Our original rank #647
661,buff,0.29831112,Our original rank #648
662,expert,0.29816045,Our original rank #649
663,kill,0.29809855,Our original rank #650
664,boo,0.29806775,Our original rank #651
665,supremer,0.29804308,Our original rank #652
666,worthy,0.29796051,Our original rank #654
667,concert,0.29784926,Our original rank #655
668,black,0.29783088,Our original rank #656
669,licht,0.29778837,Our original rank #657
670,abdicator,0.29772972,Our original rank #658
671,awning,0.29759685,Our original rank #659
672,businesswoman,0.29759381,Our original rank #660
673,zee,0.29758528,Our original rank #661
674,bel,0.29757133,Our original rank #662
675,countrywomen,0.29755804,Our original rank #663
676,fantom,0.29752243,Our original rank #664
677,eggy,0.29741456,Our original rank #665
678,outed,0.29735539,Our original rank #666
679,nine,0.29732185,Our original rank #667
680,superquality,0.29729622,Our original rank #668
681,been,0.29728164,Our original rank #669
682,dean,0.29723028,Our original rank #670
683,merchant,0.29716427,Our original rank #671
684,headed,0.29712005,Our original rank #672
685,wynn,0.29711590,Our original rank #673
686,rich,0.29699847,Our original rank #674
687,haar,0.29697101,Our original rank #675
688,hat,0.29694432,Our original rank #676
689,rice,0.29693098,Our original rank #677
690,wed,0.29692812,Our original rank #678
691,castle,0.29690971,Our original rank #679
692,belie,0.29687611,Our original rank #680
693,peon,0.29676752,Our original rank #681
694,loved,0.29672197,Our original rank #682
695,leadier,0.29668151,Our original rank #683
696,dead,0.29663311,Our original rank #684
697,jenny,0.29662499,Our original rank #685
698,cheerleader,0.29661375,Our original rank #686
699,tea,0.29647150,Our original rank #687
700,swagger,0.29639421,Our original rank #688
701,mayoress,0.29637327,Our original rank #689
702,damozel,0.29636039,Our original rank #690
703,head,0.29635627,Our original rank #691
