rank,word,similarity
156,quey,0.33488554
157,chairwoman,0.33464258
158,baby,0.33460858
159,waitress,0.33447263
160,quintet,0.33429106
161,rush,0.33353264
162,elf,0.33351925
163,victoria,0.33325227
164,prim,0.33317942
165,chair,0.33300629
166,maharanee,0.33271057
167,choice,0.33254530
168,quiff,0.33212210
169,vicereine,0.33208060
170,princesse,0.33201235
171,regius,0.33199215
172,liked,0.33188271
173,vogued,0.33179319
174,tzaritza,0.33159480
175,loud,0.33131008
176,hunter,0.33128443
177,feater,0.33063284
178,artist,0.33039464
179,decrowned,0.33039161
180,champion,0.33022290
181,quaker,0.33010801
182,actress,0.33007579
183,nun,0.33006692
184,ladyish,0.32990171
185,quanting,0.32948549
186,player,0.32930928
187,hone,0.32924759
188,swan,0.32924682
189,unicorn,0.32920847
190,lion,0.32919258
191,quartette,0.32888174
192,query,0.32853244
193,elder,0.32851775
194,you,0.32800363
195,highness,0.32787875
196,mina,0.32785518
197,diadem,0.32759792
198,dairymaid,0.32740739
199,speaker,0.32724709
200,quid,0.32724187
201,qualification,0.32698481
202,doll,0.32694987
203,silver,0.32677505
204,shah,0.32675061
205,band,0.32653682
206,former,0.32648185
207,queued,0.32605639
208,prod,0.32599445
209,popular,0.32598057
210,quince,0.32571634
211,redd,0.32565950
212,devil,0.32529264
213,maharanis,0.32522214
214,bigwig,0.32514038
215,momma,0.32504822
216,sultaness,0.32500116
217,quadrille,0.32495048
218,aunt,0.32490312
219,ladylove,0.32474383
220,duck,0.32470257
221,quantity,0.32461188
222,may,0.32454757
223,quart,0.32449594
224,quintan,0.32401589
225,supreme,0.32388755
226,quarrier,0.32377199
227,woke,0.32377010
228,power,0.32374289
229,quoter,0.32360378
230,punk,0.32320525
231,female,0.32314146
232,john,0.32311763
233,quinin,0.32285736
234,ruler,0.32283619
235,gaga,0.32275842
236,buzz,0.32270764
237,throned,0.32264173
238,dido,0.32261740
239,queuer,0.32247757
240,classed,0.32245241
241,showgirl,0.32244441
242,quintin,0.32225742
243,milady,0.32203005
244,quire,0.32192474
245,actor,0.32184419
246,loser,0.32168349
247,virgin,0.32165301
248,egg,0.32150633
249,raid,0.32124689
250,czaritza,0.32120208
251,womaned,0.32107351
252,ranee,0.32106107
253,rock,0.32103314
254,maker,0.32102565
255,signora,0.32094209
256,shine,0.32084670
257,maria,0.32080845
258,sheila,0.32070471
259,bishop,0.32068859
260,love,0.32063659
261,victim,0.32054184
262,enthroned,0.32051811
263,win,0.32017976
264,live,0.32002403
265,be,0.31998569
266,quested,0.31995341
267,best,0.31960609
268,seat,0.31949906
269,herself,0.31937230
270,favorite,0.31932664
271,un,0.31915484
272,cup,0.31913609
273,font,0.31902382
274,banana,0.31902273
275,phony,0.31899272
276,ace,0.31896861
277,quester,0.31892003
278,mana,0.31887336
279,em,0.31883728
280,union,0.31881706
281,gran,0.31877600
282,ama,0.31871759
283,everywoman,0.31864834
284,senhora,0.31857545
285,resident,0.31855548
286,heard,0.31851736
287,once,0.31837017
288,like,0.31835168
289,tiaraed,0.31809285
290,airy,0.31808433
291,queered,0.31797087
292,vice,0.31785958
293,ingle,0.31779033
294,elain,0.31767350
295,superwomen,0.31747842
296,forewoman,0.31744246
297,province,0.31736935
298,duke,0.31732414
299,khan,0.31716226
300,eldress,0.31713658
301,burger,0.31706760
302,mae,0.31697142
303,quizmaster,0.31691351
304,bean,0.31682713
305,qindar,0.31681187
306,soprano,0.31680869
307,horsewoman,0.31676395
308,querier,0.31674518
309,titania,0.31651049
310,wailer,0.31647204
311,guard,0.31637389
312,princelet,0.31635139
313,boy,0.31627314
314,poser,0.31615210
315,rage,0.31614565
316,faerie,0.31595178
317,silent,0.31592673
318,urger,0.31590085
319,league,0.31588748
320,jewel,0.31582019
321,mistress,0.31580264
322,quod,0.31564130
323,chant,0.31561021
324,usherette,0.31560903
325,yellow,0.31556038
326,party,0.31553555
327,enemy,0.31545191
328,wolf,0.31533815
329,authority,0.31509081
330,horsewomen,0.31502210
331,beat,0.31483333
332,bourne,0.31469878
333,gloria,0.31465970
334,bate,0.31461655
335,someone,0.31459968
336,quarte,0.31456868
337,grandmother,0.31455041
338,apple,0.31447442
339,matriarch,0.31445797
340,charlady,0.31435721
341,kind,0.31435151
342,purple,0.31432096
343,evil,0.31431571
344,ant,0.31418196
345,milkmaid,0.31416782
346,dream,0.31407731
347,ladyship,0.31403241
348,chanteuse,0.31393609
349,crone,0.31384509
350,grand,0.31371537
351,universal,0.31368602
352,composer,0.31356841
353,viva,0.31356237
354,ice,0.31347315
355,chef,0.31344731
356,quinnat,0.31341251
357,queerly,0.31327416
358,meou,0.31326768
359,bride,0.31323452
360,supersinger,0.31317795
361,riot,0.31298116
362,prop,0.31280995
363,emperor,0.31277233
364,wright,0.31269724
365,omen,0.31260808
366,iced,0.31251663
367,rocker,0.31248130
368,victor,0.31247596
369,minster,0.31227682
370,rank,0.31221477
371,kinging,0.31221417
372,adored,0.31215788
373,lordlike,0.31213875
374,celeste,0.31199708
375,unthroned,0.31197259
376,monkey,0.31178114
377,phantom,0.31177714
378,mummy,0.31168767
379,viscountess,0.31158136
380,dowager,0.31156689
381,thee,0.31156573
382,pure,0.31152917
383,villa,0.31144066
384,famous,0.31127134
385,cow,0.31118843
386,vogue,0.31104427
387,whore,0.31093905
388,banner,0.31092280
389,kinged,0.31088263
390,member,0.31085204
391,fraulein,0.31081592
392,bell,0.31081373
393,dummy,0.31065830
394,revolution,0.31059063
395,bohemian,0.31055597
396,quilt,0.31042459
397,music,0.31038928
398,rebel,0.31034151
399,slayed,0.31031384
400,vixen,0.31021175
401,quinte,0.31019547
402,reigning,0.30999120
403,crew,0.30997820
404,electress,0.30997115
405,carol,0.30991941
406,negus,0.30991715
407,sir,0.30990913
408,wham,0.30990909
409,figurehead,0.30990843
410,hellion,0.30987848
411,owner,0.30971106
412,wing,0.30968341
413,bomb,0.30956815
414,inthroned,0.30949906
415,quinta,0.30931222
416,rei,0.30926765
417,heart,0.30925630
418,magic,0.30923623
419,chine,0.30913451
420,fairy,0.30893609
421,senorita,0.30886400
422,chantor,0.30872165
423,posing,0.30865675
424,quired,0.30860661
425,ununited,0.30859728
426,night,0.30851258
427,quaigh,0.30825503
428,vox,0.30820670
429,nation,0.30820385
430,megastar,0.30818254
431,producer,0.30810158
432,perfect,0.30807771
433,president,0.30797868
434,lad,0.30795875
435,dance,0.30795151
436,face,0.30793922
437,acock,0.30793561
438,bob,0.30789132
439,me,0.30785701
440,housemother,0.30772150
441,uncrown,0.30772009
442,guest,0.30760675
443,krone,0.30755083
444,being,0.30754205
445,grail,0.30748603
446,quoth,0.30742766
447,anta,0.30742377
448,vocalist,0.30741992
449,dragon,0.30729926
450,sultan,0.30729148
451,crow,0.30729025
452,man,0.30724291
453,discrowned,0.30722979
454,mob,0.30714167
455,premium,0.30711088
456,coronating,0.30707711
457,bine,0.30696384
458,self,0.30685022
459,equality,0.30684551
460,ana,0.30679911
461,quoined,0.30678901
462,canonical,0.30670059
463,harry,0.30657112
464,guild,0.30654925
465,proclaimed,0.30639244
466,quixote,0.30638358
467,undaunted,0.30635805
468,bull,0.30629915
469,maharaja,0.30623679
470,grandame,0.30623301
471,virago,0.30608250
472,quai,0.30593936
473,hun,0.30592233
474,jezebel,0.30590612
475,darling,0.30589935
476,piece,0.30585030
477,wen,0.30582525
478,released,0.30573604
479,character,0.30558070
480,lioness,0.30557692
481,uniter,0.30555035
482,nova,0.30548322
483,entity,0.30542455
484,quantum,0.30534690
485,vee,0.30530624
486,hare,0.30525807
487,duenna,0.30520326
488,marquise,0.30519701
489,captain,0.30516996
490,kingly,0.30513564
491,grannie,0.30497763
492,headliner,0.30488845
493,chairwomen,0.30480592
494,everywomen,0.30474080
495,red,0.30466082
496,rightness,0.30463062
497,uh,0.30453897
498,lily,0.30450985
499,bey,0.30450180
500,princeliest,0.30443844
501,reenthroned,0.30440879
502,moonquake,0.30440363
503,comedienne,0.30434417
504,cede,0.30429737
505,harpist,0.30428421
506,madre,0.30426947
507,uke,0.30420817
508,owl,0.30419894
509,crowning,0.30418095
510,dee,0.30415860
511,quartz,0.30413869
512,lush,0.30410853
513,feist,0.30409895
514,battle,0.30409336
515,huswife,0.30400061
516,kinglike,0.30388319
517,rated,0.30387679
518,egger,0.30381289
519,charlotte,0.30378380
520,rain,0.30374910
521,harlot,0.30366516
522,lilied,0.30360427
523,dice,0.30348682
524,united,0.30344562
525,reed,0.30334276
526,lice,0.30330658
527,aunty,0.30327179
528,thou,0.30324702
529,bemadamed,0.30319130
530,lama,0.30307977
531,royally,0.30307954
532,jubilee,0.30306416
533,hen,0.30305932
534,max,0.30299901
535,whit,0.30294699
536,official,0.30293464
537,pharaoh,0.30287272
538,prise,0.30284221
539,honeybee,0.30282558
540,eking,0.30279174
541,express,0.30277752
542,poster,0.30274319
543,user,0.30260736
544,wheen,0.30260099
545,charm,0.30259619
546,quartet,0.30251040
547,idolator,0.30245764
548,womaning,0.30245640
549,cake,0.30236338
550,equal,0.30222649
551,quainter,0.30218312
552,idolizer,0.30216199
553,quass,0.30209961
554,ye,0.30203241
555,quasher,0.30201772
556,exclusive,0.30197350
557,girlie,0.30197219
558,quasar,0.30188902
559,ghost,0.30170496
560,claimed,0.30168601
561,powered,0.30168454
562,traitoress,0.30163120
563,want,0.30159291
564,god,0.30156074
565,coin,0.30155560
566,widow,0.30149155
567,snow,0.30144902
568,infanta,0.30141147
569,escort,0.30138758
570,composed,0.30137548
571,quip,0.30135356
572,fem,0.30132365
573,goodwife,0.30130058
574,suldan,0.30125890
575,instance,0.30125431
576,creator,0.30123288
577,than,0.30114538
578,wive,0.30099040
579,orca,0.30093761
580,pose,0.30091479
581,fox,0.30087930
582,millionairess,0.30087418
583,fighter,0.30083502
584,grandma,0.30078408
585,uniquest,0.30068732
586,wahine,0.30064253
587,equerry,0.30060576
588,thing,0.30059835
589,quoited,0.30053236
590,manufacturer,0.30051665
591,truth,0.30044915
592,fried,0.30040855
593,beta,0.30035825
594,ideal,0.30035210
595,gentlewoman,0.30034278
596,kea,0.30031111
597,hailed,0.30017603
598,pee,0.30004019
599,lover,0.29997056
600,feme,0.29988028
601,quinella,0.29987429
602,quotha,0.29983263
603,peace,0.29976301
604,wich,0.29974818
605,them,0.29970420
606,authorized,0.29967533
607,featured,0.29961748
608,pear,0.29955096
609,friend,0.29951239
610,bubble,0.29940612
611,groupie,0.29935868
612,sultana,0.29934958
613,rocked,0.29930225
614,pope,0.29926206
615,pop,0.29925995
616,father,0.29925838
617,blade,0.29924588
618,reign,0.29923089
619,dethroned,0.29920662
620,group,0.29917562
621,fame,0.29914910
622,album,0.29914070
623,coprince,0.29912522
624,whoever,0.29907557
625,tower,0.29904409
626,class,0.29903385
627,nonroyal,0.29902043
628,person,0.29898415
629,keeper,0.29891753
630,awn,0.29882412
631,celeb,0.29881033
632,knight,0.29876663
633,coon,0.29874332
634,vedette,0.29873486
635,hammer,0.29871942
636,equalizer,0.29869036
637,alpha,0.29863886
638,omega,0.29862463
639,lordlier,0.29862302
640,premier,0.29859717
641,jacana,0.29847052
642,poetess,0.29845959
643,quorum,0.29843010
644,regally,0.29838862
645,forewomen,0.29837684
646,wyn,0.29832440
647,orange,0.29831323
648,buff,0.29831112
649,expert,0.29816045
650,kill,0.29809855
651,boo,0.29806775
652,supremer,0.29804308
653,sovereign,0.29799935
654,worthy,0.29796051
655,concert,0.29784926
656,black,0.29783088
657,licht,0.29778837
658,abdicator,0.29772972
659,awning,0.29759685
660,businesswoman,0.29759381
661,zee,0.29758528
662,bel,0.29757133
663,countrywomen,0.29755804
664,fantom,0.29752243
665,eggy,0.29741456
666,outed,0.29735539
667,nine,0.29732185
668,superquality,0.29729622
669,been,0.29728164
670,dean,0.29723028
671,merchant,0.29716427
672,headed,0.29712005
673,wynn,0.29711590
674,rich,0.29699847
675,haar,0.29697101
676,hat,0.29694432
677,rice,0.29693098
678,wed,0.29692812
679,castle,0.29690971
680,belie,0.29687611
681,peon,0.29676752
682,loved,0.29672197
683,leadier,0.29668151
684,dead,0.29663311
685,jenny,0.29662499
686,cheerleader,0.29661375
687,tea,0.29647150
688,swagger,0.29639421
689,mayoress,0.29637327
690,damozel,0.29636039
691,head,0.29635627
692,oarswoman,0.29635507
693,secret,0.29635105
694,crissa,0.29628230
695,amu,0.29628100
696,faery,0.29626845
697,regal,0.29621265
698,protectress,0.29620988
699,original,0.29620146
700,mon,0.29620000
701,tzarina,0.29618427
702,persona,0.29616581
703,wheel,0.29613133
704,womanliest,0.29610040
705,wisewoman,0.29605468
706,hausfraus,0.29601124
707,ripper,0.29600376
708,quintain,0.29598773
709,cone,0.29592324
710,english,0.29591454
711,roup,0.29591402
712,house,0.29586599
713,favor,0.29580435
714,ova,0.29574555
715,drummer,0.29564042
716,van,0.29562326
717,tillerman,0.29559776
718,die,0.29556615
719,belle,0.29554723
720,coronate,0.29554139
721,drake,0.29553024
722,real,0.29549098
723,posed,0.29536951
724,quick,0.29536760
725,priss,0.29526451
726,demigoddess,0.29520979
727,voguing,0.29518019
728,thatcher,0.29517358
729,sister,0.29500314
730,comb,0.29497683
731,dey,0.29494197
732,queerness,0.29488467
733,cue,0.29483022
734,anyone,0.29481793
735,triller,0.29478205
736,brown,0.29474884
737,auntliest,0.29470243
738,sovran,0.29469139
739,identity,0.29465648
740,whiz,0.29464485
741,single,0.29463681
742,horn,0.29461856
743,throning,0.29457776
744,aye,0.29455155
745,bedquilt,0.29454594
746,phenom,0.29454088
747,monarchist,0.29453725
748,rider,0.29451778
749,prof,0.29449309
750,ruled,0.29445903
751,howe,0.29444931
752,jack,0.29437150
753,miner,0.29433816
754,regalia,0.29431112
755,countrywoman,0.29427430
756,henequin,0.29423945
757,rede,0.29409796
758,author,0.29407870
759,promo,0.29404047
760,irate,0.29400165
761,joker,0.29399038
762,rayah,0.29396143
763,bitch,0.29394531
764,senhorita,0.29388175
765,million,0.29386340
766,requiem,0.29381561
767,alist,0.29379342
768,louis,0.29378271
769,alien,0.29376626
770,citizeness,0.29376446
771,bonnie,0.29372910
772,mum,0.29368192
773,monie,0.29365105
774,raved,0.29364384
775,ribbon,0.29358010
776,weirdie,0.29353113
777,traitress,0.29347588
778,living,0.29337131
779,beaut,0.29336147
780,ramequin,0.29330942
781,sade,0.29330872
782,maharajah,0.29330557
783,auntly,0.29330272
784,mask,0.29330193
785,coronet,0.29328227
786,custom,0.29326973
787,qursh,0.29326244
788,stone,0.29324564
789,pawn,0.29323376
790,mademoiselle,0.29320225
791,headmistress,0.29315732
792,eth,0.29315302
793,duo,0.29314797
794,stood,0.29314462
795,name,0.29312730
796,vogueing,0.29307767
797,fifteen,0.29297474
798,singular,0.29292317
799,waiting,0.29289729
800,legendary,0.29289403
801,anon,0.29287840
802,elope,0.29282562
803,everyone,0.29277750
804,customer,0.29277402
805,mayest,0.29271339
806,pro,0.29268868
807,abbess,0.29265358
808,trone,0.29263973
809,godmother,0.29263817
810,fabulous,0.29259874
811,ex,0.29259234
812,bright,0.29253477
813,maxi,0.29250357
814,team,0.29248199
815,boa,0.29246259
816,blondest,0.29244475
817,ladyhood,0.29241720
818,performer,0.29239432
819,hostess,0.29228733
820,suq,0.29220359
821,old,0.29219733
822,whang,0.29218759
823,supremest,0.29210446
824,icing,0.29209288
825,host,0.29209107
826,seen,0.29202585
827,bread,0.29199932
828,amah,0.29190749
829,heiress,0.29185267
830,regality,0.29183042
831,maximum,0.29180584
832,voguer,0.29177599
833,beloved,0.29173743
834,chin,0.29171563
835,quoiting,0.29170797
836,hive,0.29169770
837,month,0.29166623
838,buttercup,0.29162368
839,airwoman,0.29161890
840,eggar,0.29153269
841,contest,0.29150193
842,played,0.29148241
843,great,0.29146140
844,femme,0.29141854
845,churchwoman,0.29139614
846,jay,0.29127038
847,proclaimer,0.29124929
848,won,0.29123858
849,company,0.29120859
850,deva,0.29113461
851,portrait,0.29109078
852,represented,0.29106317
853,diamonded,0.29104594
854,kabaka,0.29102507
855,screamer,0.29102428
856,medusa,0.29101879
857,princelier,0.29101563
858,landlady,0.29100140
859,graced,0.29094617
860,cee,0.29094330
861,rap,0.29091170
862,majestic,0.29091101
863,bird,0.29087488
864,whosever,0.29082939
865,gee,0.29069204
866,superbitch,0.29066172
867,enshrinee,0.29062472
868,last,0.29059039
869,bearer,0.29057633
870,weet,0.29055192
871,almah,0.29053455
872,justice,0.29050076
873,word,0.29049374
874,elect,0.29046073
875,coronation,0.29044854
876,out,0.29044673
877,villainess,0.29037311
878,whored,0.29037068
879,korun,0.29035828
880,badge,0.29032160
881,harmonizer,0.29031787
882,fiend,0.29027326
883,mouther,0.29024684
884,quarterback,0.29019545
885,czarina,0.29017819
886,celebrity,0.29013829
887,gammer,0.29010925
888,preferred,0.29005699
889,winger,0.29004612
890,feminie,0.28998707
891,common,0.28997512
892,votaress,0.28989369
893,womanlike,0.28988628
894,eel,0.28987658
895,conqueror,0.28987157
896,demand,0.28985584
897,usher,0.28983066
898,sally,0.28982743
899,whitier,0.28979714
900,ell,0.28979485
901,zinger,0.28979470
902,ring,0.28978236
903,proud,0.28973514
904,ounce,0.28970302
905,breaker,0.28967851
906,opera,0.28964711
907,beam,0.28961711
908,cheerer,0.28959605
909,demo,0.28948593
910,pretty,0.28946364
911,equestrienne,0.28945349
912,mommy,0.28936729
913,rajah,0.28933219
914,eme,0.28930296
915,town,0.28928899
916,querida,0.28922369
917,feat,0.28920900
918,horse,0.28920602
919,parent,0.28919662
920,wiz,0.28915277
921,beast,0.28915125
922,hag,0.28901633
923,dancer,0.28898238
924,declaring,0.28893451
925,club,0.28888146
926,representation,0.28886821
927,listed,0.28885799
928,storm,0.28884953
929,superheroine,0.28879415
930,mermaid,0.28877604
931,consort,0.28877399
932,fey,0.28872536
933,idolised,0.28869621
934,daemon,0.28866694
935,gay,0.28862630
936,pressor,0.28858735
937,tzarevna,0.28858554
938,thew,0.28850718
939,noblewoman,0.28849590
940,whether,0.28848115
941,baddie,0.28847376
942,quark,0.28845934
943,womenfolk,0.28840181
944,jam,0.28839236
945,bed,0.28838753
946,raver,0.28836940
947,yah,0.28827886
948,roger,0.28826756
949,quintessence,0.28825474
950,iron,0.28825052
951,cion,0.28825038
952,presence,0.28822981
953,quantic,0.28822349
954,ladylike,0.28816792
955,hymnist,0.28816239
956,honied,0.28813458
957,phoebe,0.28812671
958,griffin,0.28811119
959,umm,0.28804753
960,fairest,0.28802796
961,ever,0.28801604
962,imam,0.28794612
963,bet,0.28794392
964,anti,0.28794385
965,sire,0.28793568
966,brightness,0.28792758
967,square,0.28792574
968,the,0.28790281
969,whom,0.28786464
970,godlily,0.28785093
971,sportswoman,0.28781143
972,grandee,0.28780877
973,dominatrix,0.28780687
974,saint,0.28778707
975,whiting,0.28778305
976,toastmistress,0.28777344
977,tiffany,0.28774833
978,pageant,0.28772323
979,luna,0.28770799
980,lich,0.28768615
981,temptress,0.28759422
982,listen,0.28758717
983,unde,0.28750613
984,versed,0.28748705
985,dolly,0.28747676
986,donna,0.28746924
987,beer,0.28744345
988,taskmistress,0.28742002
989,tui,0.28737531
990,bi,0.28735546
991,ponent,0.28734206
992,bad,0.28732395
993,seller,0.28728399
994,muse,0.28722434
995,fraena,0.28721245
996,pictured,0.28713301
997,key,0.28711808
998,feaster,0.28711781
999,coni,0.28711566
1000,ladykin,0.28706435
1001,prioress,0.28704362
1002,brand,0.28704073
1003,parity,0.28696216
1004,anted,0.28695072
1005,might,0.28688114
1006,fly,0.28686993
1007,peacher,0.28679397
1008,princeship,0.28678754
1009,river,0.28677159
1010,rulier,0.28677046
1011,dethroner,0.28674504
1012,actressy,0.28672619
1013,uncia,0.28672411
1014,tenant,0.28669129
1015,queerish,0.28668660
1016,caroli,0.28668125
1017,conductress,0.28667203
1018,memsahib,0.28662931
1019,confirmation,0.28659901
1020,smiler,0.28657246
1021,blue,0.28652439
1022,kronen,0.28651930
1023,lea,0.28649557
1024,quipper,0.28649015
1025,matron,0.28646679
1026,game,0.28646637
1027,hell,0.28643346
1028,kroon,0.28638792
1029,right,0.28637126
1030,butterfly,0.28633114
1031,crooned,0.28631727
1032,most,0.28626383
1033,canoness,0.28619275
1034,quaver,0.28617995
1035,press,0.28615797
1036,babe,0.28609298
1037,exist,0.28609098
1038,ane,0.28602309
1039,squireen,0.28598368
1040,cochairwoman,0.28597984
1041,mono,0.28595091
1042,crystal,0.28593194
1043,famously,0.28593090
1044,ayah,0.28592993
1045,mane,0.28590939
1046,qoph,0.28590453
1047,vrow,0.28590358
1048,soloist,0.28589600
1049,letter,0.28586274
1050,nonhero,0.28580568
1051,vie,0.28580545
1052,ego,0.28579439
1053,mamma,0.28578323
1054,hail,0.28576845
1055,emcee,0.28576604
1056,ogress,0.28572662
1057,weak,0.28568111
1058,greegree,0.28567262
1059,harlequin,0.28563317
1060,kingmaker,0.28559721
1061,quell,0.28555591
1062,amen,0.28551775
1063,wonned,0.28550218
1064,anonymous,0.28550179
1065,theme,0.28547394
1066,quizzer,0.28545956
1067,prodigy,0.28545533
1068,wave,0.28544213
1069,phonon,0.28543269
1070,maddest,0.28541864
1071,board,0.28541800
1072,kingliness,0.28538836
1073,wonner,0.28534003
1074,vera,0.28533706
1075,those,0.28531359
1076,edelweiss,0.28527794
1077,idle,0.28517896
1078,twin,0.28512888
1079,flame,0.28512065
1080,sheenie,0.28509988
1081,wit,0.28508812
1082,eleven,0.28507463
1083,banshee,0.28503349
1084,two,0.28503071
1085,duet,0.28497967
1086,these,0.28497892
1087,unit,0.28497223
1088,quaggiest,0.28495586
1089,songwriter,0.28493918
1090,lionlike,0.28492625
1091,pimp,0.28492494
1092,handmaiden,0.28491302
1093,queuing,0.28490193
1094,son,0.28488013
1095,prefer,0.28487987
1096,regnum,0.28486929
1097,variant,0.28484931
1098,directress,0.28484729
1099,henry,0.28483465
1100,ouched,0.28483065
1101,choirmaster,0.28480088
1102,musician,0.28478824
1103,toast,0.28476249
1104,airwomen,0.28470666
1105,emu,0.28469313
1106,statued,0.28465988
1107,yeah,0.28465796
1108,hoer,0.28464563
1109,runner,0.28458645
1110,tenor,0.28457815
1111,rep,0.28454500
1112,kingdom,0.28452262
1113,appointed,0.28449649
1114,pong,0.28443476
1115,harridan,0.28443380
1116,gem,0.28441877
1117,victorious,0.28439954
1118,ginny,0.28437650
1119,roller,0.28437309
1120,qualmy,0.28434551
1121,dazzler,0.28434353
1122,own,0.28433922
1123,thoued,0.28433083
1124,herald,0.28432529
1125,rex,0.28431856
1126,only,0.28429509
1127,danger,0.28429050
1128,leading,0.28428840
1129,enchantress,0.28425771
1130,whizz,0.28425318
1131,radio,0.28424133
1132,element,0.28416213
1133,represent,0.28414702
1134,clarion,0.28409846
1135,tsarina,0.28406455
1136,khalifa,0.28402711
1137,mogul,0.28401454
1138,rhapsody,0.28394008
1139,fresh,0.28391675
1140,famed,0.28388014
1141,unthrone,0.28387476
1142,opal,0.28385191
1143,confirmed,0.28384011
1144,ion,0.28383633
1145,hong,0.28382998
1146,fishwife,0.28381664
1147,commend,0.28380193
1148,bane,0.28378763
1149,alive,0.28377448
1150,shrieker,0.28367027
1151,movie,0.28365322
1152,declaration,0.28364609
1153,cissy,0.28362078
1154,hound,0.28357843
1155,ulu,0.28356887
1156,lace,0.28356530
1157,waif,0.28355142
1158,barb,0.28342369
1159,rowen,0.28342158
1160,greatest,0.28342053
1161,good,0.28337664
1162,beekeeper,0.28334603
1163,outwhirl,0.28333321
1164,whinnier,0.28331681
1165,beehive,0.28329319
1166,bohemia,0.28326145
1167,row,0.28324667
1168,quotation,0.28324176
1169,trusted,0.28323621
1170,otto,0.28316654
1171,stunner,0.28315298
1172,reginae,0.28313300
1173,moony,0.28312334
1174,cat,0.28311311
1175,lead,0.28310615
1176,said,0.28308925
1177,demanded,0.28307590
1178,celesta,0.28305437
1179,admiral,0.28305401
1180,ranking,0.28304369
1181,joined,0.28301154
1182,deal,0.28300507
1183,spirit,0.28298350
1184,light,0.28297892
1185,giant,0.28297716
1186,shea,0.28296641
1187,grandest,0.28295699
1188,deewan,0.28293280
1189,ancestor,0.28290087
1190,hest,0.28288947
1191,rocket,0.28287138
1192,nobody,0.28286300
1193,pray,0.28285823
1194,marquis,0.28278675
