rank,word,similarity
6209,ash,0.27307268
6210,handicapping,0.27306746
6211,fat,0.27306257
6212,overhope,0.27306100
6213,alone,0.27305315
6214,tossup,0.27304300
6215,dumky,0.27303409
6216,greenbrier,0.27301662
6217,jagger,0.27300834
6218,bacchant,0.27300827
6219,surprize,0.27300712
6220,enate,0.27300030
6221,territ,0.27297215
6222,overstrode,0.27296648
6223,kat,0.27296608
6224,wolfishly,0.27296405
6225,coyest,0.27295448
6226,veterinarian,0.27294832
6227,mar,0.27294806
6228,seen,0.27294674
6229,weenie,0.27294532
6230,stoai,0.27294163
6231,hopsack,0.27293002
6232,hesperidia,0.27292366
6233,bulla,0.27291829
6234,colter,0.27291702
6235,scythe,0.27291295
6236,bucktoothed,0.27291109
6237,roper,0.27291056
6238,province,0.27290857
6239,ant,0.27290759
6240,sonsie,0.27289571
6241,dragonet,0.27289314
6242,timepiece,0.27289027
6243,chaussure,0.27288915
6244,copulate,0.27288275
6245,holeless,0.27288205
6246,mahimahi,0.27287848
6247,hardtop,0.27287544
6248,husbanding,0.27286959
6249,flashy,0.27286813
6250,bowwow,0.27286145
6251,koruna,0.27284612
6252,wait,0.27283025
6253,tambur,0.27282271
6254,helistop,0.27282245
6255,linebred,0.27282231
6256,honcho,0.27281701
6257,barbwire,0.27280773
6258,inheritrix,0.27280050
6259,boned,0.27279956
6260,wraith,0.27279850
6261,gashest,0.27278515
6262,lodestar,0.27276276
6263,semaphore,0.27276120
6264,hubris,0.27275460
6265,phantasy,0.27275335
6266,houri,0.27274567
6267,tower,0.27273381
6268,unmacho,0.27273221
6269,spright,0.27272435
6270,hermaphrodite,0.27272336
6271,mortar,0.27271758
6272,joyride,0.27271353
6273,bearhug,0.27269624
6274,coxcombry,0.27269391
6275,soar,0.27269298
6276,yen,0.27268840
6277,averse,0.27268648
6278,behaver,0.27267647
6279,longspur,0.27266482
6280,oarsman,0.27266469
6281,wheezy,0.27265712
6282,foundation,0.27265370
6283,peter,0.27262624
6284,boral,0.27262091
6285,option,0.27261772
6286,collection,0.27261520
6287,viator,0.27261459
6288,harlequinade,0.27261253
6289,bootless,0.27260659
6290,carmen,0.27260498
6291,bucketful,0.27260136
6292,farer,0.27260030
6293,plesiosaur,0.27259937
6294,baccae,0.27258836
6295,vino,0.27256439
6296,coke,0.27255783
6297,yeti,0.27254352
6298,cion,0.27254334
6299,bury,0.27253211
6300,booth,0.27252601
6301,bluehead,0.27252590
6302,yowe,0.27252535
6303,stiver,0.27251421
6304,mulatto,0.27250081
6305,before,0.27248434
6306,jugged,0.27248113
6307,kopeck,0.27246874
6308,elfish,0.27246784
6309,cant,0.27245061
6310,euchre,0.27244838
6311,stooled,0.27243686
6312,rakehell,0.27242321
6313,objet,0.27242026
6314,hilltop,0.27241906
6315,bottom,0.27241106
6316,prick,0.27240627
6317,arquebus,0.27240379
6318,catchpenny,0.27240039
6319,owed,0.27239997
6320,custom,0.27239775
6321,net,0.27239405
6322,charm,0.27238751
6323,trombone,0.27238193
6324,coati,0.27237703
6325,fenceless,0.27237570
6326,jumped,0.27237394
6327,teddy,0.27236536
6328,throw,0.27234752
6329,zoomorph,0.27234329
6330,existent,0.27234012
6331,movement,0.27233249
6332,centum,0.27232728
6333,workboat,0.27229126
6334,martagon,0.27228744
6335,nobly,0.27228382
6336,peewee,0.27228291
6337,arena,0.27227081
6338,organ,0.27226799
6339,noose,0.27226610
6340,ager,0.27226051
6341,keeper,0.27223707
6342,uncurb,0.27223641
6343,fault,0.27222807
6344,equipped,0.27222471
6345,maestoso,0.27222174
6346,striver,0.27221376
6347,jeepney,0.27221249
6348,mora,0.27218484
6349,pothunter,0.27217886
6350,bongo,0.27217726
6351,handsaw,0.27217540
6352,touchwood,0.27217004
6353,ye,0.27216753
6354,shlep,0.27216536
6355,redpoll,0.27216315
6356,spancel,0.27215891
6357,lord,0.27215538
6358,brier,0.27215464
6359,dogwatch,0.27214886
6360,grizzly,0.27213233
6361,supersex,0.27212911
6362,qua,0.27212882
6363,knar,0.27212553
6364,howked,0.27212452
6365,pechan,0.27212232
6366,stadium,0.27212148
6367,ballsy,0.27211327
6368,billie,0.27211324
6369,phut,0.27210447
6370,forgettable,0.27210326
6371,proper,0.27210100
6372,threshed,0.27209907
6373,fiddle,0.27209698
6374,pochard,0.27209621
6375,airhead,0.27208954
6376,anima,0.27208201
6377,hackbut,0.27208108
6378,wheelbarrowing,0.27207477
6379,hoking,0.27207432
6380,untrod,0.27207266
6381,sponsored,0.27206891
6382,grouser,0.27205814
6383,buckwheat,0.27205690
6384,mail,0.27204705
6385,fella,0.27204485
6386,hocused,0.27204086
6387,marshall,0.27203863
6388,eggplant,0.27203588
6389,chesty,0.27203216
6390,needle,0.27201973
6391,lucre,0.27201610
6392,diabolo,0.27201603
6393,ole,0.27201322
6394,powerful,0.27200952
6395,fuss,0.27199083
6396,jacky,0.27198643
6397,jill,0.27198579
6398,platypus,0.27198455
6399,ranking,0.27198391
6400,guild,0.27197706
6401,strain,0.27197465
6402,reed,0.27196269
6403,whizz,0.27196174
6404,traveler,0.27195416
6405,code,0.27194884
6406,mustached,0.27192885
6407,dollishly,0.27192813
6408,morse,0.27191877
6409,constructor,0.27191668
6410,champagne,0.27191387
6411,retriever,0.27190685
6412,orca,0.27189242
6413,hippier,0.27189165
6414,mettle,0.27189092
6415,possibly,0.27188746
6416,serape,0.27188153
6417,badass,0.27186431
6418,splendid,0.27186128
6419,chasseur,0.27185980
6420,placet,0.27185589
6421,boxfish,0.27185346
6422,helmless,0.27184412
6423,turbocar,0.27183956
6424,scudo,0.27183926
6425,hornswoggle,0.27183277
6426,tawie,0.27183068
6427,herpesvirus,0.27182799
6428,shoeshine,0.27182405
6429,angler,0.27181816
6430,hasp,0.27181640
6431,unowned,0.27181630
6432,build,0.27180903
6433,catamount,0.27180338
6434,uncropped,0.27179841
6435,tercel,0.27179425
6436,unknown,0.27179186
6437,hatch,0.27178465
6438,zoomorphic,0.27177683
6439,donut,0.27177585
6440,junky,0.27177185
6441,scot,0.27176998
6442,wiener,0.27175503
6443,hidden,0.27174768
6444,gazehound,0.27174355
6445,cycling,0.27174259
6446,happier,0.27173829
6447,hocking,0.27173332
6448,tractable,0.27173005
6449,musette,0.27172626
6450,bedrid,0.27172395
6451,cattie,0.27172308
6452,cashoo,0.27170701
6453,headless,0.27170390
6454,totalizator,0.27170144
6455,matey,0.27169775
6456,moonfish,0.27169698
6457,wheyface,0.27169677
6458,library,0.27168488
6459,quince,0.27168151
6460,transpose,0.27168151
6461,hexapody,0.27167959
6462,rattletrap,0.27166999
6463,bought,0.27166865
6464,tusser,0.27166521
6465,crocus,0.27166384
6466,bound,0.27166129
6467,hunkiest,0.27165292
6468,sporting,0.27165150
6469,halm,0.27164657
6470,fix,0.27164049
6471,heartbreaker,0.27163298
6472,slaughter,0.27162491
6473,bunk,0.27161417
6474,multitrack,0.27160860
6475,fatso,0.27160510
6476,seashell,0.27160431
6477,snouty,0.27160425
6478,burdie,0.27160416
6479,cornucopia,0.27159146
6480,narc,0.27157843
6481,epee,0.27157064
6482,fireplug,0.27156849
6483,toyo,0.27156689
6484,angaria,0.27154800
6485,vasal,0.27154628
6486,aqua,0.27154481
6487,kestrel,0.27154317
6488,consumer,0.27154213
6489,tick,0.27153819
6490,pussly,0.27153409
6491,heniquen,0.27153115
6492,access,0.27152499
6493,flip,0.27152213
6494,parker,0.27152193
6495,specimen,0.27151540
6496,sparkle,0.27151461
6497,jackpot,0.27150833
6498,hermai,0.27150792
6499,heroize,0.27150435
6500,homograph,0.27150093
6501,hah,0.27150053
6502,pastured,0.27149227
6503,loaned,0.27149201
6504,pickle,0.27148095
6505,grab,0.27148029
6506,snoot,0.27146674
6507,criteria,0.27146396
6508,hobnailing,0.27146272
6509,fortis,0.27146116
6510,turfless,0.27146111
6511,bouncy,0.27145894
6512,strange,0.27145630
6513,downer,0.27144973
6514,sportive,0.27144515
6515,houseclean,0.27144374
6516,brickyard,0.27143892
6517,hickey,0.27143864
6518,agile,0.27143495
6519,campaign,0.27143371
6520,multibarrel,0.27142053
6521,soland,0.27141817
6522,aardvark,0.27141237
6523,boney,0.27139224
6524,testimonial,0.27138672
6525,gyrfalcon,0.27138617
6526,burgh,0.27138323
6527,coral,0.27137541
6528,bodysurfer,0.27136836
6529,cool,0.27136784
6530,loth,0.27136110
6531,yow,0.27136107
6532,diobolon,0.27135409
6533,ignite,0.27133646
6534,rale,0.27133153
6535,lustier,0.27132750
6536,heath,0.27132416
6537,overshoe,0.27131393
6538,speech,0.27131226
6539,haslet,0.27128858
6540,method,0.27128580
6541,paper,0.27128310
6542,overhunt,0.27127574
6543,nonbetting,0.27127483
6544,touse,0.27127321
6545,soccer,0.27127198
6546,komondor,0.27127185
6547,jauk,0.27127041
6548,cornetcy,0.27126972
6549,incubus,0.27126351
6550,part,0.27125665
6551,original,0.27125081
6552,drub,0.27124740
6553,hoising,0.27124226
6554,gorsy,0.27124072
6555,shako,0.27123591
6556,sheepshead,0.27123420
6557,millrace,0.27123137
6558,tical,0.27122933
6559,cropless,0.27122876
6560,buffaloed,0.27122597
6561,supply,0.27122455
6562,possible,0.27121999
6563,burley,0.27121942
6564,few,0.27121682
6565,ruminant,0.27121416
6566,upright,0.27121000
6567,havior,0.27120601
6568,flock,0.27119752
6569,bluey,0.27119507
6570,poet,0.27119485
6571,cover,0.27119383
6572,smoke,0.27119327
6573,heartthrob,0.27118672
6574,wharve,0.27118621
6575,mono,0.27118147
6576,walkyrie,0.27117637
6577,tazza,0.27117586
6578,hibiscus,0.27117154
6579,were,0.27116693
6580,ado,0.27115881
6581,fifth,0.27115545
6582,garget,0.27113987
6583,daric,0.27112339
6584,crossing,0.27112122
6585,mod,0.27112093
6586,visitor,0.27111551
6587,agist,0.27111503
6588,lubber,0.27111048
6589,groschen,0.27110951
6590,chimpanzee,0.27110510
6591,recur,0.27110184
6592,musted,0.27109701
6593,hurrayed,0.27109450
6594,poser,0.27108959
6595,quod,0.27108880
6596,verb,0.27108641
6597,chuff,0.27108629
6598,grapefruit,0.27108534
6599,spoke,0.27108431
6600,motored,0.27108060
6601,subsection,0.27106875
6602,desert,0.27106642
6603,worset,0.27106123
6604,cruelty,0.27105727
6605,ogress,0.27105237
6606,haiku,0.27103945
6607,wed,0.27103244
6608,marquis,0.27101918
6609,zodiac,0.27101905
6610,freight,0.27101812
6611,need,0.27101439
6612,hootenanny,0.27101385
6613,antbear,0.27100062
6614,prompt,0.27099446
6615,beefy,0.27099351
6616,corncrake,0.27098928
6617,muscid,0.27098154
6618,wrong,0.27097890
6619,cinque,0.27096952
6620,agonal,0.27096612
6621,countryseat,0.27096268
6622,ariel,0.27096250
6623,havocking,0.27096240
6624,fabric,0.27095636
6625,stanchion,0.27095165
6626,alive,0.27095125
6627,shoran,0.27094820
6628,timber,0.27094711
6629,hookier,0.27094523
6630,acrobat,0.27093894
6631,wahconda,0.27093215
6632,marmoset,0.27092730
6633,airest,0.27092048
6634,beaten,0.27091990
6635,headsail,0.27091204
6636,excerpt,0.27090960
6637,shoebill,0.27089265
6638,affiliate,0.27086379
6639,firehall,0.27084554
6640,mammalian,0.27084204
6641,picker,0.27083894
6642,pit,0.27083478
6643,coprince,0.27083374
6644,reason,0.27081673
6645,favored,0.27081065
6646,ebony,0.27080735
6647,coigne,0.27080549
6648,redleg,0.27080083
6649,only,0.27079827
6650,palabra,0.27077903
6651,expected,0.27077544
6652,beastliest,0.27077028
6653,pence,0.27076817
6654,list,0.27076415
6655,flying,0.27076338
6656,correct,0.27076019
6657,hoeing,0.27075999
6658,swim,0.27075997
6659,troopship,0.27075626
6660,ermine,0.27075048
6661,segno,0.27075037
6662,mission,0.27072383
6663,pinecone,0.27072089
6664,looking,0.27070468
6665,moray,0.27070012
6666,sac,0.27069401
6667,wheelman,0.27067991
6668,lone,0.27066825
6669,clipboard,0.27066798
6670,raven,0.27066311
6671,exotic,0.27065760
6672,emeus,0.27065735
6673,superhighway,0.27065669
6674,amuck,0.27064982
6675,conductor,0.27064727
6676,prospect,0.27062209
6677,foe,0.27060961
6678,corvina,0.27060714
6679,springeing,0.27060592
6680,fairlead,0.27060351
6681,lawn,0.27058931
6682,lynx,0.27058577
6683,wont,0.27057920
6684,weight,0.27057839
6685,boyfriend,0.27057545
6686,trailerable,0.27057095
6687,hearsed,0.27056449
6688,seven,0.27055622
6689,gallery,0.27055533
6690,inventory,0.27054460
6691,kauri,0.27054145
6692,familiar,0.27052691
6693,length,0.27051707
6694,imp,0.27051509
6695,quarry,0.27050010
6696,carnivore,0.27049701
6697,shorn,0.27049443
6698,hopeless,0.27048672
6699,particle,0.27048073
6700,hoarseness,0.27047683
6701,theory,0.27047513
6702,heinie,0.27045180
6703,whom,0.27043322
6704,melilot,0.27042262
6705,not,0.27041682
6706,beard,0.27040150
6707,toon,0.27039982
6708,countryside,0.27039605
6709,grandstand,0.27039193
6710,goosegrass,0.27039182
6711,hetman,0.27039109
6712,county,0.27038403
6713,nonowner,0.27038101
6714,unbroken,0.27038012
6715,hideless,0.27037120
6716,dutchman,0.27035882
6717,playable,0.27035731
6718,collision,0.27035514
6719,curser,0.27034329
6720,samshu,0.27034109
6721,poechore,0.27033322
6722,marten,0.27031853
6723,zipper,0.27031802
6724,sprite,0.27031723
6725,yokel,0.27031478
6726,rackwork,0.27031370
6727,gateway,0.27030882
6728,loco,0.27029326
6729,honored,0.27028299
6730,sperm,0.27028186
6731,carousing,0.27027413
6732,viper,0.27027330
6733,westerner,0.27025413
6734,cere,0.27024695
6735,habanera,0.27024623
6736,present,0.27024005
6737,plowmen,0.27023242
6738,coss,0.27022629
6739,lash,0.27021753
6740,gatehouse,0.27019884
6741,sorry,0.27019601
6742,cancer,0.27018701
6743,studded,0.27018395
6744,gamboled,0.27018172
6745,error,0.27017543
6746,repro,0.27017180
6747,harpsichord,0.27016911
6748,outracing,0.27016772
6749,resilver,0.27016047
6750,hayward,0.27015980
6751,full,0.27015571
6752,shone,0.27015552
6753,harken,0.27014876
6754,tarsi,0.27014717
6755,hotdogging,0.27014673
6756,apishly,0.27013773
6757,tesla,0.27013762
6758,dogteeth,0.27013614
6759,unhusked,0.27012800
6760,wagger,0.27012512
6761,bullbat,0.27011301
6762,legacy,0.27011250
6763,antlered,0.27010653
6764,brogue,0.27010467
6765,untitled,0.27009082
6766,ghis,0.27008977
6767,acerb,0.27008700
6768,loadstar,0.27008530
6769,husbandly,0.27006439
6770,pawnbroker,0.27006275
6771,biggety,0.27005869
6772,outlaw,0.27005026
6773,bugbear,0.27004858
6774,lionhearted,0.27004198
6775,studdie,0.27003566
6776,modal,0.27003278
6777,stolid,0.27001855
6778,orang,0.27001115
6779,elkhound,0.26998879
6780,than,0.26997927
6781,hitter,0.26997775
6782,lower,0.26997468
6783,ever,0.26997391
6784,translate,0.26996740
6785,boiler,0.26996731
6786,shylock,0.26996626
6787,baulk,0.26995962
6788,eremurus,0.26995900
6789,faunae,0.26995684
6790,inkhorn,0.26994974
6791,exaggerator,0.26994794
6792,mistress,0.26994432
6793,laud,0.26993573
6794,superhit,0.26993356
6795,headstay,0.26992492
6796,eared,0.26992212
6797,railhead,0.26991998
6798,tody,0.26990717
6799,make,0.26990245
6800,fere,0.26989547
6801,charging,0.26989508
6802,barfly,0.26989502
6803,lameness,0.26989462
6804,whosesoever,0.26988870
6805,happenchance,0.26988677
6806,jasper,0.26988156
6807,pour,0.26987614
6808,the,0.26986093
6809,canon,0.26985534
6810,category,0.26984878
6811,mailbox,0.26984277
6812,probe,0.26983785
6813,chaser,0.26983576
6814,whished,0.26982835
6815,jerry,0.26982676
6816,proboscidean,0.26982665
6817,yataghan,0.26982642
6818,seafarer,0.26982451
6819,vicugna,0.26982363
6820,gutsy,0.26980825
6821,cornuted,0.26980278
6822,whosever,0.26979825
6823,dandelion,0.26979266
6824,stob,0.26979204
6825,broomier,0.26978186
6826,strow,0.26976549
6827,danger,0.26975919
6828,billiard,0.26975694
6829,ploughing,0.26975560
6830,hetaira,0.26975019
6831,come,0.26974849
6832,upon,0.26974805
6833,hasty,0.26974384
6834,seisin,0.26974350
6835,charpoy,0.26974324
6836,fucking,0.26974141
6837,musical,0.26973738
6838,offer,0.26973405
6839,beta,0.26972976
6840,motte,0.26972733
6841,wynn,0.26972711
6842,homier,0.26972281
6843,crash,0.26971614
6844,grackle,0.26968744
6845,hypo,0.26968054
6846,sonsy,0.26967403
6847,barber,0.26966717
6848,muling,0.26966536
6849,sequence,0.26966091
6850,hoody,0.26966078
6851,pulled,0.26965843
6852,pe,0.26965495
6853,swang,0.26965094
6854,dak,0.26964927
6855,aggregate,0.26964577
6856,tailboard,0.26963957
6857,squealer,0.26962797
6858,dairy,0.26962618
6859,paisano,0.26962392
6860,wheelwright,0.26961759
6861,abstract,0.26961307
6862,came,0.26959900
6863,deodand,0.26959500
6864,whoopla,0.26959335
6865,krooni,0.26958594
6866,shop,0.26958443
6867,forky,0.26958304
6868,cowmen,0.26957652
6869,ballplayer,0.26957131
6870,singular,0.26956853
6871,noncomputer,0.26956654
6872,aquilegia,0.26956341
6873,privet,0.26956337
6874,research,0.26956128
6875,horologe,0.26956069
6876,sunbow,0.26955964
6877,tony,0.26955876
6878,booking,0.26955349
6879,constant,0.26954642
6880,calculator,0.26954448
6881,walnut,0.26954137
6882,hoplite,0.26953565
6883,using,0.26953438
6884,hotfooting,0.26952838
6885,hermitry,0.26952287
6886,hustling,0.26951287
6887,contract,0.26951113
6888,backhouse,0.26950474
6889,troche,0.26950186
6890,gharry,0.26949941
6891,hyped,0.26949701
6892,psst,0.26949053
6893,metaphor,0.26948643
6894,shamrock,0.26948606
6895,piper,0.26947474
6896,espresso,0.26947384
6897,copulated,0.26945892
6898,booger,0.26945286
6899,bully,0.26944822
6900,quezal,0.26944697
6901,sexpot,0.26944267
6902,eater,0.26944220
6903,unplowed,0.26942769
6904,faithful,0.26941602
6905,testy,0.26941509
6906,froghopper,0.26940556
6907,hoydened,0.26939674
6908,harpooning,0.26939582
6909,rocked,0.26939127
6910,sharing,0.26938892
6911,art,0.26938795
6912,whortleberry,0.26938120
6913,meatman,0.26937397
6914,thumb,0.26936197
6915,hasenpfeffer,0.26935341
6916,torr,0.26935331
6917,crossable,0.26935172
6918,floor,0.26934845
6919,metric,0.26933943
6920,coff,0.26933177
6921,tother,0.26932639
6922,rogue,0.26931298
6923,homesteader,0.26930775
6924,codrove,0.26930645
6925,boxhauled,0.26930321
6926,whinchat,0.26928858
6927,superperson,0.26927912
6928,nobody,0.26927052
6929,bowsing,0.26926120
6930,tallyhoing,0.26925165
6931,storey,0.26925036
6932,all,0.26924706
6933,stropped,0.26924208
6934,hackneyed,0.26924085
6935,fossil,0.26923977
6936,fishbolt,0.26923701
6937,starlet,0.26923360
6938,fro,0.26923085
6939,hairless,0.26922985
6940,hautbois,0.26922808
6941,phrase,0.26922128
6942,spit,0.26921922
6943,mackle,0.26921513
6944,healthy,0.26920806
6945,array,0.26920163
6946,helmeted,0.26919793
6947,qualified,0.26918992
6948,schnoz,0.26917342
6949,chateau,0.26916646
6950,coronach,0.26916636
6951,zek,0.26916407
6952,quark,0.26916179
6953,unhedged,0.26915704
6954,can,0.26915390
6955,whinier,0.26914087
6956,whitewood,0.26913802
6957,author,0.26913428
6958,trave,0.26913242
6959,agrimony,0.26913203
6960,swinishly,0.26913131
6961,vina,0.26912722
6962,baloney,0.26912234
6963,morrow,0.26912164
6964,tyred,0.26911360
6965,talesman,0.26910193
6966,omnibus,0.26909991
6967,scarey,0.26909809
6968,outside,0.26909620
6969,scag,0.26908354
6970,taliped,0.26908188
6971,wonner,0.26907782
6972,haem,0.26907617
6973,warpath,0.26907370
6974,agent,0.26906690
6975,hulled,0.26906687
6976,subscribe,0.26906325
6977,mercurial,0.26905967
6978,cantdog,0.26905423
6979,unyoking,0.26904954
6980,maud,0.26904657
6981,swordplayer,0.26904482
6982,hammerhead,0.26904167
6983,dated,0.26904079
6984,sedan,0.26901847
6985,malamute,0.26901818
6986,nonsubject,0.26900732
6987,woodnote,0.26899334
6988,showstopper,0.26899063
6989,quinte,0.26898701
6990,or,0.26898614
6991,henbane,0.26898485
6992,unique,0.26898006
6993,lagomorph,0.26897818
6994,uncaged,0.26897586
6995,stull,0.26897223
6996,hippy,0.26897213
6997,lavrock,0.26896364
6998,fosse,0.26896323
6999,barbarous,0.26896271
7000,mulishly,0.26895925
7001,ticktock,0.26895632
7002,barrelsful,0.26895258
7003,unblooded,0.26894061
7004,sell,0.26893483
7005,homed,0.26892827
7006,minibike,0.26892697
7007,chowsed,0.26892567
7008,chugged,0.26892315
7009,stellar,0.26892155
7010,motherfucker,0.26891536
7011,put,0.26891421
7012,hoidened,0.26887999
7013,haunter,0.26887791
7014,shadoof,0.26887618
7015,folio,0.26885983
7016,crossbowman,0.26885452
7017,tacking,0.26885431
7018,yarrow,0.26884702
7019,fulmar,0.26883987
7020,sabaton,0.26883007
7021,cooer,0.26882845
7022,mass,0.26882747
7023,rented,0.26882592
7024,steroid,0.26882241
7025,lamedh,0.26881461
7026,broadsword,0.26881363
7027,tochered,0.26880167
7028,shedder,0.26879179
7029,graduate,0.26879086
7030,buckskinned,0.26878647
7031,wiling,0.26877786
7032,die,0.26877403
7033,coltishness,0.26877311
7034,outkicked,0.26876947
7035,lie,0.26876235
7036,pterodactyl,0.26876010
7037,potsie,0.26875565
7038,header,0.26875279
7039,jumpy,0.26874781
7040,donor,0.26874441
7041,outstridden,0.26873372
7042,bobbery,0.26872344
7043,gurry,0.26871889
7044,proved,0.26871532
7045,hey,0.26871352
7046,prisoner,0.26870696
7047,sleigher,0.26870256
7048,elver,0.26869908
7049,lunged,0.26868187
7050,motorized,0.26867967
7051,havened,0.26866162
7052,trawler,0.26866062
7053,doozy,0.26865799
7054,description,0.26865687
7055,via,0.26865592
7056,lude,0.26865159
7057,russety,0.26865049
7058,hopscotching,0.26864351
7059,ropedancer,0.26863558
7060,select,0.26863554
7061,anyone,0.26863448
7062,weewee,0.26862880
7063,primate,0.26862839
7064,squireen,0.26861821
7065,pokey,0.26861802
7066,footless,0.26861081
7067,youse,0.26860569
7068,dynamo,0.26860370
7069,cockroach,0.26860115
7070,hawksbill,0.26859377
7071,holibut,0.26858874
7072,husbandmen,0.26858818
7073,jeton,0.26857227
7074,bazoo,0.26856925
7075,whack,0.26856739
7076,dancer,0.26856565
7077,stifle,0.26856426
7078,briard,0.26856016
7079,peerie,0.26854563
7080,muscly,0.26854478
7081,trouty,0.26854271
7082,prolog,0.26854124
7083,hatchback,0.26854122
7084,cur,0.26853631
7085,awning,0.26853441
7086,backbone,0.26853374
7087,yowed,0.26852999
7088,overhoped,0.26852369
7089,pettled,0.26849683
7090,eth,0.26848956
7091,dragomen,0.26848832
7092,trice,0.26848827
7093,duet,0.26848806
7094,anteed,0.26848407
7095,muddy,0.26847233
7096,furious,0.26846992
7097,harmony,0.26846954
7098,shippen,0.26846560
7099,amtrack,0.26846553
7100,oft,0.26846128
7101,kaury,0.26844908
7102,jato,0.26844746
7103,ochone,0.26844665
7104,trois,0.26844598
7105,cube,0.26844318
7106,homework,0.26844062
7107,write,0.26842704
7108,hazard,0.26840559
7109,kiwi,0.26840182
7110,task,0.26840103
7111,withier,0.26840090
7112,orphan,0.26839513
7113,dipodic,0.26839332
7114,coder,0.26838929
7115,light,0.26838569
7116,publisher,0.26838380
7117,worser,0.26837791
7118,audit,0.26837666
7119,tricorn,0.26837557
7120,bombardon,0.26836690
7121,oldie,0.26836512
7122,gay,0.26835956
7123,wildflower,0.26834862
7124,rugger,0.26834805
7125,el,0.26834387
7126,joyrode,0.26833681
7127,jackhammer,0.26833128
7128,tyre,0.26832475
7129,gut,0.26831560
7130,giga,0.26831556
7131,handy,0.26831225
7132,harmonizer,0.26830369
7133,muni,0.26830281
7134,girthed,0.26830088
7135,bidden,0.26829740
7136,milliare,0.26829236
7137,perch,0.26829094
7138,cheeseburger,0.26828657
7139,foxtail,0.26828193
7140,multiple,0.26827610
7141,save,0.26827556
7142,hydrant,0.26827521
7143,say,0.26827209
7144,unbreech,0.26826514
7145,trow,0.26825018
7146,harvesttime,0.26824873
7147,cunt,0.26824409
7148,unsupported,0.26824218
7149,chief,0.26824037
7150,telephone,0.26823945
7151,pale,0.26823341
7152,hoboed,0.26822230
7153,sauce,0.26821738
7154,clomping,0.26821402
7155,cavorter,0.26820945
7156,whisht,0.26820777
7157,timepleaser,0.26820530
7158,manfully,0.26820465
7159,moron,0.26820452
7160,ramrod,0.26820070
7161,after,0.26820003
7162,whisper,0.26819707
7163,sandalled,0.26819704
7164,chivy,0.26818908
7165,gracioso,0.26817840
7166,strawier,0.26817561
7167,mixed,0.26817482
7168,metazoon,0.26816016
7169,foxfire,0.26815990
7170,shopping,0.26815976
7171,anchor,0.26815674
7172,reaper,0.26815259
7173,cabala,0.26815145
7174,nickle,0.26814672
7175,galliard,0.26814067
7176,higgle,0.26813896
7177,freeloader,0.26813509
7178,bless,0.26813415
7179,rightness,0.26812689
7180,miniature,0.26812004
7181,shibah,0.26811882
7182,husked,0.26811372
7183,lite,0.26811165
7184,gamest,0.26810839
7185,resume,0.26809863
7186,trident,0.26809766
7187,elevator,0.26809638
7188,woofing,0.26808786
7189,martlet,0.26808617
7190,dogsbody,0.26808525
7191,lakh,0.26808076
7192,trackside,0.26807271
7193,mine,0.26806525
7194,buckyball,0.26806497
7195,cry,0.26806384
7196,hexapod,0.26806299
7197,leaping,0.26805377
7198,joked,0.26804949
7199,stocking,0.26804347
7200,many,0.26803886
7201,stroller,0.26803835
7202,newmown,0.26803354
7203,nobleman,0.26803258
7204,hawked,0.26803212
7205,soup,0.26802897
7206,ecu,0.26802253
7207,on,0.26801790
7208,patron,0.26801675
7209,pie,0.26801602
7210,cutie,0.26800601
7211,widget,0.26800186
7212,breech,0.26799927
7213,banty,0.26798974
7214,missus,0.26798946
7215,willer,0.26798711
7216,cougher,0.26798621
7217,triose,0.26798608
7218,forcing,0.26797088
7219,holystone,0.26796997
7220,stoker,0.26794702
7221,hornbook,0.26793750
7222,harder,0.26793657
7223,dry,0.26793079
7224,ajar,0.26791558
7225,superexpress,0.26791342
7226,placer,0.26791179
7227,fesse,0.26790035
7228,bonk,0.26789748
7229,click,0.26789601
7230,sexual,0.26789416
7231,scaled,0.26788982
7232,writer,0.26787892
7233,messenger,0.26787178
7234,motorbus,0.26787141
7235,clever,0.26786972
7236,buckler,0.26786741
7237,crownet,0.26785141
7238,commend,0.26784926
7239,redtail,0.26784412
7240,headboard,0.26783920
7241,sexed,0.26783837
7242,pack,0.26783070
7243,batt,0.26782781
7244,program,0.26778560
7245,buffalofish,0.26778128
7246,tora,0.26777056
7247,cothurn,0.26776508
7248,throne,0.26775344
7249,broad,0.26775311
7250,fagot,0.26775306
7251,sorel,0.26774733
7252,so,0.26773031
7253,solo,0.26772910
7254,signature,0.26771919
7255,bravura,0.26770877
7256,sambhur,0.26769819
7257,tooter,0.26769463
7258,spittoon,0.26768849
7259,shrimp,0.26768092
7260,posset,0.26767218
7261,troking,0.26766996
7262,site,0.26766722
7263,skibob,0.26766130
7264,ascot,0.26765735
7265,haircap,0.26765693
7266,letter,0.26765399
7267,unyoke,0.26765101
7268,crosshair,0.26765096
7269,found,0.26764845
7270,cohead,0.26764643
7271,fifty,0.26764086
7272,toe,0.26763931
7273,manful,0.26763850
7274,throve,0.26763802
7275,wirehair,0.26763232
7276,dom,0.26762487
7277,whimbrel,0.26761326
7278,pachisi,0.26761314
7279,camper,0.26761114
7280,senior,0.26761023
7281,scarer,0.26761009
7282,teazle,0.26760768
7283,tinglier,0.26758617
7284,sheepish,0.26758455
7285,swaybacked,0.26758081
7286,capricci,0.26757614
