rank,word,similarity
315,pompano,0.42767813
316,bate,0.42763447
317,trade,0.42745877
318,fitchee,0.42680440
319,fed,0.42663798
320,caught,0.42645737
321,torsk,0.42642732
322,flagmen,0.42616645
323,opus,0.42579881
324,saithe,0.42571684
325,freshwater,0.42559004
326,plaice,0.42536981
327,sprat,0.42535829
328,jacksmelt,0.42488551
329,fir,0.42486748
330,mojarra,0.42480203
331,fit,0.42470317
332,pirana,0.42454080
333,hagfish,0.42442094
334,dory,0.42423443
335,frosh,0.42418880
336,robalo,0.42402014
337,ate,0.42387459
338,fighter,0.42377980
339,rock,0.42371235
340,eelpout,0.42332155
341,whitebait,0.42308267
342,pis,0.42287716
343,fox,0.42275340
344,fitch,0.42245172
345,fire,0.42243997
346,duck,0.42243242
347,firefly,0.42215013
348,catchfly,0.42206340
349,danio,0.42182429
350,trawler,0.42169782
351,pomfret,0.42165240
352,mouse,0.42160251
353,gourami,0.42157322
354,froggy,0.42157256
355,rat,0.42137373
356,fishnet,0.42067303
357,dog,0.42045688
358,fink,0.42017182
359,siganid,0.42014221
360,dive,0.42007400
361,fie,0.42003077
362,sparid,0.41995087
363,pish,0.41985235
364,discus,0.41970689
365,trawl,0.41899028
366,fil,0.41881784
367,cat,0.41878986
368,rabbit,0.41866074
369,pollock,0.41832375
370,sardine,0.41794941
371,saury,0.41792512
372,sockeye,0.41771120
373,blindfish,0.41767356
374,diver,0.41767130
375,mooneye,0.41754653
376,fiction,0.41736596
377,shad,0.41698615
378,dock,0.41661441
379,fisheye,0.41646289
380,cobia,0.41641303
381,flycatcher,0.41638397
382,water,0.41626299
383,phis,0.41623866
384,lizard,0.41593602
385,coelacanth,0.41545697
386,flesh,0.41537433
387,coho,0.41533964
388,fleet,0.41532503
389,dipnetted,0.41508650
390,fern,0.41489737
391,clam,0.41485026
392,live,0.41447860
393,trash,0.41441818
394,goby,0.41434282
395,fowling,0.41383845
396,platyfish,0.41376940
397,stockish,0.41374913
398,tautog,0.41374612
399,marine,0.41374001
400,adult,0.41369142
401,fuguist,0.41353778
402,carangid,0.41344353
403,chicken,0.41342989
404,predator,0.41341194
405,bat,0.41338422
406,waterdog,0.41333587
407,kingfisher,0.41302644
408,finning,0.41299374
409,cast,0.41286839
410,gillnetted,0.41266411
411,crabber,0.41214802
412,fun,0.41203078
413,conger,0.41189145
414,overfishing,0.41164170
415,pool,0.41163921
416,flight,0.41159982
417,fishway,0.41149070
418,bow,0.41083969
419,surgeonfish,0.41057601
420,capelin,0.41056597
421,fizz,0.41041914
422,mudskipper,0.41035156
423,stick,0.40988678
424,cuish,0.40982597
425,creature,0.40980549
426,prey,0.40980149
427,ichthyological,0.40961892
428,gillnetter,0.40950483
429,fast,0.40933882
430,barramundi,0.40916770
431,halfbeak,0.40891373
432,fang,0.40839436
433,fungus,0.40833554
434,marlin,0.40792726
435,barracouta,0.40784103
436,amphibian,0.40768807
437,tank,0.40751965
438,needlefish,0.40748739
439,itch,0.40748441
440,characin,0.40748200
441,bullfrog,0.40741003
442,fyce,0.40733024
443,stickleback,0.40732160
444,catchpoll,0.40726841
445,krill,0.40720008
446,bullhead,0.40715657
447,wolfish,0.40705454
448,fowled,0.40702336
449,yellowtail,0.40666767
450,life,0.40657884
451,chevied,0.40657317
452,crawdad,0.40633679
453,sport,0.40626067
454,fiddler,0.40599092
455,bigeye,0.40585950
456,merman,0.40584662
457,troutiest,0.40581636
458,gadid,0.40577645
459,ruffe,0.40556161
460,fluid,0.40521259
461,kayak,0.40516227
462,snook,0.40499663
463,porgy,0.40497964
464,liquid,0.40482635
465,fucus,0.40463452
466,paddlefish,0.40461394
467,prawn,0.40453766
468,saltwater,0.40452026
469,trap,0.40450121
470,shrimper,0.40434265
471,bacalao,0.40429425
472,sharklike,0.40414805
473,plankton,0.40408943
474,sparoid,0.40399637
475,ictic,0.40398654
476,codder,0.40396566
477,mudcat,0.40382755
478,filet,0.40369772
479,scombroid,0.40357713
480,gadoid,0.40356013
481,pupfish,0.40353225
482,gambusia,0.40314680
483,ice,0.40313573
484,fingerling,0.40311815
485,lampshell,0.40306732
486,lure,0.40302296
487,chippy,0.40293614
488,aquiculture,0.40292430
489,file,0.40290391
490,fitchet,0.40279054
491,fine,0.40259109
492,loch,0.40233429
493,labroid,0.40229887
494,forest,0.40206960
495,platy,0.40203409
496,aquaculture,0.40174928
497,stonefly,0.40157032
498,restaurant,0.40116384
499,cuttlefish,0.40109623
500,aquarist,0.40108061
501,zee,0.40104245
502,fungi,0.40096606
503,feel,0.40095034
504,finch,0.40092209
505,piscinal,0.40084286
506,flea,0.40080925
507,flipper,0.40068419
508,woodcock,0.40064949
509,barbel,0.40056859
510,female,0.40054233
511,topminnow,0.40028505
512,mix,0.40016486
513,pet,0.40012355
514,peskiest,0.40000016
515,crucian,0.39997928
516,craft,0.39996646
517,game,0.39915447
518,fossil,0.39902875
519,turbot,0.39898625
520,fan,0.39896749
521,dragonfly,0.39877241
522,flash,0.39866213
523,muskellunge,0.39846193
524,trunkfish,0.39846139
525,wich,0.39831317
526,croc,0.39816083
527,music,0.39808546
528,dragonet,0.39806117
529,fulmar,0.39803186
530,flake,0.39802417
531,eating,0.39794510
532,wild,0.39788216
533,filter,0.39764969
534,foul,0.39764399
535,lamb,0.39761590
536,sawfish,0.39734768
537,fishtailed,0.39730521
538,fucoid,0.39714874
539,tadpole,0.39707103
540,bisk,0.39691224
541,salt,0.39690836
542,capelan,0.39690158
543,fabric,0.39670797
544,swimming,0.39667321
545,toad,0.39660600
546,cash,0.39654912
547,seecatch,0.39654850
548,fund,0.39641986
549,threadfin,0.39634481
550,pig,0.39620015
551,flytrap,0.39617900
552,serranid,0.39572938
553,fur,0.39537476
554,drink,0.39511278
555,faith,0.39510915
556,foot,0.39508140
557,flying,0.39504890
558,soup,0.39496097
559,clupeoid,0.39487910
560,ganoid,0.39486453
561,finfoot,0.39485761
562,chick,0.39453971
563,crabbing,0.39450519
564,blackfin,0.39418343
565,sharking,0.39392819
566,ferry,0.39376794
567,cichlidae,0.39373415
568,bite,0.39372847
569,turtle,0.39331968
570,kite,0.39324296
571,kokanee,0.39300953
572,bike,0.39294005
573,scorpaenid,0.39282218
574,finless,0.39279783
575,cope,0.39272157
576,gouramis,0.39264853
577,fugus,0.39263862
578,fley,0.39260097
579,miscook,0.39244847
580,moose,0.39239494
581,fitness,0.39226560
582,flu,0.39226188
583,mermen,0.39222316
584,biology,0.39219555
585,lobsterman,0.39209022
586,splash,0.39205668
587,muskrat,0.39198279
588,seafowl,0.39193368
589,fork,0.39181013
590,greenling,0.39169912
591,basket,0.39146400
592,gurnet,0.39145411
593,aqua,0.39137170
594,veal,0.39134917
595,beer,0.39134823
596,cabrilla,0.39133749
597,gurnard,0.39127669
598,redfin,0.39120396
599,chook,0.39114384
600,chef,0.39091868
601,corbina,0.39086616
602,cate,0.39084607
603,filer,0.39074672
604,oil,0.39059814
605,tullibee,0.39017447
606,ride,0.39011765
607,flopper,0.39008900
608,flymen,0.39008254
609,tain,0.39007469
610,predive,0.39004317
611,wish,0.39003220
612,lamprey,0.39002814
613,dipnetting,0.38985900
614,alive,0.38978202
615,felt,0.38976677
616,tract,0.38975112
617,fossa,0.38974140
618,bowl,0.38972874
619,fay,0.38965201
620,field,0.38949566
621,truck,0.38936578
622,wahoo,0.38929208
623,flier,0.38928702
624,waitress,0.38918331
625,hit,0.38908055
626,rip,0.38902107
627,grunion,0.38885062
628,faker,0.38872355
629,wave,0.38866568
630,shrimping,0.38862059
631,avian,0.38841218
632,surfer,0.38834802
633,garpike,0.38830014
634,mammal,0.38828884
635,fashious,0.38828301
636,mudfish,0.38821816
637,skipjack,0.38811101
638,peon,0.38810098
639,fiber,0.38795131
640,red,0.38792279
641,saltish,0.38768875
642,quip,0.38765615
643,otic,0.38761007
644,mysid,0.38760065
645,hornpout,0.38756827
646,fice,0.38742961
647,alevin,0.38724888
648,foreshank,0.38717586
649,wash,0.38702976
650,fetch,0.38694935
651,gilled,0.38693553
652,polliwog,0.38693289
653,foxlike,0.38689391
654,addle,0.38674662
655,pargo,0.38664242
656,fou,0.38660218
657,watermen,0.38647376
658,swish,0.38644136
659,rice,0.38643907
660,fucous,0.38636533
661,poisha,0.38632389
662,firry,0.38619545
663,muscle,0.38615110
664,octopi,0.38613863
665,wolf,0.38597227
666,rasbora,0.38591735
667,ichthyology,0.38566826
668,aquaculturist,0.38565170
669,tripletail,0.38558627
670,shoal,0.38554473
671,characid,0.38552021
672,frypan,0.38537844
673,nixe,0.38523543
674,spawn,0.38523057
675,fathom,0.38495360
676,hook,0.38489958
677,farmed,0.38480512
678,hop,0.38480332
679,chumming,0.38471277
680,fishbolt,0.38461949
681,demersal,0.38446920
682,selachian,0.38431108
683,comic,0.38421886
684,finny,0.38421587
685,splake,0.38412850
686,goose,0.38412512
687,sinker,0.38412364
688,bassly,0.38395435
689,goldeye,0.38390407
690,flesher,0.38390002
691,stingray,0.38372033
692,coon,0.38363988
693,ferly,0.38345717
694,fon,0.38335646
695,floater,0.38326705
696,kyak,0.38317434
697,marline,0.38314261
698,meat,0.38312079
699,flyman,0.38309777
700,critter,0.38290550
701,stuff,0.38289134
702,shit,0.38289042
703,tiger,0.38286912
704,lice,0.38281890
705,perch,0.38280047
706,fiddlestick,0.38275357
707,sex,0.38269981
708,vehicle,0.38259893
709,snapper,0.38259339
710,flock,0.38258506
711,copepod,0.38246558
712,mush,0.38241278
713,feat,0.38239861
714,gillnetting,0.38230789
715,fess,0.38217331
716,crabby,0.38205634
717,die,0.38173835
718,function,0.38165523
719,kay,0.38158862
720,corvina,0.38140243
721,swishy,0.38131725
722,mushroom,0.38128737
723,liver,0.38126255
724,moss,0.38126196
725,blenny,0.38119508
726,housefly,0.38104169
727,shipping,0.38102382
728,bouillabaisse,0.38101421
729,underwater,0.38087623
730,fidge,0.38083491
731,roach,0.38074931
732,catching,0.38072791
733,coat,0.38068014
734,flic,0.38067481
735,pishing,0.38066539
736,monkey,0.38063114
737,aquacade,0.38060952
738,ferret,0.38058556
739,shopping,0.38046854
740,fliest,0.38039743
741,finding,0.38038753
742,zoo,0.38032923
743,gillie,0.38032605
744,ostracod,0.38027935
745,herb,0.38023904
746,rain,0.38017697
747,fad,0.38006556
748,cockshut,0.38005680
749,crabstick,0.37994317
750,stock,0.37991233
751,funk,0.37982237
752,diving,0.37980806
753,horse,0.37979106
754,flossie,0.37975115
755,kill,0.37964991
756,monger,0.37959131
757,fattish,0.37952949
758,mako,0.37950624
759,ripe,0.37942822
760,sashimis,0.37940383
761,whish,0.37939741
762,fife,0.37930224
763,stime,0.37912961
764,poach,0.37888957
765,flus,0.37885881
766,dip,0.37858070
767,bear,0.37855681
768,froggiest,0.37853638
769,wildlife,0.37844771
770,good,0.37837537
771,pishogue,0.37832476
772,flytier,0.37824336
773,floss,0.37822253
774,money,0.37813750
775,potato,0.37804278
776,diadromous,0.37802820
777,swan,0.37800775
778,porpoise,0.37798671
779,go,0.37797729
780,plash,0.37791056
781,pick,0.37784921
782,flag,0.37783258
783,ticket,0.37778361
784,taco,0.37778002
785,grass,0.37777386
786,finger,0.37772577
787,kipperer,0.37758959
788,toss,0.37758364
789,abyss,0.37749987
790,fichus,0.37743019
791,player,0.37740768
792,science,0.37730975
793,cross,0.37717267
794,fumet,0.37690141
795,bullpout,0.37687667
796,deep,0.37685912
797,smoke,0.37685769
798,fancy,0.37682377
799,chummed,0.37672713
800,gobioid,0.37671470
801,swimmily,0.37668397
802,floatier,0.37663269
803,elver,0.37661791
804,barracuda,0.37658426
805,mash,0.37650521
806,phocine,0.37647168
807,poon,0.37635911
808,reef,0.37635411
809,football,0.37630324
810,fatbird,0.37623790
811,deck,0.37616587
812,sushis,0.37614854
813,gudgeon,0.37607837
814,gold,0.37602601
815,crap,0.37602239
816,fairy,0.37595160
817,mess,0.37581925
818,trip,0.37551252
819,mayfly,0.37547394
820,girl,0.37541886
821,dorado,0.37540224
822,pop,0.37536151
823,tubifex,0.37534222
824,oysterman,0.37527445
825,mousey,0.37518682
826,silverside,0.37512085
827,fjord,0.37506702
828,fusion,0.37489015
829,brookie,0.37482233
830,swith,0.37476334
831,disc,0.37476024
832,floc,0.37472635
833,pod,0.37470298
834,electric,0.37468807
835,coot,0.37468158
836,lobefin,0.37463793
837,fudge,0.37457441
838,haring,0.37457193
839,ball,0.37441417
840,flossy,0.37441280
841,trad,0.37431297
842,freeze,0.37420301
843,pumpkinseed,0.37419225
844,seadog,0.37410802
845,fig,0.37404877
846,chis,0.37404213
847,sharked,0.37398457
848,funky,0.37395755
849,burger,0.37380023
850,hagbut,0.37379652
851,fid,0.37377674
852,beaver,0.37375235
853,swine,0.37374488
854,job,0.37370478
855,fauna,0.37365741
856,rot,0.37365326
857,fee,0.37364443
858,fiver,0.37353995
859,whaleman,0.37351828
860,eellike,0.37349042
861,foxier,0.37348978
862,bine,0.37336950
863,fuse,0.37323419
864,run,0.37314124
865,archer,0.37310248
866,weed,0.37302787
867,face,0.37297741
868,ick,0.37297167
869,floe,0.37288521
870,grilse,0.37286043
871,skate,0.37282152
872,dayfly,0.37271417
873,meal,0.37260746
874,protein,0.37252692
875,jump,0.37237466
876,fall,0.37225769
877,currish,0.37216579
878,monster,0.37216009
879,scungilli,0.37215580
880,bet,0.37213778
881,shrimped,0.37210504
882,finder,0.37204000
883,trawling,0.37202345
884,pishoge,0.37196910
885,cock,0.37193683
886,fiche,0.37192328
887,webfoot,0.37191935
888,mus,0.37185449
889,amia,0.37184901
890,dance,0.37180488
891,moray,0.37180225
892,weapon,0.37174504
893,foodie,0.37165058
894,caviar,0.37162631
895,creek,0.37161644
896,raft,0.37158611
897,flood,0.37157554
898,panga,0.37154702
899,deal,0.37153116
900,shoot,0.37150620
901,sharker,0.37145722
902,sailor,0.37142389
903,flocky,0.37140171
904,pork,0.37129938
905,shadfly,0.37123939
906,bay,0.37120744
907,submarine,0.37117672
908,crocodile,0.37114379
909,aquatically,0.37105266
910,shoaling,0.37103006
911,eulachon,0.37101705
912,searobin,0.37101327
913,alcid,0.37094611
914,match,0.37082037
915,fittest,0.37073136
916,puffer,0.37066279
917,maidish,0.37063786
918,smolt,0.37060617
919,panchax,0.37052191
920,falcon,0.37052162
921,crawfishing,0.37051575
922,finance,0.37050389
923,fiddle,0.37047181
924,albacore,0.37044356
925,father,0.37037977
926,feeding,0.37035066
927,grayling,0.37031681
928,panfried,0.37030880
929,chark,0.37026653
930,frequency,0.37022210
931,cuttle,0.37013088
932,paddle,0.37004277
933,lutefisk,0.37000027
934,mouthbreeder,0.36995802
935,craw,0.36988600
936,figeater,0.36986884
937,movie,0.36979201
938,lobstering,0.36969610
939,musky,0.36964894
940,merchant,0.36956952
941,fido,0.36949959
942,air,0.36948921
943,poll,0.36944390
944,anchoveta,0.36930912
945,mollusk,0.36930654
946,shop,0.36927242
947,pipe,0.36924800
948,sail,0.36918142
949,mink,0.36915989
950,froglike,0.36913910
951,fluke,0.36908157
952,pirate,0.36907579
953,pong,0.36888552
954,monish,0.36884499
955,flop,0.36878247
956,oysterer,0.36875251
957,lick,0.36871052
958,coy,0.36869785
959,toy,0.36862961
960,steak,0.36861780
961,blood,0.36861580
962,cachalot,0.36860980
963,mollusc,0.36856000
964,dragon,0.36848749
965,family,0.36842596
966,aquarial,0.36842437
967,flick,0.36815984
968,wildfowl,0.36808280
969,cop,0.36798201
970,free,0.36796458
971,frying,0.36792891
972,piscine,0.36782821
973,cricket,0.36780886
974,harpoon,0.36778841
975,fouled,0.36778708
976,syce,0.36776511
977,fifer,0.36775067
978,fool,0.36774044
979,fumy,0.36766483
980,baiter,0.36762018
981,flied,0.36755443
982,mosquito,0.36747256
983,blub,0.36746984
984,chippie,0.36746570
985,schnook,0.36744484
986,spider,0.36737139
987,elf,0.36734263
988,fossicker,0.36715788
989,crossopterygian,0.36715105
990,marina,0.36714274
991,each,0.36712275
992,wildfowler,0.36711060
993,coolish,0.36709753
994,miss,0.36705934
995,fix,0.36702359
996,swimmiest,0.36695912
997,scot,0.36687294
998,waterish,0.36682904
999,vessel,0.36679750
1000,chub,0.36660882
1001,baby,0.36660336
1002,cry,0.36656365
1003,spear,0.36652187
1004,swimmier,0.36652186
1005,ketch,0.36634165
1006,kyack,0.36633243
1007,shore,0.36627311
1008,antishark,0.36625663
1009,kook,0.36622040
1010,mixed,0.36621782
1011,fet,0.36619016
1012,killick,0.36617641
1013,albicore,0.36609540
1014,stream,0.36601526
1015,living,0.36599540
1016,puffin,0.36597629
1017,cratch,0.36594582
1018,fixture,0.36592082
1019,jelly,0.36575657
1020,seaweed,0.36574308
1021,alga,0.36573291
1022,travel,0.36567859
1023,foe,0.36563287
1024,butterfly,0.36556648
1025,knife,0.36556593
1026,riffle,0.36544862
1027,bunny,0.36540454
1028,pickerelweed,0.36532880
1029,livest,0.36528923
1030,flyer,0.36521358
1031,crawfished,0.36517508
1032,musquash,0.36516422
1033,amphipod,0.36514438
1034,cormorant,0.36513558
1035,phony,0.36512411
1036,reptile,0.36499221
1037,gar,0.36494626
1038,jetsom,0.36481253
1039,frozen,0.36476726
1040,algal,0.36471549
1041,floating,0.36467053
1042,hog,0.36466429
1043,figure,0.36464196
1044,leech,0.36463054
1045,troutier,0.36462457
1046,stalk,0.36461952
1047,firebird,0.36461581
1048,lob,0.36460234
1049,seabird,0.36443911
1050,scampi,0.36439835
1051,fro,0.36439319
1052,filleting,0.36438561
1053,piddock,0.36437954
1054,lamp,0.36432498
1055,sale,0.36418711
1056,crabmeat,0.36417156
1057,toyish,0.36416616
1058,offishness,0.36410888
1059,hippo,0.36407694
1060,chital,0.36399930
1061,noodle,0.36393387
1062,deafish,0.36391695
1063,faction,0.36389793
1064,dice,0.36384866
1065,freak,0.36380520
1066,lover,0.36379314
1067,trawled,0.36373583
1068,lake,0.36367328
1069,ciguatera,0.36364086
1070,fanglike,0.36362224
1071,phi,0.36356757
1072,radio,0.36350092
1073,beebee,0.36347658
1074,dirty,0.36347603
1075,thing,0.36340673
1076,inshore,0.36332870
1077,toadish,0.36331372
1078,knish,0.36329517
1079,nit,0.36319346
1080,mesh,0.36315821
1081,sashimi,0.36309941
1082,trawlermen,0.36299370
1083,aquacultural,0.36298233
1084,casting,0.36291194
1085,moll,0.36288444
1086,scallop,0.36284927
1087,riding,0.36274663
1088,hotdog,0.36260103
1089,saltie,0.36259049
1090,kelp,0.36248762
1091,tail,0.36245457
1092,scalloper,0.36243877
1093,fell,0.36243382
1094,grow,0.36238607
1095,largemouth,0.36234904
1096,swimmeret,0.36231110
1097,cockle,0.36223145
1098,dipnoan,0.36222988
1099,scat,0.36220416
1100,fag,0.36214874
1101,cioppino,0.36213649
1102,froggier,0.36203491
1103,ducky,0.36202990
1104,finish,0.36202034
1105,fuss,0.36196344
1106,vest,0.36194864
1107,jug,0.36191814
1108,rockweed,0.36189267
1109,hockey,0.36186934
1110,spiering,0.36186704
1111,squirrel,0.36185244
1112,dishy,0.36183978
1113,lac,0.36183340
1114,ichthyosaurian,0.36173476
1115,catfall,0.36170740
1116,fizzer,0.36170375
1117,seacraft,0.36163978
1118,chemical,0.36163036
1119,foxily,0.36161433
1120,ail,0.36161160
1121,fud,0.36158943
1122,saltshaker,0.36154656
1123,fleech,0.36154356
1124,musca,0.36148429
1125,fuzz,0.36146169
1126,finespun,0.36146169
1127,beast,0.36143603
1128,gannet,0.36140664
1129,kippered,0.36140341
1130,buoy,0.36138669
1131,holiday,0.36133651
1132,pot,0.36133501
1133,kid,0.36132645
1134,wood,0.36129080
1135,ich,0.36122420
1136,tun,0.36115773
1137,matelote,0.36111735
1138,veg,0.36107820
1139,catchpole,0.36099757
1140,watch,0.36098084
1141,skill,0.36096258
1142,manatee,0.36094739
1143,poker,0.36091371
1144,crustacean,0.36090807
1145,pass,0.36085661
1146,oddish,0.36081644
1147,noodling,0.36079505
1148,firm,0.36073506
1149,dine,0.36071860
1150,song,0.36069888
