rank,word,similarity
255,leopard,0.40607207
256,tiger,0.40581015
257,cake,0.40562487
258,doing,0.40546909
259,chilidog,0.40544148
260,dogfish,0.40543221
261,horsey,0.40537456
262,komondor,0.40531434
263,sit,0.40473285
264,kitty,0.40465045
265,cocker,0.40459525
266,briard,0.40446540
267,box,0.40433652
268,bug,0.40427129
269,shit,0.40424796
270,homo,0.40395804
271,otter,0.40384620
272,ponce,0.40364882
273,rooster,0.40352871
274,yapping,0.40348818
275,donjon,0.40328238
276,fur,0.40324639
277,werewolf,0.40324492
278,buck,0.40321622
279,kid,0.40320300
280,dato,0.40306588
281,rock,0.40269880
282,pat,0.40263630
283,mate,0.40263152
284,dawk,0.40254660
285,animalic,0.40232220
286,keeshond,0.40217671
287,crap,0.40188389
288,door,0.40171812
289,toad,0.40155983
290,duct,0.40118943
291,game,0.40110367
292,cock,0.40086510
293,logo,0.40083263
294,fox,0.40059993
295,football,0.40058338
296,tog,0.40055211
297,food,0.40052151
298,kitten,0.40042478
299,cart,0.40033784
300,human,0.40022399
301,panda,0.40020751
302,catcalled,0.40019962
303,racoon,0.40015676
304,movie,0.39977978
305,whelp,0.39976978
306,coder,0.39950576
307,bowsed,0.39933674
308,own,0.39903790
309,can,0.39886751
310,stag,0.39862926
311,dictionary,0.39853918
312,bear,0.39846230
313,bob,0.39841217
314,duck,0.39838381
315,underdog,0.39789002
316,kind,0.39784556
317,dooly,0.39760706
318,ruff,0.39745227
319,hounder,0.39721517
320,post,0.39717338
321,wagsome,0.39717157
322,elkhound,0.39691858
323,pigeon,0.39684057
324,petto,0.39677589
325,raccoon,0.39666505
326,rag,0.39660774
327,ate,0.39656108
328,walk,0.39649227
329,pony,0.39590548
330,chicken,0.39550546
331,bitch,0.39526018
332,father,0.39506199
333,it,0.39496951
334,bulbul,0.39481952
335,dogberry,0.39479287
336,animalier,0.39438223
337,owner,0.39435370
338,shaggy,0.39423577
339,kennelled,0.39394486
340,coop,0.39393356
341,moose,0.39379714
342,due,0.39361938
343,quadruped,0.39356616
344,bole,0.39347412
345,eat,0.39342030
346,woman,0.39324321
347,drink,0.39321641
348,dost,0.39316725
349,neighbor,0.39300213
350,dodger,0.39291598
351,doxy,0.39287645
352,basenji,0.39283588
353,wolfed,0.39282701
354,hondle,0.39281227
355,monster,0.39267107
356,retriever,0.39257636
357,bullmastiff,0.39243975
358,fight,0.39236026
359,behavior,0.39201562
360,log,0.39175392
361,mob,0.39165374
362,wagtail,0.39160109
363,jog,0.39146901
364,slug,0.39141425
365,ferret,0.39138813
366,puggy,0.39136228
367,critter,0.39130710
368,parrot,0.39120116
369,whoof,0.39111860
370,hero,0.39072896
371,snoop,0.39072333
372,client,0.39045992
373,jug,0.39037017
374,burro,0.39034347
375,bluey,0.39025333
376,done,0.39011582
377,zig,0.38998282
378,bulldogged,0.38988741
379,yowler,0.38983119
380,elephant,0.38935405
381,bouvier,0.38921422
382,bud,0.38918246
383,computer,0.38916316
384,possum,0.38872914
385,wolflike,0.38868228
386,joe,0.38866509
387,doggonest,0.38864421
388,egg,0.38848664
389,die,0.38847450
390,jackal,0.38835521
391,code,0.38828232
392,loup,0.38827626
393,driver,0.38824939
394,pol,0.38814632
395,he,0.38794959
396,runner,0.38793930
397,pussy,0.38766005
398,wagon,0.38754848
399,staghound,0.38744096
400,jag,0.38741166
401,lizard,0.38737057
402,worm,0.38729099
403,goose,0.38727141
404,crab,0.38717901
405,guy,0.38705508
406,job,0.38693113
407,daw,0.38678174
408,squirrel,0.38675815
409,gang,0.38662153
410,leash,0.38623552
411,din,0.38616673
412,ahorse,0.38615595
413,go,0.38614409
414,down,0.38611365
415,cog,0.38578524
416,ago,0.38573366
417,run,0.38568502
418,self,0.38562780
419,any,0.38551987
420,sausage,0.38528460
421,doggoning,0.38522063
422,roup,0.38514762
423,rotch,0.38493286
424,piglet,0.38493273
425,animally,0.38484646
426,camel,0.38472405
427,agger,0.38448247
428,quokka,0.38441361
429,something,0.38432117
430,dory,0.38421600
431,dobby,0.38418563
432,weenie,0.38415732
433,feline,0.38409368
434,device,0.38396354
435,teddy,0.38391933
436,wiener,0.38386952
437,bet,0.38383986
438,beer,0.38380875
439,peter,0.38367598
440,someone,0.38367348
441,nob,0.38366165
442,love,0.38365994
443,daughter,0.38355636
444,sheltie,0.38336933
445,ped,0.38331738
446,party,0.38315648
447,boot,0.38296223
448,moo,0.38272608
449,don,0.38270777
450,dorbug,0.38267196
451,boar,0.38255569
452,walker,0.38241412
453,werwolf,0.38211505
454,weapon,0.38206735
455,happy,0.38199868
456,spitz,0.38189048
457,yak,0.38186543
458,logger,0.38175974
459,veterinarian,0.38168750
460,dogface,0.38163585
461,pone,0.38149534
462,weep,0.38143305
463,oink,0.38138400
464,restaurant,0.38134113
465,whatever,0.38128926
466,weimaraner,0.38125527
467,countdown,0.38121188
468,schipperke,0.38115963
469,beastie,0.38102186
470,dork,0.38090322
471,shelty,0.38087659
472,dead,0.38084750
473,pack,0.38082783
474,rato,0.38053723
475,petition,0.38031502
476,another,0.38027701
477,what,0.38021822
478,bog,0.38003393
479,ratton,0.37996107
480,boxed,0.37981343
481,lobber,0.37977885
482,joey,0.37956335
483,donut,0.37923323
484,piggie,0.37918883
485,digital,0.37916669
486,bat,0.37906901
487,stuff,0.37904108
488,doggedness,0.37894369
489,growl,0.37879495
490,rodent,0.37875321
491,rocket,0.37869437
492,skunk,0.37850658
493,rote,0.37830141
494,potato,0.37821014
495,sofa,0.37817817
496,shepherd,0.37807796
497,kenneled,0.37790115
498,body,0.37778058
499,doggedly,0.37775111
500,whelped,0.37761802
501,customer,0.37754397
502,nonhuman,0.37747069
503,porbeagle,0.37741324
504,blob,0.37735493
505,photo,0.37728351
506,flag,0.37713436
507,ado,0.37710525
508,fang,0.37695516
509,borzois,0.37690770
510,hat,0.37678247
511,devil,0.37670511
512,docker,0.37664300
513,mongoose,0.37662687
514,doolie,0.37662330
515,puppyhood,0.37656501
516,mother,0.37638418
517,nog,0.37633972
518,bad,0.37613757
519,club,0.37611583
520,puli,0.37605586
521,fag,0.37605556
522,ret,0.37599661
523,hedgehog,0.37594485
524,trot,0.37585764
525,dup,0.37569473
526,cob,0.37564363
527,cony,0.37553729
528,peke,0.37550777
529,prog,0.37547720
530,breed,0.37536216
531,barkless,0.37531743
532,road,0.37506012
533,today,0.37494860
534,yipping,0.37490552
535,tanuki,0.37487712
536,anime,0.37484320
537,deck,0.37477985
538,male,0.37475975
539,marrano,0.37473372
540,miaow,0.37471241
541,veterinary,0.37460914
542,colt,0.37459070
543,cowy,0.37449073
544,cattalo,0.37441451
545,watch,0.37438847
546,look,0.37433286
547,boo,0.37425591
548,hodad,0.37421391
549,heeler,0.37420086
550,handle,0.37395249
551,riever,0.37389915
552,jacana,0.37378597
553,parvo,0.37375168
554,meow,0.37364157
555,hyena,0.37356784
556,housebroken,0.37355358
557,actor,0.37348086
558,hotel,0.37345395
559,barker,0.37339630
560,pupped,0.37325445
561,ball,0.37312582
562,malemute,0.37298030
563,havocker,0.37291966
564,pooh,0.37278103
565,daddy,0.37273446
566,too,0.37265205
567,caret,0.37258057
568,kenneling,0.37247322
569,fun,0.37239199
570,got,0.37234061
571,pot,0.37232611
572,heartworm,0.37222527
573,haar,0.37221858
574,your,0.37221206
575,lobe,0.37206817
576,an,0.37204133
577,parroket,0.37202198
578,combo,0.37195693
579,kop,0.37194596
580,cookey,0.37177703
581,stud,0.37170291
582,sleuthhound,0.37168753
583,drag,0.37167175
584,equid,0.37151002
585,pizza,0.37144445
586,purr,0.37144301
587,dogma,0.37142920
588,dottel,0.37141761
589,carnivore,0.37138516
590,chook,0.37137222
591,nogg,0.37136815
592,ratter,0.37135791
593,corgis,0.37134351
594,pawed,0.37126412
595,cattle,0.37114191
596,dinosaur,0.37113401
597,yipped,0.37108882
598,furry,0.37108761
599,coney,0.37107135
600,house,0.37105393
601,know,0.37102451
602,racehorse,0.37091890
603,lot,0.37086969
604,doozer,0.37084610
605,home,0.37072220
606,labra,0.37056133
607,friendly,0.37056077
608,polecat,0.37047035
609,turd,0.37042967
610,trainer,0.37040528
611,waitress,0.37025022
612,rob,0.37017376
613,croc,0.37003161
614,sniffer,0.36997549
615,dopy,0.36995613
616,bucko,0.36988084
617,pussycat,0.36987227
618,den,0.36979207
619,apple,0.36978467
620,soft,0.36969339
621,dung,0.36965517
622,domino,0.36963148
623,companion,0.36958303
624,homeboy,0.36952699
625,dug,0.36938437
626,housebreak,0.36935295
627,work,0.36925087
628,cratch,0.36922222
629,cobra,0.36905952
630,lope,0.36903337
631,doited,0.36899185
632,lapin,0.36896258
633,tod,0.36890244
634,petted,0.36888710
635,beg,0.36888406
636,catalo,0.36887099
637,tool,0.36883379
638,tree,0.36883364
639,bonus,0.36879070
640,talk,0.36870442
641,wrong,0.36869175
642,dogtooth,0.36864320
643,pong,0.36861005
644,peat,0.36859103
645,wagging,0.36858662
646,neigh,0.36850606
647,song,0.36845413
648,hounding,0.36838120
649,hippo,0.36836669
650,porker,0.36830470
651,jump,0.36822611
652,growler,0.36820957
653,doctrine,0.36813894
654,dated,0.36810072
655,wort,0.36793946
656,ox,0.36791554
657,token,0.36780895
658,taco,0.36780801
659,jo,0.36779221
660,bone,0.36775359
661,outbark,0.36770527
662,tomato,0.36769264
663,twitter,0.36767592
664,farm,0.36762818
665,dud,0.36758272
666,boche,0.36756964
667,bugger,0.36748388
668,doss,0.36739394
669,panting,0.36736450
670,cockerel,0.36734686
671,dirty,0.36724035
672,sniff,0.36708100
673,prod,0.36707288
674,dater,0.36706262
675,canard,0.36699037
676,dawt,0.36695343
677,foxlike,0.36693772
678,whelping,0.36693717
679,document,0.36685240
680,mongoe,0.36678386
681,running,0.36678242
682,dobbin,0.36674945
683,horsecar,0.36667737
684,dude,0.36653362
685,coco,0.36649837
686,wolfish,0.36642219
687,stay,0.36639534
688,dol,0.36633119
689,coy,0.36630544
690,gorilla,0.36623906
691,warthog,0.36620182
692,meerkat,0.36619700
693,doby,0.36617546
694,this,0.36608549
695,dogmata,0.36595787
696,catting,0.36589030
697,oped,0.36581848
698,shed,0.36579976
699,player,0.36579720
700,motor,0.36573789
701,pool,0.36564932
702,video,0.36559306
703,habit,0.36548617
704,adopt,0.36545598
705,data,0.36544158
706,sport,0.36539224
707,poop,0.36536388
708,shoe,0.36536068
709,coin,0.36534835
710,distemper,0.36531797
711,lox,0.36529822
712,node,0.36520728
713,yawping,0.36512829
714,noun,0.36506907
715,zoophilous,0.36499351
716,container,0.36493989
717,cowinner,0.36493381
718,honkey,0.36480880
719,hun,0.36478241
720,badger,0.36478048
721,groundhog,0.36468647
722,hug,0.36464076
723,mart,0.36462374
724,pal,0.36457727
725,sheepman,0.36456625
726,flea,0.36455397
727,ran,0.36451120
728,carrot,0.36447146
729,gaddi,0.36437717
730,licker,0.36433249
731,zombie,0.36430834
732,doodlebug,0.36423219
733,my,0.36411329
734,fed,0.36409029
735,other,0.36406112
736,bread,0.36405034
737,gun,0.36402791
738,dopey,0.36401916
739,swine,0.36396340
740,cry,0.36394933
741,toby,0.36385498
742,article,0.36381439
743,baba,0.36377029
744,doodler,0.36375661
745,spider,0.36374064
746,odd,0.36372996
747,like,0.36365372
748,dingdong,0.36365280
749,kuvasz,0.36352847
750,crawl,0.36347351
751,pant,0.36342398
752,orang,0.36339371
753,daisy,0.36328372
754,coffee,0.36327141
755,petting,0.36323746
756,weet,0.36319257
757,doblon,0.36311848
758,demo,0.36310691
759,right,0.36308865
760,android,0.36298582
761,demon,0.36298058
762,shag,0.36292949
763,wow,0.36279503
764,penguin,0.36268777
765,money,0.36267789
766,wolfer,0.36266949
767,boarding,0.36266604
768,software,0.36258945
769,wo,0.36248064
770,wolfishly,0.36246832
771,toro,0.36241643
772,smart,0.36239173
773,nag,0.36237989
774,cab,0.36234552
775,ducky,0.36231777
776,smokey,0.36230622
777,turkey,0.36227135
778,coo,0.36224872
779,hoot,0.36218706
780,cowboy,0.36215181
781,ag,0.36215044
782,udo,0.36209551
783,wombat,0.36192243
784,bloke,0.36191159
785,brat,0.36191136
786,miaul,0.36186079
787,popsy,0.36182096
788,babe,0.36168989
789,angling,0.36164443
790,protein,0.36150650
791,aw,0.36148956
792,zebra,0.36137442
793,bulger,0.36127222
794,database,0.36124916
795,cavalero,0.36119561
796,dance,0.36114861
797,yapped,0.36112934
798,cobby,0.36111386
799,back,0.36102250
800,yeller,0.36101479
801,name,0.36097800
802,bubo,0.36093304
803,question,0.36090419
804,urger,0.36084892
805,chewy,0.36084629
806,donga,0.36083115
807,cogito,0.36082099
808,family,0.36082017
809,pood,0.36080951
810,bobcat,0.36076993
811,drone,0.36068531
812,bong,0.36064280
813,pirog,0.36059126
814,robe,0.36056126
815,trotter,0.36054974
816,old,0.36054098
817,mungoose,0.36047155
818,tyke,0.36044285
819,favorite,0.36015247
820,dap,0.36011959
821,dodgery,0.36009403
822,bozo,0.35999157
823,barbet,0.35985964
824,leashed,0.35978763
825,chain,0.35969559
826,sub,0.35964478
827,pandour,0.35961659
828,jaguar,0.35944686
829,coach,0.35944286
830,predicate,0.35943570
831,shot,0.35938732
832,giraffe,0.35937779
833,prowler,0.35932946
834,codder,0.35920569
835,definition,0.35918260
836,company,0.35908384
837,dick,0.35906518
838,partner,0.35903931
839,boyfriend,0.35900574
840,journal,0.35895614
841,country,0.35893107
842,rooser,0.35893024
843,bub,0.35890696
844,face,0.35890215
845,cooked,0.35889073
846,newshound,0.35888222
847,dogwood,0.35887017
848,wood,0.35881389
849,dogfighting,0.35880713
850,animalistic,0.35877421
851,cute,0.35871557
852,onus,0.35865692
853,damn,0.35857220
854,watchdogged,0.35846437
855,ding,0.35845382
856,test,0.35833244
857,rascal,0.35832877
858,dago,0.35830009
859,program,0.35825549
860,animality,0.35824376
861,brown,0.35822348
862,od,0.35822268
863,loggy,0.35821525
864,doughboy,0.35805615
865,fiction,0.35805039
866,horsy,0.35789897
867,cathead,0.35766125
868,de,0.35763758
869,help,0.35761255
870,kangaroo,0.35758797
871,bung,0.35755587
872,stick,0.35752955
873,lurcher,0.35749917
874,handler,0.35749598
875,coypou,0.35748621
876,nome,0.35745627
877,cloth,0.35740848
878,dal,0.35738273
879,dope,0.35732105
880,oft,0.35727710
881,mare,0.35724469
882,hogg,0.35722121
883,product,0.35717268
884,nonanimal,0.35716148
885,walking,0.35710673
886,brother,0.35708617
887,outbarked,0.35708555
888,now,0.35708272
889,drawing,0.35695341
890,dough,0.35695159
891,best,0.35692967
892,ow,0.35690339
893,you,0.35688989
894,outbarking,0.35688199
895,goy,0.35688048
896,crypto,0.35678244
897,drongo,0.35672587
898,owned,0.35672287
899,kick,0.35669861
900,dozer,0.35668704
901,we,0.35667268
902,turtle,0.35666800
903,ither,0.35647729
904,duroc,0.35645922
905,petter,0.35632702
906,boxing,0.35630331
907,turk,0.35628527
908,person,0.35624669
909,whoofed,0.35617908
910,film,0.35615098
911,okay,0.35611847
912,couch,0.35608084
913,relationship,0.35598749
914,spy,0.35598180
915,macaco,0.35595820
916,coded,0.35576999
917,hoppy,0.35574631
918,mustang,0.35574445
919,noxious,0.35574019
920,gadid,0.35573652
921,affenpinscher,0.35572876
922,shacko,0.35569674
923,catface,0.35566246
924,crow,0.35563141
925,dress,0.35561270
926,real,0.35560006
927,dogeared,0.35556734
928,pork,0.35546083
929,animallike,0.35543332
930,roger,0.35538566
931,oaf,0.35537090
932,octopus,0.35537048
933,jocko,0.35535345
934,coati,0.35532092
935,spiel,0.35529444
936,trad,0.35526537
937,byte,0.35523568
938,padrone,0.35520877
939,week,0.35520255
940,snort,0.35516476
941,chine,0.35491769
942,brogan,0.35488833
943,trap,0.35477099
944,pedro,0.35477039
945,pis,0.35474709
946,dragonet,0.35472191
947,diet,0.35469286
948,stime,0.35468783
949,domestic,0.35460944
950,koi,0.35447929
951,dream,0.35439951
952,bullet,0.35429088
953,cockroach,0.35425253
954,polo,0.35425181
955,pigsty,0.35423467
956,angel,0.35417962
957,nit,0.35415163
958,new,0.35409773
959,cavalier,0.35405714
960,yelper,0.35400633
961,rove,0.35399508
962,roscoe,0.35393688
963,sparky,0.35392962
964,amigo,0.35385975
965,doodad,0.35383916
966,item,0.35382126
967,ledge,0.35379975
968,tank,0.35379813
969,hose,0.35378020
970,cross,0.35359863
971,detector,0.35358069
972,cheetah,0.35357055
973,zap,0.35352629
974,widget,0.35352035
975,response,0.35351533
976,toe,0.35348092
977,fowl,0.35347563
978,dungier,0.35344495
979,phocine,0.35338777
980,hard,0.35336386
981,goofy,0.35331292
982,eye,0.35329232
983,bomb,0.35319632
984,patient,0.35317711
985,sex,0.35317195
986,lazy,0.35310666
987,lob,0.35309586
988,catted,0.35308213
989,lab,0.35305517
990,liked,0.35304258
991,snout,0.35303592
992,oke,0.35298810
993,mangy,0.35297449
994,memo,0.35297372
995,dugong,0.35288695
996,dam,0.35283892
997,elk,0.35281884
998,anile,0.35278757
999,bully,0.35276806
1000,long,0.35276603
1001,agnostic,0.35275652
1002,animated,0.35271016
1003,nice,0.35265604
1004,pinniped,0.35264111
1005,daemon,0.35256798
1006,buff,0.35253588
1007,model,0.35249932
1008,dow,0.35240447
1009,dotal,0.35239072
1010,zoolater,0.35238262
1011,foot,0.35235042
1012,catnaper,0.35234188
1013,breeder,0.35229922
1014,clicker,0.35228417
1015,train,0.35220312
1016,logan,0.35217211
1017,trail,0.35212143
1018,soap,0.35210351
1019,john,0.35207054
1020,beebee,0.35202367
1021,business,0.35201592
1022,instance,0.35199035
1023,for,0.35192853
1024,elf,0.35186448
1025,bingo,0.35184730
1026,ani,0.35183841
1027,acock,0.35183707
1028,out,0.35176959
1029,porno,0.35176155
1030,follower,0.35172836
1031,bus,0.35172422
1032,bee,0.35163488
1033,child,0.35163109
1034,swith,0.35161481
1035,character,0.35156441
1036,sure,0.35145050
1037,roof,0.35143150
1038,server,0.35136269
1039,lupine,0.35133988
1040,digest,0.35126440
1041,dromond,0.35125577
1042,coupon,0.35121069
1043,type,0.35107655
1044,pickoff,0.35107337
1045,bit,0.35105045
1046,pawer,0.35102559
1047,doozy,0.35096865
1048,puss,0.35090951
1049,opossum,0.35085660
1050,cant,0.35083548
1051,boom,0.35076823
1052,gogo,0.35075759
1053,joke,0.35064655
1054,design,0.35049415
1055,shoo,0.35048373
1056,bun,0.35047258
1057,defense,0.35045418
1058,baboon,0.35044872
1059,kob,0.35043005
1060,yard,0.35042793
1061,up,0.35039025
1062,mascot,0.35038655
1063,stop,0.35038336
1064,cattie,0.35030391
1065,warhorse,0.35029932
1066,dottrel,0.35021488
1067,chick,0.35019458
1068,keep,0.35019164
1069,cooncan,0.35016086
1070,booger,0.35011176
1071,their,0.35006050
1072,barkier,0.35000916
1073,faggot,0.34995565
1074,nickname,0.34985277
1075,axed,0.34983931
1076,duke,0.34982056
1077,koa,0.34981338
1078,to,0.34977737
1079,digged,0.34973251
1080,shoot,0.34969189
1081,carabao,0.34964195
1082,woke,0.34960198
1083,poon,0.34954939
1084,dander,0.34953709
1085,dagga,0.34946780
1086,charlie,0.34941138
1087,hut,0.34939791
1088,palpal,0.34937036
1089,cockatoo,0.34936523
1090,odder,0.34933489
1091,double,0.34932694
1092,cling,0.34930606
1093,dex,0.34929044
1094,over,0.34921386
1095,night,0.34920337
1096,frank,0.34918145
1097,dire,0.34916635
1098,pink,0.34914490
1099,heelball,0.34913347
1100,gene,0.34912900
1101,cartoon,0.34912479
1102,bate,0.34911499
1103,kiang,0.34905876
1104,wolfing,0.34905522
1105,mut,0.34900754
1106,dhootie,0.34899301
1107,murphy,0.34892897
1108,prof,0.34885961
1109,runt,0.34880771
1110,catalog,0.34880513
1111,flower,0.34861914
1112,herder,0.34859345
1113,nipper,0.34858596
1114,overcoy,0.34856508
1115,could,0.34855438
1116,ride,0.34855423
1117,oat,0.34850181
1118,browser,0.34849763
1119,stray,0.34847705
1120,bar,0.34841693
1121,son,0.34841366
1122,church,0.34838126
1123,logged,0.34837907
1124,rower,0.34837330
1125,kennelling,0.34836099
1126,cup,0.34833213
1127,trash,0.34832183
1128,wat,0.34831349
1129,howl,0.34828149
1130,porky,0.34828132
1131,ant,0.34823019
1132,docked,0.34819606
1133,oot,0.34815710
1134,blue,0.34813927
1135,pastor,0.34812223
1136,tooth,0.34807251
1137,danio,0.34806369
1138,fore,0.34805803
1139,fucking,0.34802097
1140,dogsledder,0.34795756
1141,langshan,0.34793578
1142,cage,0.34790859
1143,hang,0.34788322
1144,gie,0.34785043
1145,biter,0.34784323
1146,dialog,0.34781031
1147,oping,0.34780349
1148,stalk,0.34771563
1149,sled,0.34759234
1150,ready,0.34751413
1151,came,0.34749327
1152,daff,0.34747792
1153,bod,0.34747349
1154,puccoon,0.34746183
1155,bovid,0.34743181
1156,group,0.34740200
1157,pigpen,0.34737400
1158,bullyrag,0.34729782
1159,moke,0.34727998
1160,hob,0.34726439
1161,one,0.34724076
1162,koodoo,0.34720684
1163,weed,0.34718177
1164,draft,0.34717433
1165,console,0.34713279
1166,weiner,0.34712790
1167,awesome,0.34708451
1168,loser,0.34707352
1169,cook,0.34704462
1170,parable,0.34704102
1171,barnyard,0.34702113
1172,ponder,0.34701945
1173,language,0.34701556
1174,doggoneder,0.34701347
1175,rodmen,0.34699018
1176,goldfish,0.34698289
1177,weasel,0.34696086
1178,going,0.34694298
1179,doth,0.34684363
1180,detect,0.34683557
1181,doming,0.34682178
1182,boogy,0.34678832
1183,hogget,0.34677474
1184,felid,0.34677404
1185,user,0.34671808
1186,riding,0.34656220
1187,wolver,0.34655927
1188,jogger,0.34655125
1189,keyword,0.34653773
1190,string,0.34645859
1191,ogre,0.34637920
1192,ploy,0.34634276
1193,doer,0.34633240
1194,jew,0.34631540
