rank,word,similarity
12684,geneva,0.25882798
12685,abaka,0.25882532
12686,backsplash,0.25882471
12687,loricae,0.25882326
12688,deism,0.25882186
12689,deleting,0.25881802
12690,cropping,0.25881371
12691,reviewing,0.25881368
12692,weka,0.25880948
12693,sori,0.25880698
12694,tout,0.25880146
12695,junctural,0.25880092
12696,uncredited,0.25879694
12697,volley,0.25879269
12698,serin,0.25879260
12699,flashiness,0.25879256
12700,glasspapering,0.25878983
12701,flemishing,0.25878634
12702,globing,0.25878517
12703,proctology,0.25878358
12704,trop,0.25878225
12705,yodh,0.25877909
12706,occupation,0.25877709
12707,micrographed,0.25877448
12708,constructively,0.25877302
12709,mon,0.25877029
12710,piccolo,0.25876946
12711,byline,0.25876936
12712,attractively,0.25876903
12713,chevron,0.25876377
12714,lifelike,0.25876296
12715,japan,0.25876061
12716,released,0.25875927
12717,photolithographing,0.25875461
12718,agitato,0.25875373
12719,snipped,0.25875280
12720,spiritualism,0.25875167
12721,synch,0.25875023
12722,shall,0.25873761
12723,afoot,0.25873743
12724,docent,0.25873277
12725,liber,0.25872309
12726,cartouche,0.25872162
12727,overlet,0.25872120
12728,librae,0.25871767
12729,protesting,0.25871501
12730,ampere,0.25871063
12731,sassing,0.25870971
12732,typeface,0.25870507
12733,lichee,0.25870440
12734,willer,0.25869605
12735,finis,0.25869296
12736,pissing,0.25869277
12737,chirking,0.25869276
12738,quizzicality,0.25868283
12739,magnifico,0.25868082
12740,lekythus,0.25867955
12741,typographer,0.25867841
12742,lechering,0.25867685
12743,lech,0.25867287
12744,dermatology,0.25867121
12745,geta,0.25867088
12746,exciting,0.25866974
12747,finking,0.25866622
12748,filmdom,0.25865386
12749,sassy,0.25865338
12750,assisting,0.25865313
12751,nae,0.25865190
12752,dreamland,0.25864968
12753,pretense,0.25864802
12754,touche,0.25864801
12755,legwork,0.25864692
12756,admass,0.25864616
12757,symphonic,0.25864203
12758,skywrite,0.25864128
12759,crudeness,0.25863936
12760,whomp,0.25863309
12761,rosary,0.25862646
12762,antipoetic,0.25862583
12763,puri,0.25862182
12764,observatory,0.25861932
12765,unspoken,0.25861614
12766,pouf,0.25860229
12767,slap,0.25860108
12768,processable,0.25860107
12769,carpal,0.25859535
12770,aphorizing,0.25859528
12771,orra,0.25858610
12772,held,0.25858041
12773,hookup,0.25857713
12774,psyched,0.25857668
12775,concourse,0.25857334
12776,ancientry,0.25856909
12777,powder,0.25855950
12778,legerity,0.25855702
12779,peculia,0.25854496
12780,timberwork,0.25854475
12781,embedded,0.25854378
12782,poetised,0.25854207
12783,agaze,0.25854141
12784,curtaining,0.25853658
12785,maternity,0.25853496
12786,tagboard,0.25853156
12787,aortae,0.25853119
12788,kazatsky,0.25852729
12789,upholstery,0.25852064
12790,exquisitely,0.25851733
12791,mured,0.25851363
12792,airdrome,0.25851238
12793,gypsum,0.25851205
12794,entrant,0.25851142
12795,stirring,0.25850879
12796,eke,0.25850640
12797,notification,0.25850626
12798,glamouring,0.25850261
12799,glost,0.25850159
12800,stung,0.25850091
12801,vamp,0.25849591
12802,vintager,0.25849296
12803,erasure,0.25849131
12804,introit,0.25848207
12805,miched,0.25847319
12806,redipt,0.25846739
12807,horn,0.25846539
12808,concreteness,0.25846493
12809,schlock,0.25845867
12810,whimsical,0.25845590
12811,sexual,0.25845413
12812,identifying,0.25844951
12813,gran,0.25844585
12814,spencer,0.25844515
12815,arsenious,0.25844133
12816,holding,0.25843939
12817,thouing,0.25843878
12818,valid,0.25843439
12819,zizit,0.25843419
12820,splatting,0.25843268
12821,urbaner,0.25842785
12822,crosslet,0.25842697
12823,carrousel,0.25841718
12824,associating,0.25841630
12825,honoring,0.25841586
12826,cheerio,0.25841492
12827,vacuum,0.25840463
12828,latitude,0.25840433
12829,pierced,0.25840428
12830,planetaria,0.25839631
12831,rem,0.25839408
12832,axil,0.25839394
12833,dieting,0.25839359
12834,gorgeously,0.25838704
12835,cluster,0.25838553
12836,corn,0.25838360
12837,tomfoolery,0.25838221
12838,sparred,0.25837766
12839,hallo,0.25837626
12840,encoding,0.25837570
12841,murkest,0.25837413
12842,earthman,0.25837384
12843,pollution,0.25837325
12844,diary,0.25837065
12845,pasting,0.25836698
12846,glamourous,0.25836584
12847,sainting,0.25836473
12848,tedding,0.25836423
12849,conceptive,0.25836420
12850,nucleus,0.25836038
12851,appertained,0.25835022
12852,sour,0.25834922
12853,orismology,0.25834608
12854,postform,0.25834213
12855,balancing,0.25833759
12856,martlet,0.25833211
12857,intis,0.25832423
12858,long,0.25832123
12859,premed,0.25831617
12860,argillite,0.25831348
12861,bricky,0.25831241
12862,fortuity,0.25831215
12863,rente,0.25830898
12864,intermission,0.25830365
12865,rasp,0.25830020
12866,tor,0.25829563
12867,intima,0.25829299
12868,swat,0.25829217
12869,preluder,0.25828959
12870,tsked,0.25828272
12871,oldie,0.25828264
12872,ragging,0.25828083
12873,daff,0.25827719
12874,hybrid,0.25827649
12875,parlando,0.25827471
12876,loti,0.25827448
12877,obtain,0.25827184
12878,ritziness,0.25826816
12879,trapesing,0.25826079
12880,attempted,0.25825967
12881,livening,0.25825902
12882,durr,0.25825834
12883,transacting,0.25824598
12884,mote,0.25824427
12885,checkup,0.25824374
12886,licking,0.25823854
12887,monochromat,0.25823496
12888,turbo,0.25823099
12889,flexibility,0.25822742
12890,spraying,0.25822529
12891,magistral,0.25822502
12892,limba,0.25822347
12893,affective,0.25822280
12894,kalpak,0.25822095
12895,recover,0.25822046
12896,aspire,0.25821908
12897,lithe,0.25821772
12898,blankness,0.25821656
12899,tectonism,0.25820733
12900,typey,0.25820678
12901,collogue,0.25820457
12902,misarticulate,0.25820400
12903,amoretti,0.25819908
12904,compassion,0.25819839
12905,psychedelic,0.25819373
12906,pergola,0.25818811
12907,aerogram,0.25818743
12908,keen,0.25818559
12909,anatomized,0.25818215
12910,rationalism,0.25818210
12911,knock,0.25818166
12912,marksmanship,0.25817905
12913,mane,0.25817812
12914,topstone,0.25817085
12915,unperfect,0.25816979
12916,champleve,0.25816912
12917,rose,0.25816885
12918,bong,0.25816666
12919,touting,0.25815870
12920,jamming,0.25815291
12921,fluidic,0.25815132
12922,benday,0.25815102
12923,yore,0.25814270
12924,discography,0.25814239
12925,tilt,0.25814034
12926,prison,0.25814011
12927,creationism,0.25813821
12928,theologic,0.25813782
12929,novella,0.25813710
12930,antiman,0.25813399
12931,stum,0.25813189
12932,interpolation,0.25813045
12933,googly,0.25813035
12934,antiquation,0.25812640
12935,vittling,0.25812264
12936,holism,0.25812259
12937,grotesquerie,0.25812087
12938,reader,0.25812008
12939,untalented,0.25811736
12940,downloading,0.25811668
12941,hive,0.25811546
12942,brutality,0.25811261
12943,cineaste,0.25810793
12944,inquiring,0.25810637
12945,compact,0.25810472
12946,toit,0.25810019
12947,parodistic,0.25810000
12948,apartness,0.25809776
12949,ratite,0.25809561
12950,contraption,0.25809214
12951,apriority,0.25809073
12952,fetch,0.25808005
12953,acceleration,0.25807350
12954,fluting,0.25807282
12955,packaging,0.25806933
12956,frisket,0.25806710
12957,ancestry,0.25806639
12958,fixative,0.25806516
12959,phantasm,0.25806295
12960,radiographic,0.25806148
12961,crossword,0.25806018
12962,ankus,0.25805916
12963,cupcake,0.25805760
12964,coedit,0.25805747
12965,poditic,0.25805709
12966,horsemanship,0.25805581
12967,feminine,0.25805535
12968,fugue,0.25805368
12969,glassblower,0.25805164
12970,beatless,0.25805095
12971,shrift,0.25805091
12972,exampling,0.25804945
12973,clothe,0.25804626
12974,bookishness,0.25803991
12975,spotting,0.25803607
12976,filagreeing,0.25803405
12977,consciousness,0.25803306
12978,radioautographic,0.25802752
12979,archaeologist,0.25802704
12980,bile,0.25802497
12981,parget,0.25802137
12982,misspelt,0.25802114
12983,interunit,0.25801892
12984,finiking,0.25800971
12985,pated,0.25799972
12986,civism,0.25799947
12987,becharmed,0.25799767
12988,justed,0.25799355
12989,skyey,0.25799149
12990,scary,0.25798936
12991,moss,0.25798812
12992,gismo,0.25798789
12993,steaming,0.25798685
12994,designating,0.25798436
12995,explained,0.25798370
12996,salsa,0.25798326
12997,merriment,0.25798141
12998,procural,0.25797830
12999,rumor,0.25797415
13000,reactive,0.25797244
13001,stonemasonry,0.25797148
13002,thio,0.25796553
13003,oorali,0.25796401
13004,repousse,0.25796209
13005,precise,0.25796114
13006,devisal,0.25795852
13007,airburst,0.25795733
13008,newswriting,0.25795620
13009,olla,0.25795592
13010,locutory,0.25794846
13011,editorially,0.25794606
13012,aquarian,0.25794472
13013,halloth,0.25794387
13014,pina,0.25794088
13015,trigger,0.25793598
13016,analysing,0.25793555
13017,versatile,0.25793406
13018,verbile,0.25793094
13019,watercraft,0.25793073
13020,kicky,0.25793037
13021,unsmart,0.25792536
13022,aquavit,0.25792521
13023,cyberpunk,0.25792462
13024,tikis,0.25792112
13025,disrating,0.25791993
13026,migg,0.25791973
13027,overarch,0.25791817
13028,gutty,0.25791762
13029,palmer,0.25791342
13030,paleography,0.25791211
13031,photocopying,0.25790888
13032,uranylic,0.25790713
13033,modernly,0.25790671
13034,resew,0.25790499
13035,lookout,0.25790421
13036,warison,0.25790358
13037,grappa,0.25789929
13038,graphitic,0.25789555
13039,slopwork,0.25789190
13040,bruit,0.25788685
13041,pig,0.25787014
13042,lessoning,0.25786709
13043,elasticity,0.25786451
13044,underscoring,0.25786155
13045,souari,0.25785882
13046,mash,0.25785795
13047,rather,0.25785763
13048,scarry,0.25785734
13049,shrug,0.25784817
13050,zeitgeist,0.25784472
13051,cosmical,0.25784067
13052,centesis,0.25783811
13053,halftone,0.25783731
13054,trigging,0.25783605
13055,scarey,0.25783019
13056,fantom,0.25782831
13057,parton,0.25782622
13058,prowess,0.25782387
13059,portraying,0.25781927
13060,capability,0.25781381
13061,spitting,0.25780835
13062,chincherinchee,0.25780651
13063,procurement,0.25780648
13064,palmistry,0.25780625
13065,poon,0.25780326
13066,bazoo,0.25780158
13067,marine,0.25779865
13068,alcove,0.25779309
13069,ratch,0.25779156
13070,nonobjectivity,0.25779078
13071,metrist,0.25778941
13072,piecework,0.25778934
13073,pudding,0.25778809
13074,procure,0.25777286
13075,aorta,0.25777040
13076,booze,0.25777029
13077,spearing,0.25777015
13078,multifunction,0.25776923
13079,monition,0.25776887
13080,inset,0.25776785
13081,actionable,0.25776322
13082,expectation,0.25775645
13083,acaridan,0.25775403
13084,entoiling,0.25774829
13085,holloo,0.25772185
13086,impulse,0.25771741
13087,carvel,0.25771581
13088,neum,0.25771151
13089,stoa,0.25770867
13090,peaty,0.25770840
13091,cuif,0.25770834
13092,inventory,0.25770815
13093,annunciation,0.25770717
13094,afterglow,0.25770580
13095,intensity,0.25770385
13096,softness,0.25768906
13097,limerick,0.25768692
13098,diablery,0.25768449
13099,semiotic,0.25768323
13100,anecdotalism,0.25767874
13101,marly,0.25767370
13102,alaruming,0.25767156
13103,threating,0.25767101
13104,ripost,0.25767004
13105,aftercare,0.25766666
13106,handball,0.25766593
13107,reform,0.25766509
13108,ingress,0.25766002
13109,feather,0.25765935
13110,iconographically,0.25765478
13111,intimist,0.25764802
13112,prothetic,0.25764329
13113,noncomputer,0.25764163
13114,nonhero,0.25763846
13115,journalistic,0.25763304
13116,yogee,0.25763161
13117,purchasing,0.25762792
13118,examen,0.25762620
13119,sememic,0.25762597
13120,nicer,0.25762542
13121,bale,0.25762453
13122,clop,0.25762277
13123,gisarme,0.25762183
13124,lense,0.25761616
13125,mozetta,0.25761348
13126,trapezia,0.25760813
13127,aloe,0.25760669
13128,litai,0.25760206
13129,paradise,0.25760193
13130,vectorial,0.25759721
13131,actuarial,0.25759665
13132,sprug,0.25759361
13133,antigen,0.25758695
13134,swim,0.25758647
13135,expertizing,0.25758637
13136,lightwood,0.25758062
13137,gazar,0.25758015
13138,reverse,0.25757569
13139,aitchbone,0.25757452
13140,aghast,0.25757414
13141,animatedly,0.25756843
13142,effecting,0.25756820
13143,eger,0.25756775
13144,observable,0.25756255
13145,she,0.25756174
13146,plexal,0.25756127
13147,pickthank,0.25756096
13148,osar,0.25755641
13149,habile,0.25755566
13150,colormen,0.25755542
13151,shadow,0.25755539
13152,juridic,0.25755439
13153,reverie,0.25754637
13154,firelight,0.25754292
13155,timber,0.25754111
13156,thewier,0.25753795
13157,curiosa,0.25753336
13158,transnatural,0.25753154
13159,palea,0.25752879
13160,stoccata,0.25752803
13161,shutterbug,0.25752576
13162,spackle,0.25752170
13163,rotate,0.25752084
13164,yarrow,0.25751826
13165,tending,0.25751265
13166,ragbag,0.25750373
13167,golem,0.25749518
13168,rawish,0.25749189
13169,standee,0.25748852
13170,chuting,0.25747718
13171,alexin,0.25747230
13172,chapman,0.25746858
13173,anticipant,0.25746441
13174,bioactivity,0.25746092
13175,claughting,0.25746012
13176,noising,0.25745866
13177,ruse,0.25745584
13178,mentalistic,0.25745320
13179,drumbeat,0.25745318
13180,pechan,0.25745082
13181,marching,0.25744901
13182,staying,0.25744148
13183,fluorite,0.25743462
13184,cyclo,0.25742262
13185,apperceive,0.25742112
13186,redactional,0.25741994
13187,albitic,0.25741778
13188,neuron,0.25741734
13189,serum,0.25741732
13190,cote,0.25741683
13191,nirvana,0.25740768
13192,cerebrate,0.25740746
13193,lichi,0.25740697
13194,mediagenic,0.25740524
13195,caff,0.25740414
13196,aquilegia,0.25739951
13197,pavan,0.25739331
13198,runway,0.25739323
13199,approaching,0.25738897
13200,antirealist,0.25738886
13201,participant,0.25738182
13202,hugging,0.25738151
13203,cooee,0.25737987
13204,abettal,0.25737938
13205,glove,0.25737764
13206,burke,0.25737763
13207,wordage,0.25737501
13208,grisaille,0.25736771
13209,stroked,0.25736533
13210,shawn,0.25736008
13211,pargetting,0.25735794
13212,auricled,0.25734775
13213,smutching,0.25734708
13214,picoted,0.25734389
13215,vote,0.25734309
13216,dueling,0.25733689
13217,gourmet,0.25733187
13218,older,0.25733004
13219,nitid,0.25732748
13220,heel,0.25732564
13221,crosse,0.25732468
13222,congress,0.25731949
13223,tieing,0.25731885
13224,prelife,0.25731495
13225,fairishly,0.25731370
13226,hem,0.25730479
13227,carex,0.25730300
13228,apiculi,0.25730231
13229,repot,0.25730173
13230,defensing,0.25730016
13231,lappet,0.25729404
13232,tertial,0.25729379
13233,reesting,0.25729223
13234,crossarm,0.25729176
13235,autosuggested,0.25728662
13236,philosophical,0.25728594
13237,tagmeme,0.25728099
13238,herein,0.25727834
13239,mercurating,0.25727677
13240,jessing,0.25727501
13241,poppet,0.25727044
13242,wrier,0.25727016
13243,arrhythmic,0.25726792
13244,chapeau,0.25726722
13245,irising,0.25726427
13246,circular,0.25726181
13247,misarticulated,0.25726179
13248,ripping,0.25726083
13249,melting,0.25724501
13250,nonmetal,0.25724414
13251,chalah,0.25724003
13252,ballad,0.25723903
13253,scrieve,0.25723267
13254,verst,0.25723107
13255,approving,0.25723038
13256,scream,0.25722955
13257,scatter,0.25722138
13258,mislie,0.25722002
13259,motioned,0.25721726
13260,vocal,0.25721599
13261,provided,0.25721159
13262,ladybug,0.25720889
13263,silicon,0.25720670
13264,wop,0.25720470
13265,maw,0.25720468
13266,thorp,0.25720236
13267,subjectiveness,0.25719950
13268,vitric,0.25719552
13269,chigetai,0.25719414
13270,bestud,0.25719228
13271,exampled,0.25719188
13272,aeon,0.25718638
13273,ellipse,0.25718566
13274,classify,0.25717748
13275,hematin,0.25717553
13276,chamber,0.25717450
13277,excitement,0.25716735
13278,jane,0.25716670
13279,tracked,0.25716653
13280,zitis,0.25716127
13281,velured,0.25715022
13282,kerb,0.25715011
13283,prossie,0.25714879
13284,postured,0.25714600
13285,operativeness,0.25714113
13286,ataraxia,0.25713978
13287,ratal,0.25713534
13288,incorporating,0.25712885
13289,tardo,0.25712854
13290,apathy,0.25712843
13291,cabala,0.25712754
13292,polymer,0.25712682
13293,uppercut,0.25712642
13294,spirula,0.25712468
13295,topnotch,0.25712446
13296,mammography,0.25711730
13297,impressed,0.25711017
13298,pingo,0.25710995
13299,attunement,0.25710820
13300,grana,0.25710580
13301,flan,0.25710542
13302,archconservative,0.25709995
13303,iconographer,0.25709521
13304,peeing,0.25709479
13305,medallist,0.25709414
13306,warstled,0.25709387
13307,oboe,0.25708322
13308,waling,0.25706547
13309,virtueless,0.25705971
13310,pumpkin,0.25705852
13311,granite,0.25705750
13312,replying,0.25705251
13313,musca,0.25705197
13314,horah,0.25705127
13315,nonsense,0.25705104
13316,intitle,0.25704666
13317,lightening,0.25704543
13318,cadgy,0.25704230
13319,cuttle,0.25704228
13320,hullo,0.25703866
13321,miter,0.25703807
13322,currishly,0.25703722
13323,alow,0.25703372
13324,cantor,0.25702857
13325,ba,0.25702848
13326,pleading,0.25702816
13327,anadem,0.25702748
13328,centring,0.25702240
13329,planform,0.25702183
13330,squiggle,0.25701941
13331,beleap,0.25701783
13332,periapt,0.25701708
13333,chautauqua,0.25701699
13334,upspring,0.25701439
13335,clew,0.25701068
13336,postarrest,0.25700845
13337,rein,0.25700372
13338,distortion,0.25700253
13339,agalwood,0.25700091
13340,hemiolia,0.25699975
13341,establishment,0.25699967
13342,bechalking,0.25699162
13343,filed,0.25699037
13344,haut,0.25698481
13345,lunting,0.25698463
13346,incorporeity,0.25697848
13347,thingamajig,0.25697738
13348,schooltime,0.25696579
13349,untorn,0.25696217
13350,bringing,0.25696178
13351,prater,0.25695762
13352,thespian,0.25695630
13353,polychromed,0.25695501
13354,catechu,0.25695136
13355,supersharp,0.25695129
13356,photolithography,0.25695070
13357,kitling,0.25694764
13358,golfing,0.25694717
13359,soigne,0.25694287
13360,kif,0.25694128
13361,scan,0.25693644
13362,chirping,0.25693503
13363,burl,0.25692878
13364,spik,0.25692825
13365,scroll,0.25692739
13366,sorted,0.25692488
13367,teleport,0.25692222
13368,lock,0.25691935
13369,galyak,0.25691677
13370,logily,0.25691448
13371,serenata,0.25691372
13372,medick,0.25691127
13373,unnaturalness,0.25691038
13374,manipulate,0.25690979
13375,barretry,0.25690737
13376,kimono,0.25690251
13377,brunizem,0.25689968
13378,fluxing,0.25689607
13379,cricketing,0.25689428
13380,biontic,0.25689376
13381,clarinet,0.25689293
13382,smarted,0.25689046
13383,hokey,0.25688124
13384,destructivity,0.25687445
13385,node,0.25687366
13386,leger,0.25687202
13387,conceptualization,0.25686855
13388,foh,0.25685937
13389,northing,0.25685934
13390,barker,0.25685781
13391,sorrow,0.25685550
13392,piste,0.25685546
13393,jural,0.25685535
13394,gymnast,0.25685478
13395,filtering,0.25685366
13396,kainit,0.25684898
13397,surrealistically,0.25684548
13398,mayo,0.25684081
13399,souvenir,0.25683932
13400,tricing,0.25683451
13401,rum,0.25682466
13402,replacement,0.25681568
13403,kolinsky,0.25681450
13404,fantasticate,0.25680616
13405,potmen,0.25680610
13406,egg,0.25680553
13407,uniting,0.25680242
13408,booklet,0.25680203
13409,gapy,0.25680051
13410,metred,0.25679241
13411,weel,0.25678717
13412,blin,0.25678626
13413,palladium,0.25678625
13414,orrery,0.25678592
13415,almner,0.25678297
13416,tight,0.25677896
13417,postface,0.25677846
13418,gourd,0.25677714
13419,derry,0.25677435
13420,repour,0.25676991
13421,paradigm,0.25676501
13422,plie,0.25675791
13423,uncreative,0.25675729
13424,dressing,0.25675457
13425,curium,0.25675310
13426,cicero,0.25675081
13427,cham,0.25674895
13428,fitchet,0.25674077
13429,yod,0.25673091
13430,fancier,0.25672527
13431,futuristic,0.25672392
13432,concerted,0.25672018
13433,airily,0.25671672
13434,airplane,0.25671652
13435,overact,0.25671241
13436,plack,0.25671216
13437,marbler,0.25670459
13438,symposia,0.25670364
13439,pater,0.25670093
13440,enhancing,0.25669976
13441,linkman,0.25669869
13442,abyss,0.25669298
13443,digitalis,0.25669272
13444,feuilleton,0.25669234
13445,lair,0.25668636
13446,donnish,0.25668337
13447,unknit,0.25667979
13448,ordered,0.25666288
13449,emblazonry,0.25666253
13450,scriptorium,0.25666140
13451,portrayal,0.25666132
13452,clown,0.25665739
13453,drollery,0.25665708
13454,miff,0.25665642
13455,binary,0.25665639
13456,flourish,0.25664348
13457,calculator,0.25664236
13458,dript,0.25664155
13459,cardiae,0.25664015
13460,tagged,0.25663873
13461,digitalization,0.25663471
13462,elegy,0.25663386
13463,musicalized,0.25663270
13464,canzoni,0.25663044
13465,raving,0.25662959
13466,scattering,0.25662746
13467,handing,0.25662638
13468,afterworld,0.25662560
13469,reattacking,0.25662479
13470,fuci,0.25661431
13471,adventuring,0.25660862
13472,fashionably,0.25660711
13473,faugh,0.25660661
13474,licencing,0.25660645
13475,jujuist,0.25660562
13476,hubbub,0.25660550
13477,respiting,0.25660256
13478,gamma,0.25659854
13479,hotting,0.25659809
13480,pavid,0.25659761
13481,coenact,0.25659691
13482,ethylene,0.25659378
13483,embellished,0.25659200
13484,specialest,0.25659198
13485,braking,0.25658901
13486,flowerier,0.25658859
13487,resolver,0.25658844
13488,worldview,0.25658099
13489,savouring,0.25658078
13490,terrific,0.25657844
13491,outdesigning,0.25657143
13492,smerking,0.25656916
13493,weirder,0.25656760
13494,managemental,0.25656419
13495,yarned,0.25656386
13496,harder,0.25656069
13497,adieu,0.25655847
13498,memento,0.25655808
13499,xerography,0.25655805
13500,gimmicking,0.25655617
13501,perfectivity,0.25655293
13502,molto,0.25655163
13503,amidic,0.25655044
13504,barstool,0.25654539
13505,daglock,0.25653645
13506,retreat,0.25653300
13507,mawn,0.25652982
13508,auntly,0.25652966
13509,orangerie,0.25652965
13510,poetized,0.25652921
13511,algorism,0.25652284
13512,ukulele,0.25652181
13513,cocreate,0.25652012
13514,conceptualising,0.25651978
13515,squid,0.25651831
13516,rhyming,0.25651775
13517,springeing,0.25651551
13518,lineament,0.25651206
13519,pharmacology,0.25651005
13520,scientist,0.25650338
13521,launch,0.25650026
13522,aludel,0.25649629
13523,stourie,0.25648760
13524,monogram,0.25648671
13525,shell,0.25648301
13526,organicism,0.25647589
13527,aplomb,0.25646984
13528,undramatic,0.25646824
13529,madzoon,0.25646306
13530,quatre,0.25646274
13531,proofing,0.25645732
13532,shaped,0.25645366
13533,physicked,0.25645288
13534,gill,0.25644753
13535,subtly,0.25644547
13536,heather,0.25644201
13537,darking,0.25643863
13538,strophe,0.25643667
13539,barmie,0.25643353
13540,biting,0.25643016
13541,cleanness,0.25642874
13542,appetence,0.25642266
13543,lovevine,0.25642056
13544,cartoning,0.25641653
13545,cleanup,0.25641633
13546,gaze,0.25641198
13547,charcoaling,0.25641170
13548,leading,0.25641148
13549,detecter,0.25640882
13550,rime,0.25640397
13551,submittal,0.25640136
13552,philately,0.25640106
13553,ingroup,0.25640057
13554,pineta,0.25639468
13555,photodynamic,0.25639365
13556,adaptivity,0.25639149
13557,cesarian,0.25639114
13558,prythee,0.25639101
13559,hustling,0.25638171
13560,plosion,0.25637820
13561,heredity,0.25637500
13562,dispart,0.25637313
13563,astrophotograph,0.25637224
13564,bejeweling,0.25637132
13565,tote,0.25636838
13566,goldstone,0.25636171
13567,witted,0.25635970
13568,jab,0.25635699
13569,refined,0.25635570
13570,recane,0.25635524
13571,italianating,0.25635163
13572,truffle,0.25634657
13573,diestrum,0.25634565
13574,merl,0.25634418
13575,angelic,0.25634228
13576,actinide,0.25633940
13577,lineless,0.25633442
13578,manitu,0.25633175
13579,telly,0.25632810
13580,patented,0.25632784
13581,agorot,0.25632497
13582,anywise,0.25632276
13583,mitrewort,0.25630458
13584,historicizing,0.25629955
13585,removing,0.25629839
13586,delineation,0.25629177
13587,cubic,0.25628542
13588,bazaar,0.25627980
13589,renovative,0.25627261
13590,subgenre,0.25627246
13591,valuation,0.25627164
13592,horary,0.25627126
13593,specially,0.25626190
13594,cheerleading,0.25626142
13595,treelawn,0.25625906
13596,audiology,0.25625851
13597,simplified,0.25625708
13598,crisis,0.25625410
13599,detected,0.25624572
13600,structuration,0.25624429
13601,langue,0.25624343
13602,spotlighting,0.25624313
13603,marcato,0.25623882
13604,lightbulb,0.25623644
13605,bracing,0.25623077
13606,leud,0.25622695
13607,badging,0.25622482
13608,scare,0.25622361
13609,costumed,0.25622185
13610,stibnite,0.25622058
13611,trot,0.25621983
13612,muchness,0.25621784
13613,folklife,0.25621441
13614,cracking,0.25621170
13615,caking,0.25621045
13616,gelati,0.25620951
13617,foam,0.25620773
13618,unite,0.25620484
13619,testis,0.25620190
13620,highspot,0.25619246
13621,rapper,0.25619117
13622,poitrel,0.25618933
13623,petrographic,0.25618405
13624,ordinate,0.25617724
13625,astounding,0.25617667
13626,caroling,0.25617417
13627,tref,0.25616807
13628,dite,0.25616508
13629,missort,0.25616494
13630,compone,0.25616143
13631,archfiend,0.25615280
13632,strike,0.25614761
13633,claiming,0.25613225
13634,restorative,0.25613129
13635,customized,0.25612873
13636,nonanalytic,0.25612593
13637,xystoi,0.25612474
13638,testudo,0.25612072
13639,restore,0.25612000
13640,wrang,0.25611994
13641,mamma,0.25611737
13642,whereto,0.25611724
13643,cooperation,0.25611408
13644,cither,0.25611368
13645,blobbing,0.25610837
13646,confetti,0.25610504
13647,holing,0.25610265
13648,campaign,0.25609338
13649,heartsomely,0.25609096
13650,asymmetrical,0.25608626
13651,excelling,0.25608612
13652,woodcarver,0.25608114
13653,agnate,0.25607900
13654,redirect,0.25607391
13655,teahouse,0.25607089
13656,shopmen,0.25606994
13657,fadged,0.25606778
13658,contemplatively,0.25606534
13659,discord,0.25606473
13660,kantar,0.25606459
13661,punkest,0.25606370
13662,pennis,0.25605865
13663,microanalytical,0.25605584
13664,foofaraw,0.25605245
13665,literate,0.25604994
13666,dumb,0.25604975
13667,zarzuela,0.25604533
13668,tacitness,0.25603942
13669,digitalized,0.25603555
13670,memorizing,0.25603099
13671,tender,0.25602896
13672,magpie,0.25602858
13673,resplice,0.25602837
13674,cheesing,0.25602518
13675,misarticulating,0.25601896
13676,spail,0.25601848
13677,idealization,0.25601842
13678,airmobile,0.25601559
13679,pleasing,0.25601234
13680,reticula,0.25601200
13681,qoph,0.25600801
13682,levitation,0.25600565
13683,imbalm,0.25600492
13684,neoplasticist,0.25600481
13685,blazonry,0.25600375
13686,ryke,0.25599782
13687,brachium,0.25598080
13688,distraction,0.25597815
13689,pearter,0.25597754
13690,viatic,0.25597123
13691,crewelwork,0.25597100
13692,catling,0.25596693
13693,misstyling,0.25596494
13694,harpin,0.25595594
13695,quipster,0.25595295
13696,pavin,0.25595248
13697,proposing,0.25595015
13698,appraising,0.25594951
13699,regulation,0.25593972
13700,jiujitsus,0.25593956
13701,minstrelsy,0.25593215
13702,authorize,0.25592721
13703,trilogy,0.25592684
13704,many,0.25591996
13705,assume,0.25591866
13706,dentition,0.25591742
13707,baddie,0.25591714
13708,six,0.25591674
13709,alary,0.25591558
13710,grandness,0.25591377
13711,pree,0.25591052
13712,warier,0.25590348
13713,versifying,0.25589926
13714,forensic,0.25589759
13715,pathway,0.25589294
13716,plagiarism,0.25589230
13717,factitiously,0.25588564
13718,perch,0.25588241
13719,incorpsing,0.25587773
13720,khoum,0.25587415
13721,either,0.25587375
13722,restoral,0.25587354
13723,tracker,0.25587223
13724,smattering,0.25587133
13725,spookery,0.25587074
13726,least,0.25587003
13727,kiddie,0.25586997
13728,invoking,0.25586494
13729,fabular,0.25586432
13730,angakok,0.25585362
13731,stibium,0.25585356
13732,paleographical,0.25584866
13733,stript,0.25584793
13734,degerm,0.25584725
13735,chain,0.25583479
13736,duce,0.25583418
13737,tummy,0.25583298
13738,quietus,0.25582973
13739,alloy,0.25582820
13740,klatsch,0.25582402
13741,amity,0.25582079
13742,obituary,0.25581951
13743,kindergarten,0.25581437
13744,cynicism,0.25581366
13745,amassment,0.25581228
13746,sunshine,0.25580899
13747,sarsenet,0.25580876
13748,breakup,0.25580527
13749,anarchy,0.25580326
13750,dak,0.25579167
